TIME,MEASURE
09:18:16,43.56
09:18:17,43.56
09:18:18,43.87
09:18:19,44.0
09:18:20,45.05
09:18:21,45.05
09:18:22,44.93
09:18:23,44.79
09:18:24,44.99
09:18:25,44.36
09:18:26,44.72
09:18:27,44.86
09:18:28,44.87
09:18:29,44.89
09:18:30,45.26
09:18:31,44.88
09:18:32,47.93
09:18:33,49.11
09:18:34,50.4
09:18:35,51.19
09:18:36,51.1
09:18:37,51.34
09:18:38,51.33
09:18:39,51.77
09:18:40,51.91
09:18:41,52.04
09:18:42,51.98
09:18:43,51.98
09:18:44,52.06
09:18:45,52.33
09:18:46,52.42
09:18:47,52.48
09:18:48,52.74
09:18:49,52.97
09:18:50,52.99
09:18:51,52.95
09:18:52,53.06
09:18:53,53.02
09:18:54,52.79
09:18:55,52.58
09:18:56,52.58
09:18:57,52.42
09:18:58,52.21
09:18:59,51.95
09:19:00,51.95
09:19:01,51.88
09:19:02,51.49
09:19:03,51.56
09:19:04,51.55
09:19:05,51.64
09:19:06,51.82
09:19:07,52.09
09:19:08,52.2
09:19:09,52.31
09:19:10,52.4
09:19:11,???
09:19:12,???
