Date,A Mass flow rate [kg/s]
10/15/2025 9:45:00 AM,55.3276290893555
10/15/2025 9:45:10 AM,56.3898735046387
10/15/2025 9:45:20 AM,56.6306457519531
10/15/2025 9:45:30 AM,56.4965515136719
10/15/2025 9:45:40 AM,56.6875
10/15/2025 9:45:50 AM,56.6855621337891
10/15/2025 9:46:00 AM,56.5735244750977
10/15/2025 9:46:10 AM,56.8382377624512
10/15/2025 9:46:20 AM,56.8078002929688
10/15/2025 9:46:30 AM,56.6571159362793
10/15/2025 9:46:40 AM,56.6504554748535
10/15/2025 9:46:50 AM,56.8192558288574
10/15/2025 9:47:00 AM,56.8930473327637
10/15/2025 9:47:10 AM,56.7542762756348
10/15/2025 9:47:20 AM,56.7833251953125
10/15/2025 9:47:30 AM,56.8670234680176
10/15/2025 9:47:40 AM,56.825008392334
10/15/2025 9:47:50 AM,56.9050331115723
10/15/2025 9:48:00 AM,56.9030799865723
10/15/2025 9:48:10 AM,56.9901924133301
10/15/2025 9:48:20 AM,57.1525573730469
10/15/2025 9:48:30 AM,56.8873405456543
10/15/2025 9:48:40 AM,57.0322227478027
10/15/2025 9:48:50 AM,57.1013336181641
10/15/2025 9:49:00 AM,56.81982421875
10/15/2025 9:49:10 AM,57.2185974121094
10/15/2025 9:49:20 AM,57.1006355285645
10/15/2025 9:49:30 AM,57.0565719604492
10/15/2025 9:49:40 AM,57.0542907714844
10/15/2025 9:49:50 AM,57.0474624633789
10/15/2025 9:50:00 AM,57.3275489807129
10/15/2025 9:50:10 AM,57.0447425842285
10/15/2025 9:50:20 AM,56.8979072570801
10/15/2025 9:50:30 AM,56.9783401489258
10/15/2025 9:50:40 AM,57.0428619384766
10/15/2025 9:50:50 AM,56.6796875
10/15/2025 9:51:00 AM,57.0535888671875
10/15/2025 9:51:10 AM,56.953556060791
10/15/2025 9:51:20 AM,56.9331474304199
10/15/2025 9:51:30 AM,57.2165794372559
10/15/2025 9:51:40 AM,56.9749755859375
10/15/2025 9:51:50 AM,
10/15/2025 9:52:00 AM,
10/15/2025 9:52:10 AM,
10/15/2025 9:52:20 AM,
10/15/2025 9:52:30 AM,
10/15/2025 9:52:40 AM,
10/15/2025 9:52:50 AM,
10/15/2025 9:53:00 AM,
10/15/2025 9:53:10 AM,
10/15/2025 9:53:20 AM,
10/15/2025 9:53:30 AM,
