Date,A Mass flow rate [kg/h]
12/9/2025 1:21:47 PM,18635.6294631958
12/9/2025 1:21:48 PM,18635.6294631958
12/9/2025 1:21:49 PM,20917.8400039673
12/9/2025 1:21:50 PM,22010.1316452026
12/9/2025 1:21:51 PM,22962.7424240112
12/9/2025 1:21:52 PM,22962.7424240112
12/9/2025 1:21:53 PM,22962.7424240112
12/9/2025 1:21:54 PM,23240.784072876
12/9/2025 1:21:55 PM,23387.9167556763
12/9/2025 1:21:56 PM,24009.4699859619
12/9/2025 1:21:57 PM,24370.6867218018
12/9/2025 1:21:58 PM,24423.8468170166
12/9/2025 1:21:59 PM,24651.0612487793
12/9/2025 1:22:00 PM,24616.3976669312
12/9/2025 1:22:01 PM,24531.7171096802
12/9/2025 1:22:02 PM,23836.883354187
12/9/2025 1:22:03 PM,23836.883354187
12/9/2025 1:22:04 PM,23341.6969299316
12/9/2025 1:22:05 PM,23280.5494308472
12/9/2025 1:22:06 PM,23501.8157958984
12/9/2025 1:22:07 PM,23647.7279663086
12/9/2025 1:22:08 PM,23711.9928359985
12/9/2025 1:22:09 PM,23685.5741500854
12/9/2025 1:22:10 PM,23475.8262634277
12/9/2025 1:22:11 PM,23160.4465484619
12/9/2025 1:22:12 PM,23087.9076004028
12/9/2025 1:22:13 PM,22978.7326812744
12/9/2025 1:22:14 PM,22836.5404129028
12/9/2025 1:22:15 PM,23001.5533447266
12/9/2025 1:22:16 PM,23603.4152984619
12/9/2025 1:22:17 PM,23650.0642776489
12/9/2025 1:22:18 PM,24750.1682281494
12/9/2025 1:22:19 PM,24750.1682281494
12/9/2025 1:22:20 PM,24780.9350967407
12/9/2025 1:22:21 PM,24780.9350967407
12/9/2025 1:22:22 PM,24938.0138397217
12/9/2025 1:22:23 PM,24924.6397018433
12/9/2025 1:22:24 PM,24922.9780197144
12/9/2025 1:22:25 PM,25067.0877456665
12/9/2025 1:22:26 PM,25138.5177612305
12/9/2025 1:22:27 PM,25315.4628753662
12/9/2025 1:22:28 PM,25315.4628753662
12/9/2025 1:22:29 PM,25085.563659668
12/9/2025 1:22:30 PM,25036.3586425781
12/9/2025 1:22:31 PM,24911.8629455566
12/9/2025 1:22:32 PM,24814.6339416504
12/9/2025 1:22:33 PM,24645.3603744507
12/9/2025 1:22:34 PM,24242.1072006226
12/9/2025 1:22:35 PM,24119.3195343018
