datetime,cabal_m3h
2025-11-12 11:47:17,
2025-11-12 11:47:27,0.349632972478867
2025-11-12 11:47:37,0.348580312728882
2025-11-12 11:47:47,0.350182718038559
2025-11-12 11:47:57,0.371835601329803
2025-11-12 11:48:07,0.35908537209034
2025-11-12 11:48:17,
2025-11-12 11:48:27,
2025-11-12 11:48:37,
2025-11-12 11:48:47,
2025-11-12 11:48:57,
2025-11-12 11:49:07,0.35713307261467
2025-11-12 11:49:17,0.351694250106812
2025-11-12 11:49:27,0.341897696256638
2025-11-12 11:49:37,
2025-11-12 11:49:47,0.3384871333837509
2025-11-12 11:49:57,
2025-11-12 11:50:07,
2025-11-12 11:50:17,
2025-11-12 11:50:27,
2025-11-12 11:50:37,
2025-11-12 11:50:47,0.379412680864334
2025-11-12 11:50:57,0.363523569703102
2025-11-12 11:51:07,0.372272425889969
2025-11-12 11:51:17,0.354276788234711
2025-11-12 11:51:27,0.343308779597282
2025-11-12 11:51:37,
2025-11-12 11:51:47,
2025-11-12 11:51:57,
2025-11-12 11:52:07,0.237567436695099
2025-11-12 11:52:17,
2025-11-12 11:52:27,
2025-11-12 11:52:37,
2025-11-12 11:52:47,
2025-11-12 11:52:57,
2025-11-12 11:53:07,
2025-11-12 11:53:17,
2025-11-12 11:53:27,
2025-11-12 11:53:37,0.2997405588626859
2025-11-12 11:53:47,0.363995182514191
2025-11-12 11:53:57,
2025-11-12 11:54:07,
2025-11-12 11:54:17,0.334396228194237
2025-11-12 11:54:27,0.328980794548988
2025-11-12 11:54:37,0.325877773761749
2025-11-12 11:54:47,
2025-11-12 11:54:57,
2025-11-12 11:55:07,
2025-11-12 11:55:17,0.32852176129818
2025-11-12 11:55:27,
2025-11-12 11:55:37,0.355493357777596
2025-11-12 11:55:47,0.359331062436104
2025-11-12 11:55:57,0.385749426484108
2025-11-12 11:56:07,0.388571915030479
2025-11-12 11:56:17,0.370492780208588
2025-11-12 11:56:27,
2025-11-12 11:56:37,
2025-11-12 11:56:47,
2025-11-12 11:56:57,
2025-11-12 11:57:07,
2025-11-12 11:57:17,
2025-11-12 11:57:27,
2025-11-12 11:57:37,0.260421198606491
2025-11-12 11:57:47,
2025-11-12 11:57:57,0.344071063399315
2025-11-12 11:58:07,0.35343009531498
2025-11-12 11:58:17,
2025-11-12 11:58:27,0.348812940716743
2025-11-12 11:58:37,0.359084272384644
2025-11-12 11:58:47,0.409500253200531
2025-11-12 11:58:57,0.412219101190567
2025-11-12 11:59:07,0.409237852692604
2025-11-12 11:59:17,0.404147019982338
2025-11-12 11:59:27,0.435617163777351
2025-11-12 11:59:37,0.447156670689583
