timestamp,flow_m3h
2026-05-04 11:13:05,-94.36
2026-05-04 11:13:06,-94.36
2026-05-04 11:13:07,-94.36
2026-05-04 11:13:08,-93.48
2026-05-04 11:13:09,-92.29
2026-05-04 11:13:10,-92.29
2026-05-04 11:13:11,-92.29
2026-05-04 11:13:15,-72.51
2026-05-04 11:13:16,-39.38
2026-05-04 11:13:17,-6.1
2026-05-04 11:13:18,26.95
2026-05-04 11:13:19,59.21
2026-05-04 11:13:20,88.41
2026-05-04 11:13:21,87.33
2026-05-04 11:13:22,88.06
2026-05-04 11:13:23,88.31
2026-05-04 11:13:24,85.95
2026-05-04 11:13:25,88.05
2026-05-04 11:13:26,89.33
2026-05-04 11:13:27,86.09
2026-05-04 11:13:28,91.42
2026-05-04 11:13:29,91.41
2026-05-04 11:13:30,91.08
2026-05-04 11:13:31,94.05
2026-05-04 11:13:32,93.06
2026-05-04 11:13:33,89.81
2026-05-04 11:13:34,89.4
2026-05-04 11:13:35,93.84
2026-05-04 11:13:36,94.24
2026-05-04 11:13:37,93.19
2026-05-04 11:13:38,94.63
2026-05-04 11:13:39,96.7
2026-05-04 11:13:40,96.47
2026-05-04 11:13:41,96.02
2026-05-04 11:13:42,96.51
2026-05-04 11:13:43,96.79
2026-05-04 11:13:44,96.32
2026-05-04 11:13:45,96.15
2026-05-04 11:13:46,95.8
2026-05-04 11:13:47,96.34
2026-05-04 11:13:48,97.3
2026-05-04 11:13:49,97.62
2026-05-04 11:13:50,97.52
2026-05-04 11:13:51,97.06
2026-05-04 11:13:52,96.92
2026-05-04 11:13:53,97.37
2026-05-04 11:13:54,97.09
2026-05-04 11:13:55,97.16
2026-05-04 11:13:56,96.87
2026-05-04 11:13:57,96.46
2026-05-04 11:13:58,96.15
2026-05-04 11:13:59,96.11
2026-05-04 11:14:00,96.44
2026-05-04 11:14:01,96.3
2026-05-04 11:14:02,96.18
2026-05-04 11:14:03,96.19
2026-05-04 11:14:04,96.3
2026-05-04 11:14:05,96.08
2026-05-04 11:14:06,96.62
2026-05-04 11:14:07,96.29
2026-05-04 11:14:08,96.13
2026-05-04 11:14:09,95.65
2026-05-04 11:14:10,95.12
2026-05-04 11:14:11,95.12
2026-05-04 11:14:12,93.94
2026-05-04 11:14:13,93.78
2026-05-04 11:14:14,93.84
2026-05-04 11:14:15,93.31
2026-05-04 11:14:16,93.06
2026-05-04 11:14:17,93.4
2026-05-04 11:14:18,93.21
2026-05-04 11:14:19,93.36
2026-05-04 11:14:20,93.58
2026-05-04 11:14:21,93.58
2026-05-04 11:14:22,93.41
2026-05-04 11:14:23,93.83
2026-05-04 11:14:24,93.88
2026-05-04 11:14:25,94.32
2026-05-04 11:14:26,95.41
2026-05-04 11:14:27,95.71
2026-05-04 11:14:28,95.23
2026-05-04 11:14:29,95.21
2026-05-04 11:14:30,95.12
2026-05-04 11:14:31,95.45
