timestamp,flow_m3h
2026-05-04 11:18:12,19.86
2026-05-04 11:18:13,19.86
2026-05-04 11:18:14,19.86
2026-05-04 11:18:15,29.62
2026-05-04 11:18:16,38.87
2026-05-04 11:18:17,38.87
2026-05-04 11:18:18,46.87
2026-05-04 11:18:19,44.66
2026-05-04 11:18:20,44.66
2026-05-04 11:18:21,44.66
2026-05-04 11:18:22,42.7
2026-05-04 11:18:23,42.39
2026-05-04 11:18:24,40.37
2026-05-04 11:18:25,39.85
2026-05-04 11:18:26,41.87
2026-05-04 11:18:27,41.46
2026-05-04 11:18:28,41.46
2026-05-04 11:18:30,36.46
2026-05-04 11:18:31,36.46
2026-05-04 11:18:38,36.58
2026-05-04 11:18:39,35.87
2026-05-04 11:18:40,36.16
2026-05-04 11:18:41,36.16
2026-05-04 11:18:42,36.16
2026-05-04 11:18:43,34.15
2026-05-04 11:18:44,33.99
2026-05-04 11:18:45,33.99
2026-05-04 11:18:46,34.89
2026-05-04 11:18:47,30.38
2026-05-04 11:18:48,30.38
2026-05-04 11:18:49,28.79
2026-05-04 11:18:50,30.41
2026-05-04 11:18:51,30.41
2026-05-04 11:18:52,29.69
2026-05-04 11:18:53,32.54
2026-05-04 11:18:54,32.54
2026-05-04 11:18:55,33.88
2026-05-04 11:18:56,37.4
2026-05-04 11:18:57,42.33
2026-05-04 11:18:58,42.33
2026-05-04 11:18:59,41.63
2026-05-04 11:19:00,40.96
2026-05-04 11:19:01,40.96
2026-05-04 11:19:02,43.83
2026-05-04 11:19:03,44.41
2026-05-04 11:19:04,44.41
2026-05-04 11:19:05,46.18
2026-05-04 11:19:06,45.95
2026-05-04 11:19:07,45.95
2026-05-04 11:19:08,42.36
2026-05-04 11:19:09,40.66
2026-05-04 11:19:10,38.51
2026-05-04 11:19:11,38.04
2026-05-04 11:19:12,37.3
2026-05-04 11:19:13,37.47
2026-05-04 11:19:14,37.12
2026-05-04 11:19:15,37.58
2026-05-04 11:19:16,43.69
2026-05-04 11:19:17,43.69
2026-05-04 11:19:18,43.69
