timestamp,flow_m3h
2026-05-07 11:25:58,0.17
2026-05-07 11:25:59,0.17
2026-05-07 11:26:00,0.17
2026-05-07 11:26:01,-0.39
2026-05-07 11:26:02,-1.07
2026-05-07 11:26:03,-1.15
2026-05-07 11:26:04,-1.15
2026-05-07 11:26:05,-1.05
2026-05-07 11:26:06,-1.31
2026-05-07 11:26:07,-1.51
2026-05-07 11:26:08,-0.7
2026-05-07 11:26:09,-0.44
2026-05-07 11:26:13,-0.34
2026-05-07 11:26:14,-0.18
2026-05-07 11:26:15,0.28
2026-05-07 11:26:16,0.85
2026-05-07 11:26:17,0.37
2026-05-07 11:26:18,0.06
2026-05-07 11:26:19,-0.35
2026-05-07 11:26:20,-0.48
2026-05-07 11:26:21,-0.48
