datetime,cabal_m3h
2025-12-09 13:43:22,208.502778625488
2025-12-09 13:43:23,208.23241882324203
2025-12-09 13:43:24,207.564738464355
2025-12-09 13:43:25,207.78441009521495
2025-12-09 13:43:26,209.08958587646495
2025-12-09 13:43:27,210.77885742187505
2025-12-09 13:43:28,210.713076782227
2025-12-09 13:43:29,210.484107971191
2025-12-09 13:43:30,211.030361938477
2025-12-09 13:43:31,211.026008605957
2025-12-09 13:43:32,211.195541381836
2025-12-09 13:43:33,211.834437561035
2025-12-09 13:43:34,212.745671081543
2025-12-09 13:43:35,213.178875732422
2025-12-09 13:43:36,212.406275939941
2025-12-09 13:43:37,212.24175567627
2025-12-09 13:43:38,212.158616638184
2025-12-09 13:43:39,212.27614288330105
2025-12-09 13:43:40,212.486833190918
2025-12-09 13:43:41,212.872370910645
2025-12-09 13:43:42,212.681922912598
2025-12-09 13:43:43,212.546681213379
2025-12-09 13:43:44,212.905082702637
2025-12-09 13:43:45,213.061486816406
2025-12-09 13:43:46,212.937300109863
2025-12-09 13:43:47,212.81297607421905
2025-12-09 13:43:48,212.730976867676
2025-12-09 13:43:49,212.742581176758
2025-12-09 13:43:50,212.546914672852
2025-12-09 13:43:51,212.364569091797
2025-12-09 13:43:52,212.690176391602
2025-12-09 13:43:53,212.706216430664
2025-12-09 13:43:54,212.696919250488
2025-12-09 13:43:55,212.823468017578
2025-12-09 13:43:56,212.783079528809
2025-12-09 13:43:57,212.521824645996
2025-12-09 13:43:58,212.336059570312
2025-12-09 13:43:59,212.225386047363
2025-12-09 13:44:00,211.989056396484
2025-12-09 13:44:01,211.982341003418
2025-12-09 13:44:02,211.947583007812
2025-12-09 13:44:03,211.896661376953
2025-12-09 13:44:04,211.759716796875
2025-12-09 13:44:05,211.683540344238
2025-12-09 13:44:06,211.414169311523
2025-12-09 13:44:07,211.316047668457
2025-12-09 13:44:08,211.071807861328
2025-12-09 13:44:09,210.977751159668
2025-12-09 13:44:10,210.92842254638705
2025-12-09 13:44:11,210.866487121582
2025-12-09 13:44:12,210.655755615234
2025-12-09 13:44:13,210.597033691406
2025-12-09 13:44:14,210.542610168457
2025-12-09 13:44:15,210.64398651123
2025-12-09 13:44:16,210.582119750977
2025-12-09 13:44:17,210.33897857666005
2025-12-09 13:44:18,210.309906005859
2025-12-09 13:44:19,210.143518066406
2025-12-09 13:44:20,210.217414855957
2025-12-09 13:44:21,209.910182189941
2025-12-09 13:44:22,209.592114257812
2025-12-09 13:44:23,209.402435302734
2025-12-09 13:44:24,209.467776489258
2025-12-09 13:44:25,209.24831085205105
2025-12-09 13:44:26,209.146138000488
