timestamp,flow_m3h
2026-05-18 09:21:22,-21.91
2026-05-18 09:21:23,-21.91
2026-05-18 09:21:24,-21.21
2026-05-18 09:21:25,-21.21
2026-05-18 09:21:26,-21.09
2026-05-18 09:21:27,-20.44
2026-05-18 09:21:28,-20.26
2026-05-18 09:21:29,-20.95
2026-05-18 09:21:31,-21.4
2026-05-18 09:21:32,-20.68
2026-05-18 09:21:33,-20.89
2026-05-18 09:21:34,-19.12
2026-05-18 09:21:35,-18.92
2026-05-18 09:21:36,-18.58
2026-05-18 09:21:37,-18.63
2026-05-18 09:21:38,-17.37
2026-05-18 09:21:39,-17.18
2026-05-18 09:21:40,-18.95
2026-05-18 09:21:41,-19.06
2026-05-18 09:21:42,-19.3
2026-05-18 09:21:43,-19.69
2026-05-18 09:21:44,-19.37
2026-05-18 09:21:45,-19.17
2026-05-18 09:21:46,-19.07
2026-05-18 09:21:47,-19.07
2026-05-18 09:21:48,-18.93
2026-05-18 09:21:49,-18.97
2026-05-18 09:21:50,-19.16
2026-05-18 09:21:51,-19.32
2026-05-18 09:21:52,-19.43
2026-05-18 09:21:53,-19.85
2026-05-18 09:21:54,-20.34
2026-05-18 09:21:55,-20.72
2026-05-18 09:21:56,-21.08
2026-05-18 09:21:57,-21.41
2026-05-18 09:21:58,-21.47
2026-05-18 09:21:59,-21.47
2026-05-18 09:22:00,-21.48
2026-05-18 09:22:02,-21.25
