timestamp,flow_m3h
2026-05-12 09:06:27,33.93
2026-05-12 09:06:28,33.93
2026-05-12 09:06:29,34.76
2026-05-12 09:06:30,35.31
2026-05-12 09:06:31,35.5
2026-05-12 09:06:32,36.31
2026-05-12 09:06:33,37.89
2026-05-12 09:06:34,38.8
2026-05-12 09:06:35,37.48
2026-05-12 09:06:36,38.16
2026-05-12 09:06:37,38.16
2026-05-12 09:06:38,35.95
2026-05-12 09:06:39,36.81
2026-05-12 09:06:40,36.17
2026-05-12 09:06:41,37.57
2026-05-12 09:06:42,38.99
2026-05-12 09:06:43,39.11
2026-05-12 09:06:44,38.84
2026-05-12 09:06:45,39.84
2026-05-12 09:06:46,40.82
2026-05-12 09:06:47,41.01
2026-05-12 09:06:48,40.5
2026-05-12 09:06:49,40.44
2026-05-12 09:06:50,39.83
2026-05-12 09:06:51,39.46
2026-05-12 09:06:52,39.19
2026-05-12 09:06:53,39.16
2026-05-12 09:06:54,38.81
2026-05-12 09:06:55,38.69
2026-05-12 09:06:56,38.69
2026-05-12 09:06:57,38.72
2026-05-12 09:06:58,38.81
2026-05-12 09:06:59,38.81
2026-05-12 09:07:00,38.73
2026-05-12 09:07:01,38.74
2026-05-12 09:07:02,38.71
2026-05-12 09:07:03,38.81
2026-05-12 09:07:04,38.63
2026-05-12 09:07:05,38.63
2026-05-12 09:07:06,38.91
2026-05-12 09:07:07,38.6
2026-05-12 09:07:08,38.51
2026-05-12 09:07:09,38.46
2026-05-12 09:07:10,38.67
2026-05-12 09:07:11,38.43
2026-05-12 09:07:12,38.49
2026-05-12 09:07:13,38.38
2026-05-12 09:07:14,38.41
2026-05-12 09:07:15,38.67
2026-05-12 09:07:16,39.02
2026-05-12 09:07:17,39.38
2026-05-12 09:07:18,39.49
2026-05-12 09:07:19,39.33
2026-05-12 09:07:20,39.55
2026-05-12 09:07:21,39.55
2026-05-12 09:07:22,39.45
2026-05-12 09:07:23,39.47
2026-05-12 09:07:24,39.53
2026-05-12 09:07:25,39.39
2026-05-12 09:07:26,39.38
2026-05-12 09:07:27,39.47
2026-05-12 09:07:28,39.39
2026-05-12 09:07:29,39.25
2026-05-12 09:07:30,39.25
2026-05-12 09:07:31,38.69
2026-05-12 09:07:32,38.4
2026-05-12 09:07:33,38.36
2026-05-12 09:07:34,38.27
2026-05-12 09:07:35,38.27
2026-05-12 09:07:36,38.27
2026-05-12 09:07:37,37.92
2026-05-12 09:07:38,38.16
2026-05-12 09:07:39,38.3
2026-05-12 09:07:40,38.26
2026-05-12 09:07:41,38.3
2026-05-12 09:07:42,38.22
2026-05-12 09:07:43,38.47
2026-05-12 09:07:44,38.64
2026-05-12 09:07:45,38.94
2026-05-12 09:07:46,38.99
2026-05-12 09:07:47,38.92
2026-05-12 09:07:48,39.15
2026-05-12 09:07:49,39.15
