datetime,cabal_m3h
2025-12-09 12:23:00,-105.734660339355
2025-12-09 12:23:01,-105.734660339355
2025-12-09 12:23:02,-105.734660339355
2025-12-09 12:23:03,-101.08920135498
2025-12-09 12:23:04,-100.530429840088
2025-12-09 12:23:05,-102.208076477051
2025-12-09 12:23:06,-102.606365203857
2025-12-09 12:23:07,-102.606365203857
2025-12-09 12:23:08,-101.38318862915
2025-12-09 12:23:09,-99.986833190918
2025-12-09 12:23:10,-99.2272453308105
2025-12-09 12:23:11,-99.1673835754395
2025-12-09 12:23:12,-99.1673835754395
2025-12-09 12:23:13,-98.6913459777832
2025-12-09 12:23:14,-97.4059936523438
2025-12-09 12:23:15,-97.4059936523438
2025-12-09 12:23:16,-100.200448608398
2025-12-09 12:23:17,-102.641892242432
2025-12-09 12:23:18,-102.641892242432
2025-12-09 12:23:19,-104.177313995361
2025-12-09 12:23:20,-106.535412597656
2025-12-09 12:23:21,-108.226119232178
2025-12-09 12:23:22,-107.625386810303
2025-12-09 12:23:23,-105.075
2025-12-09 12:23:24,-105.075
2025-12-09 12:23:25,
2025-12-09 12:23:26,
2025-12-09 12:23:27,
2025-12-09 12:23:28,
2025-12-09 12:23:29,
2025-12-09 12:23:30,
2025-12-09 12:23:31,
2025-12-09 12:23:32,-104.162125396729
2025-12-09 12:23:33,-102.311341094971
2025-12-09 12:23:34,-102.311341094971
2025-12-09 12:23:35,-103.150737762451
2025-12-09 12:23:36,-102.722367095947
2025-12-09 12:23:37,-102.722367095947
2025-12-09 12:23:38,-100.998330688477
2025-12-09 12:23:39,-97.3267478942871
2025-12-09 12:23:40,-97.3267478942871
2025-12-09 12:23:41,
2025-12-09 12:23:42,
2025-12-09 12:23:43,
2025-12-09 12:23:44,-98.6074584960938
2025-12-09 12:23:45,-101.706248474121
2025-12-09 12:23:46,-101.845273590088
2025-12-09 12:23:47,-99.1972732543945
2025-12-09 12:23:48,-99.98717651367193
2025-12-09 12:23:49,-98.5765113830566
2025-12-09 12:23:50,-95.5031341552734
2025-12-09 12:23:51,-96.2031967163086
2025-12-09 12:23:52,-96.719327545166
2025-12-09 12:23:53,-97.3751083374023
2025-12-09 12:23:54,-97.9572807312012
2025-12-09 12:23:55,-98.0397537231445
2025-12-09 12:23:56,-98.7023460388184
2025-12-09 12:23:57,-98.8825836181641
2025-12-09 12:23:58,-97.7963790893555
2025-12-09 12:23:59,-97.2222679138184
2025-12-09 12:24:00,-96.0761810302734
2025-12-09 12:24:01,-93.9949447631836
2025-12-09 12:24:02,-94.1148468017578
2025-12-09 12:24:03,-96.4301742553711
2025-12-09 12:24:04,-96.4283409118652
2025-12-09 12:24:05,-98.9496551513672
2025-12-09 12:24:06,-97.5607566833496
2025-12-09 12:24:07,-97.2248497009277
2025-12-09 12:24:08,-97.0092567443848
2025-12-09 12:24:09,-98.029158782959
2025-12-09 12:24:10,-99.5325485229492
2025-12-09 12:24:11,-100.283258056641
2025-12-09 12:24:12,-100.537838745117
2025-12-09 12:24:13,-100.834799194336
2025-12-09 12:24:14,-101.707820892334
2025-12-09 12:24:15,-101.930561828613
2025-12-09 12:24:16,-101.583277130127
2025-12-09 12:24:17,-100.760620880127
2025-12-09 12:24:18,-99.8065544128418
2025-12-09 12:24:19,-99.1841583251953
2025-12-09 12:24:20,-98.5817642211914
2025-12-09 12:24:21,-98.0815223693848
2025-12-09 12:24:22,-97.415592956543
2025-12-09 12:24:23,-97.3022415161133
