timestamp,flow_m3h
2026-05-07 10:42:48,-21.55
2026-05-07 10:42:49,-21.55
2026-05-07 10:42:50,-21.83
2026-05-07 10:42:51,-22.68
2026-05-07 10:42:52,-22.79
2026-05-07 10:42:53,-22.79
2026-05-07 10:42:54,-22.2
2026-05-07 10:42:55,-21.85
2026-05-07 10:42:56,-21.85
2026-05-07 10:42:57,-21.05
2026-05-07 10:42:58,-21.05
2026-05-07 10:42:59,-20.62
2026-05-07 10:43:00,-20.47
2026-05-07 10:43:01,-20.85
2026-05-07 10:43:02,-21.01
2026-05-07 10:43:03,-21.54
2026-05-07 10:43:04,-21.78
2026-05-07 10:43:05,-22.24
2026-05-07 10:43:06,-22.45
2026-05-07 10:43:07,-22.91
2026-05-07 10:43:08,-22.58
2026-05-07 10:43:09,-22.39
2026-05-07 10:43:10,-22.07
2026-05-07 10:43:11,-21.17
2026-05-07 10:43:12,-19.92
2026-05-07 10:43:13,-19.95
2026-05-07 10:43:14,-19.92
2026-05-07 10:43:15,-19.93
2026-05-07 10:43:16,-19.95
2026-05-07 10:43:17,-19.94
2026-05-07 10:43:18,-20.04
2026-05-07 10:43:19,-20.09
2026-05-07 10:43:20,-20.08
2026-05-07 10:43:21,-20.07
2026-05-07 10:43:22,-19.99
2026-05-07 10:43:23,-19.99
