timestamp,flow_m3h
2026-05-04 10:43:12,198.58
2026-05-04 10:43:13,198.58
2026-05-04 10:43:14,185.17
2026-05-04 10:43:15,178.18
2026-05-04 10:43:16,180.38
2026-05-04 10:43:17,178.54
2026-05-04 10:43:18,181.55
2026-05-04 10:43:19,186.83
2026-05-04 10:43:20,188.32
2026-05-04 10:43:21,184.5
2026-05-04 10:43:22,190.24
2026-05-04 10:43:23,188.99
2026-05-04 10:43:24,193.28
2026-05-04 10:43:25,197.66
2026-05-04 10:43:26,199.84
2026-05-04 10:43:27,205.27
2026-05-04 10:43:28,196.51
2026-05-04 10:43:29,190.02
2026-05-04 10:43:30,189.76
2026-05-04 10:43:31,188.58
2026-05-04 10:43:32,185.03
2026-05-04 10:43:33,185.26
2026-05-04 10:43:34,185.11
2026-05-04 10:43:35,185.56
2026-05-04 10:43:36,186.38
2026-05-04 10:43:37,186.8
2026-05-04 10:43:38,186.87
2026-05-04 10:43:39,186.61
2026-05-04 10:43:40,188.07
2026-05-04 10:43:41,189.61
2026-05-04 10:43:42,190.49
2026-05-04 10:43:43,191.26
2026-05-04 10:43:44,191.88
2026-05-04 10:43:45,191.89
2026-05-04 10:43:46,192.34
2026-05-04 10:43:47,193.94
2026-05-04 10:43:48,193.93
2026-05-04 10:43:49,192.21
2026-05-04 10:43:50,191.42
2026-05-04 10:43:51,190.74
2026-05-04 10:43:52,188.98
2026-05-04 10:43:53,187.81
2026-05-04 10:43:54,187.39
2026-05-04 10:43:55,186.24
2026-05-04 10:43:56,184.79
2026-05-04 10:43:57,183.57
2026-05-04 10:43:58,183.06
2026-05-04 10:43:59,181.03
2026-05-04 10:44:00,180.07
2026-05-04 10:44:01,180.28
2026-05-04 10:44:02,180.29
2026-05-04 10:44:03,179.6
2026-05-04 10:44:04,179.6
2026-05-04 10:44:05,178.7
2026-05-04 10:44:06,178.09
2026-05-04 10:44:07,176.96
2026-05-04 10:44:08,176.93
2026-05-04 10:44:09,176.29
2026-05-04 10:44:10,176.35
2026-05-04 10:44:11,177.2
2026-05-04 10:44:12,176.47
2026-05-04 10:44:13,177.32
2026-05-04 10:44:14,176.23
2026-05-04 10:44:15,177.34
2026-05-04 10:44:16,177.34
2026-05-04 10:44:17,178.0
2026-05-04 10:44:18,178.55
2026-05-04 10:44:19,178.83
2026-05-04 10:44:20,179.31
2026-05-04 10:44:21,180.33
2026-05-04 10:44:22,181.13
2026-05-04 10:44:23,180.14
2026-05-04 10:44:24,180.68
2026-05-04 10:44:25,181.04
2026-05-04 10:44:26,180.99
2026-05-04 10:44:27,180.52
2026-05-04 10:44:28,179.89
2026-05-04 10:44:29,179.58
2026-05-04 10:44:30,179.84
2026-05-04 10:44:31,180.01
2026-05-04 10:44:32,179.54
2026-05-04 10:44:33,178.67
2026-05-04 10:44:34,177.9
2026-05-04 10:44:35,177.84
2026-05-04 10:44:36,177.61
2026-05-04 10:44:37,177.1
2026-05-04 10:44:38,175.82
2026-05-04 10:44:39,176.27
2026-05-04 10:44:40,175.13
2026-05-04 10:44:41,175.21
2026-05-04 10:44:42,176.66
2026-05-04 10:44:43,176.7
2026-05-04 10:44:44,177.16
2026-05-04 10:44:45,178.32
2026-05-04 10:44:46,178.72
2026-05-04 10:44:47,179.95
2026-05-04 10:44:48,180.18
2026-05-04 10:44:49,180.05
2026-05-04 10:44:50,180.22
2026-05-04 10:44:51,182.17
2026-05-04 10:44:52,182.18
2026-05-04 10:44:53,181.48
2026-05-04 10:44:54,182.7
2026-05-04 10:44:55,182.95
