timestamp,flow_m3h
2026-05-12 09:01:10,133.7
2026-05-12 09:01:11,132.55
2026-05-12 09:01:12,131.39
2026-05-12 09:01:13,131.23
2026-05-12 09:01:14,130.48
2026-05-12 09:01:15,131.26
2026-05-12 09:01:16,132.44
2026-05-12 09:01:17,133.03
2026-05-12 09:01:18,135.1
2026-05-12 09:01:19,136.11
2026-05-12 09:01:20,135.72
2026-05-12 09:01:21,135.92
2026-05-12 09:01:22,134.14
2026-05-12 09:01:23,134.14
2026-05-12 09:01:24,133.98
2026-05-12 09:01:25,135.08
2026-05-12 09:01:26,135.3
2026-05-12 09:01:27,133.87
2026-05-12 09:01:28,132.77
2026-05-12 09:01:29,132.15
2026-05-12 09:01:30,132.92
2026-05-12 09:01:31,132.29
2026-05-12 09:01:32,132.31
2026-05-12 09:01:33,131.76
2026-05-12 09:01:34,131.76
2026-05-12 09:01:35,131.76
2026-05-12 09:01:36,132.17
2026-05-12 09:01:37,132.68
2026-05-12 09:01:38,132.91
2026-05-12 09:01:39,133.07
2026-05-12 09:01:40,133.07
2026-05-12 09:01:41,132.68
2026-05-12 09:01:42,132.48
2026-05-12 09:01:43,132.68
2026-05-12 09:01:44,132.8
2026-05-12 09:01:45,132.86
2026-05-12 09:01:46,132.99
2026-05-12 09:01:47,133.16
2026-05-12 09:01:48,133.39
2026-05-12 09:01:49,133.05
2026-05-12 09:01:50,132.77
2026-05-12 09:01:51,133.1
2026-05-12 09:01:52,132.8
2026-05-12 09:01:53,132.88
2026-05-12 09:01:54,132.73
2026-05-12 09:01:55,132.6
2026-05-12 09:01:56,132.61
2026-05-12 09:01:57,132.74
2026-05-12 09:01:58,132.94
2026-05-12 09:01:59,132.94
2026-05-12 09:02:00,133.11
2026-05-12 09:02:01,132.78
2026-05-12 09:02:02,132.69
2026-05-12 09:02:03,133.03
2026-05-12 09:02:04,133.08
2026-05-12 09:02:05,133.15
2026-05-12 09:02:06,133.15
2026-05-12 09:02:07,133.2
2026-05-12 09:02:08,133.06
2026-05-12 09:02:09,133.32
2026-05-12 09:02:10,133.67
2026-05-12 09:02:11,134.09
2026-05-12 09:02:12,133.58
2026-05-12 09:02:13,133.92
2026-05-12 09:02:14,133.98
2026-05-12 09:02:15,133.94
2026-05-12 09:02:16,133.94
2026-05-12 09:02:17,133.99
2026-05-12 09:02:18,133.87
2026-05-12 09:02:19,134.0
2026-05-12 09:02:20,134.35
2026-05-12 09:02:21,134.72
2026-05-12 09:02:22,135.59
2026-05-12 09:02:23,135.89
2026-05-12 09:02:24,135.93
2026-05-12 09:02:25,136.15
2026-05-12 09:02:26,136.23
2026-05-12 09:02:27,136.64
2026-05-12 09:02:28,137.4
2026-05-12 09:02:29,137.31
