timestamp,flow_m3h
2026-05-12 09:18:16,43.56
2026-05-12 09:18:17,43.56
2026-05-12 09:18:18,43.87
2026-05-12 09:18:19,44.0
2026-05-12 09:18:20,45.05
2026-05-12 09:18:21,45.05
2026-05-12 09:18:22,44.93
2026-05-12 09:18:23,44.79
2026-05-12 09:18:24,44.99
2026-05-12 09:18:25,44.36
2026-05-12 09:18:26,44.72
2026-05-12 09:18:27,44.86
2026-05-12 09:18:28,44.87
2026-05-12 09:18:29,44.89
2026-05-12 09:18:30,45.26
2026-05-12 09:18:31,44.88
2026-05-12 09:18:32,47.93
2026-05-12 09:18:33,49.11
2026-05-12 09:18:34,50.4
2026-05-12 09:18:35,51.19
2026-05-12 09:18:36,51.1
2026-05-12 09:18:37,51.34
2026-05-12 09:18:38,51.33
2026-05-12 09:18:39,51.77
2026-05-12 09:18:40,51.91
2026-05-12 09:18:41,52.04
2026-05-12 09:18:42,51.98
2026-05-12 09:18:43,51.98
2026-05-12 09:18:44,52.06
2026-05-12 09:18:45,52.33
2026-05-12 09:18:46,52.42
2026-05-12 09:18:47,52.48
2026-05-12 09:18:48,52.74
2026-05-12 09:18:49,52.97
2026-05-12 09:18:50,52.99
2026-05-12 09:18:51,52.95
2026-05-12 09:18:52,53.06
2026-05-12 09:18:53,53.02
2026-05-12 09:18:54,52.79
2026-05-12 09:18:55,52.58
2026-05-12 09:18:56,52.58
2026-05-12 09:18:57,52.42
2026-05-12 09:18:58,52.21
2026-05-12 09:18:59,51.95
2026-05-12 09:19:00,51.95
2026-05-12 09:19:01,51.88
2026-05-12 09:19:02,51.49
2026-05-12 09:19:03,51.56
2026-05-12 09:19:04,51.55
2026-05-12 09:19:05,51.64
2026-05-12 09:19:06,51.82
2026-05-12 09:19:07,52.09
2026-05-12 09:19:08,52.2
2026-05-12 09:19:09,52.31
2026-05-12 09:19:10,52.4
