timestamp,flow_m3h
2026-05-12 09:15:17,42.17
2026-05-12 09:15:18,40.9
2026-05-12 09:15:19,40.82
2026-05-12 09:15:20,41.6
2026-05-12 09:15:21,42.11
2026-05-12 09:15:22,41.68
2026-05-12 09:15:23,41.68
2026-05-12 09:15:24,42.35
2026-05-12 09:15:25,42.05
2026-05-12 09:15:26,41.94
2026-05-12 09:15:27,42.18
2026-05-12 09:15:28,42.51
2026-05-12 09:15:29,41.91
2026-05-12 09:15:30,41.41
2026-05-12 09:15:31,41.53
2026-05-12 09:15:32,41.69
2026-05-12 09:15:33,41.71
2026-05-12 09:15:34,42.66
2026-05-12 09:15:35,42.5
2026-05-12 09:15:36,41.81
2026-05-12 09:15:37,41.92
2026-05-12 09:15:38,42.02
2026-05-12 09:15:39,42.09
2026-05-12 09:15:40,41.83
2026-05-12 09:15:41,41.8
2026-05-12 09:15:42,41.82
2026-05-12 09:15:43,41.74
2026-05-12 09:15:44,41.7
2026-05-12 09:15:45,41.66
2026-05-12 09:15:46,41.5
2026-05-12 09:15:47,41.53
2026-05-12 09:15:48,41.5
2026-05-12 09:15:49,41.48
2026-05-12 09:15:50,41.37
2026-05-12 09:15:51,41.35
2026-05-12 09:15:52,41.28
2026-05-12 09:15:53,41.38
2026-05-12 09:15:54,41.39
2026-05-12 09:15:55,41.38
2026-05-12 09:15:56,41.3
2026-05-12 09:15:57,41.3
2026-05-12 09:15:58,41.31
2026-05-12 09:15:59,41.48
2026-05-12 09:16:00,41.57
2026-05-12 09:16:01,41.56
2026-05-12 09:16:02,41.55
2026-05-12 09:16:03,41.54
2026-05-12 09:16:04,41.47
2026-05-12 09:16:05,41.47
