datetime,cabal_m3h
2025-11-19 11:23:37,0.0022526890737935
2025-11-19 11:23:47,
2025-11-19 11:23:57,0.0
2025-11-19 11:24:07,0.0
2025-11-19 11:24:17,
2025-11-19 11:24:27,0.0
2025-11-19 11:24:37,
2025-11-19 11:24:47,0.0
2025-11-19 11:24:57,0.0
2025-11-19 11:25:07,0.0
2025-11-19 11:25:17,
2025-11-19 11:25:27,
2025-11-19 11:25:37,
2025-11-19 11:25:47,
2025-11-19 11:25:57,
2025-11-19 11:26:07,
2025-11-19 11:26:17,
2025-11-19 11:26:27,
2025-11-19 11:26:37,
2025-11-19 11:26:47,-0.0019081197213381
2025-11-19 11:26:57,
2025-11-19 11:27:07,0.0
2025-11-19 11:27:17,-0.0034910138463601
2025-11-19 11:27:27,-0.0031421971740201
2025-11-19 11:27:37,
2025-11-19 11:27:47,-0.0024713039863854
2025-11-19 11:27:57,-0.0025578846456483
2025-11-19 11:28:07,-0.0029211466899141
2025-11-19 11:28:17,
2025-11-19 11:28:27,
2025-11-19 11:28:37,
2025-11-19 11:28:47,-0.0029597619082778
2025-11-19 11:28:57,
2025-11-19 11:29:07,
2025-11-19 11:29:17,-0.0028646939434111
2025-11-19 11:29:27,-0.0033346645301207
2025-11-19 11:29:37,
2025-11-19 11:29:47,
2025-11-19 11:29:57,
2025-11-19 11:30:07,
2025-11-19 11:30:17,-0.0033842403441667
2025-11-19 11:30:27,-0.0030791763681918
2025-11-19 11:30:37,
2025-11-19 11:30:47,-0.0026762817520648
2025-11-19 11:30:57,
2025-11-19 11:31:07,-0.0031758727272972
2025-11-19 11:31:17,-0.0030621416168287
2025-11-19 11:31:27,-0.0033820168348029
2025-11-19 11:31:37,-0.0035797922406345
2025-11-19 11:31:47,-0.0037937080487608
2025-11-19 11:31:57,-0.0033175155753269
2025-11-19 11:32:07,-0.0032887612469494
2025-11-19 11:32:17,
2025-11-19 11:32:27,-0.0034238607622683
2025-11-19 11:32:37,-0.0035557973664254
2025-11-19 11:32:47,-0.0029171948321163
2025-11-19 11:32:57,
2025-11-19 11:33:07,
2025-11-19 11:33:17,-0.0032209570985287
2025-11-19 11:33:27,
2025-11-19 11:33:37,-0.0028363934950903
2025-11-19 11:33:47,-0.0030403228942304
2025-11-19 11:33:57,-0.0031005686614662
2025-11-19 11:34:07,
2025-11-19 11:34:17,
2025-11-19 11:34:27,
2025-11-19 11:34:37,-0.0041239638347178
2025-11-19 11:34:47,
2025-11-19 11:34:57,
2025-11-19 11:35:07,
2025-11-19 11:35:17,
