timestamp,flow_m3h
2026-05-04 11:04:35,13.09
2026-05-04 11:04:36,13.09
2026-05-04 11:04:37,12.86
2026-05-04 11:04:38,13.05
2026-05-04 11:04:39,13.43
2026-05-04 11:04:40,13.61
2026-05-04 11:04:41,14.13
2026-05-04 11:04:42,13.47
2026-05-04 11:04:43,12.25
2026-05-04 11:04:44,10.31
2026-05-04 11:04:45,10.92
2026-05-04 11:04:46,10.83
2026-05-04 11:04:47,11.46
2026-05-04 11:04:48,11.67
2026-05-04 11:04:49,12.49
2026-05-04 11:04:50,12.58
2026-05-04 11:04:51,12.59
2026-05-04 11:04:52,12.2
2026-05-04 11:04:53,12.08
2026-05-04 11:04:54,12.08
2026-05-04 11:04:55,12.06
2026-05-04 11:04:56,12.05
2026-05-04 11:04:57,11.9
2026-05-04 11:04:58,11.81
2026-05-04 11:04:59,11.66
2026-05-04 11:05:00,11.44
2026-05-04 11:05:01,11.28
2026-05-04 11:05:02,11.19
2026-05-04 11:05:03,11.14
2026-05-04 11:05:04,11.06
2026-05-04 11:05:05,10.93
2026-05-04 11:05:06,10.82
2026-05-04 11:05:07,10.79
2026-05-04 11:05:08,10.66
2026-05-04 11:05:09,10.58
2026-05-04 11:05:10,10.5
2026-05-04 11:05:11,10.39
2026-05-04 11:05:12,10.37
2026-05-04 11:05:13,10.54
2026-05-04 11:05:14,10.71
2026-05-04 11:05:15,10.9
2026-05-04 11:05:16,11.13
2026-05-04 11:05:17,11.31
2026-05-04 11:05:18,11.36
2026-05-04 11:05:19,11.63
2026-05-04 11:05:20,11.86
2026-05-04 11:05:21,12.01
2026-05-04 11:05:22,12.14
2026-05-04 11:05:23,12.26
2026-05-04 11:05:24,12.35
2026-05-04 11:05:25,12.43
2026-05-04 11:05:26,12.48
2026-05-04 11:05:27,12.55
2026-05-04 11:05:28,12.66
2026-05-04 11:05:29,12.68
2026-05-04 11:05:30,12.71
2026-05-04 11:05:31,12.76
2026-05-04 11:05:32,12.73
2026-05-04 11:05:33,12.71
2026-05-04 11:05:34,12.68
2026-05-04 11:05:35,12.63
2026-05-04 11:05:36,12.57
2026-05-04 11:05:37,12.54
2026-05-04 11:05:38,12.5
2026-05-04 11:05:39,12.48
2026-05-04 11:05:40,12.48
2026-05-04 11:05:41,12.42
2026-05-04 11:05:42,12.4
2026-05-04 11:05:43,12.42
2026-05-04 11:05:44,12.43
2026-05-04 11:05:45,12.45
2026-05-04 11:05:46,12.47
2026-05-04 11:05:47,12.47
2026-05-04 11:05:48,12.49
2026-05-04 11:05:49,12.48
2026-05-04 11:05:50,12.49
2026-05-04 11:05:51,12.5
2026-05-04 11:05:52,12.52
2026-05-04 11:05:53,12.52
2026-05-04 11:05:54,12.48
2026-05-04 11:05:55,12.46
2026-05-04 11:05:56,12.44
2026-05-04 11:05:57,12.43
