timestamp,flow_m3h
2026-05-18 10:05:20,-109.21
2026-05-18 10:05:21,-109.21
2026-05-18 10:05:22,-112.2
2026-05-18 10:05:23,-114.08
2026-05-18 10:05:24,-112.76
2026-05-18 10:05:25,-111.66
2026-05-18 10:05:26,-111.66
2026-05-18 10:05:27,-110.76
2026-05-18 10:05:28,-108.86
2026-05-18 10:05:29,-105.91
2026-05-18 10:05:30,-105.91
2026-05-18 10:05:31,-105.91
2026-05-18 10:05:32,-103.78
2026-05-18 10:05:33,-104.13
2026-05-18 10:05:34,-103.49
2026-05-18 10:05:35,-103.49
2026-05-18 10:05:36,-102.07
2026-05-18 10:05:37,-101.46
2026-05-18 10:05:38,-101.13
2026-05-18 10:05:39,-101.13
2026-05-18 10:05:40,-101.13
2026-05-18 10:05:41,-102.4
2026-05-18 10:05:42,-104.06
2026-05-18 10:05:43,-106.1
2026-05-18 10:05:44,-106.1
2026-05-18 10:05:45,-107.12
2026-05-18 10:05:46,-109.89
2026-05-18 10:05:47,-111.72
2026-05-18 10:05:48,-111.72
2026-05-18 10:05:49,-112.1
2026-05-18 10:05:51,-108.91
2026-05-18 10:05:52,-108.91
2026-05-18 10:05:53,-108.91
2026-05-18 10:06:02,-108.08
2026-05-18 10:06:03,-105.64
2026-05-18 10:06:04,-104.62
2026-05-18 10:06:05,-107.64
2026-05-18 10:06:06,-107.64
2026-05-18 10:06:07,-110.92
2026-05-18 10:06:08,-112.65
2026-05-18 10:06:09,-114.5
2026-05-18 10:06:10,-116.35
2026-05-18 10:06:11,-116.35
2026-05-18 10:06:12,-114.73
2026-05-18 10:06:13,-113.19
2026-05-18 10:06:14,-108.24
2026-05-18 10:06:15,-108.24
2026-05-18 10:06:16,-108.24
2026-05-18 10:06:17,-105.3
2026-05-18 10:06:18,-103.03
2026-05-18 10:06:19,-102.32
2026-05-18 10:06:20,-102.32
2026-05-18 10:06:21,-102.32
2026-05-18 10:06:22,-101.49
2026-05-18 10:06:23,-100.83
2026-05-18 10:06:24,-100.93
2026-05-18 10:06:25,-100.93
2026-05-18 10:06:26,-101.57
2026-05-18 10:06:27,-101.75
2026-05-18 10:06:28,-102.15
2026-05-18 10:06:29,-104.69
2026-05-18 10:06:30,-104.57
2026-05-18 10:06:31,-104.45
2026-05-18 10:06:32,-104.29
2026-05-18 10:06:33,-104.89
2026-05-18 10:06:34,-105.03
2026-05-18 10:06:35,-104.77
2026-05-18 10:06:36,-104.77
2026-05-18 10:06:37,-104.21
2026-05-18 10:06:38,-104.55
2026-05-18 10:06:39,-104.55
2026-05-18 10:06:40,-104.99
2026-05-18 10:06:41,-105.28
2026-05-18 10:06:42,-105.28
