timestamp,flow_m3h
2026-05-12 11:46:46,-3.57
2026-05-12 11:46:47,-3.57
2026-05-12 11:46:48,-3.57
2026-05-12 11:46:49,-3.76
2026-05-12 11:46:50,-3.68
2026-05-12 11:46:51,-3.68
2026-05-12 11:46:52,-3.54
2026-05-12 11:46:53,-3.31
2026-05-12 11:46:54,-3.31
2026-05-12 11:46:55,-3.62
2026-05-12 11:46:56,-3.81
2026-05-12 11:46:57,-4.15
2026-05-12 11:46:59,-4.72
2026-05-12 11:47:02,-4.86
2026-05-12 11:47:03,-4.47
2026-05-12 11:47:04,-4.42
2026-05-12 11:47:05,-4.49
2026-05-12 11:47:06,-4.51
2026-05-12 11:47:07,-4.83
2026-05-12 11:47:08,-4.83
2026-05-12 11:47:09,-5.18
2026-05-12 11:47:10,-5.06
2026-05-12 11:47:11,-5.02
2026-05-12 11:47:12,-5.12
2026-05-12 11:47:13,-5.22
2026-05-12 11:47:14,-5.36
