datetime,cabal_m3h
2025-12-09 10:35:00,94.2400772094727
2025-12-09 10:35:01,94.2400772094727
2025-12-09 10:35:02,94.5219863891602
2025-12-09 10:35:03,96.2871253967285
2025-12-09 10:35:04,98.2235343933105
2025-12-09 10:35:05,98.2235343933105
2025-12-09 10:35:06,98.2235343933105
2025-12-09 10:35:07,99.1760147094727
2025-12-09 10:35:08,99.3657485961914
2025-12-09 10:35:09,99.2077926635742
2025-12-09 10:35:10,99.2077926635742
2025-12-09 10:35:11,99.2077926635742
2025-12-09 10:35:12,100.354449462891
2025-12-09 10:35:13,100.735846710205
2025-12-09 10:35:14,100.78811416626
2025-12-09 10:35:15,100.78811416626
2025-12-09 10:35:16,101.26145324707
2025-12-09 10:35:17,101.869999694824
2025-12-09 10:35:18,102.320013427734
2025-12-09 10:35:19,102.933785247803
2025-12-09 10:35:20,102.933785247803
2025-12-09 10:35:21,103.392176055908
2025-12-09 10:35:22,103.392711639404
2025-12-09 10:35:23,
2025-12-09 10:35:24,
2025-12-09 10:35:25,
2025-12-09 10:35:26,
2025-12-09 10:35:27,
2025-12-09 10:35:28,
2025-12-09 10:35:29,
2025-12-09 10:35:30,
2025-12-09 10:35:31,
2025-12-09 10:35:32,
2025-12-09 10:35:33,
2025-12-09 10:35:34,
2025-12-09 10:35:35,
2025-12-09 10:35:36,
2025-12-09 10:35:37,
2025-12-09 10:35:38,103.878753662109
2025-12-09 10:35:39,104.1789894104
2025-12-09 10:35:40,
2025-12-09 10:35:41,
2025-12-09 10:35:42,104.15256729126
2025-12-09 10:35:43,104.720443725586
2025-12-09 10:35:44,
2025-12-09 10:35:45,
2025-12-09 10:35:46,
2025-12-09 10:35:47,
2025-12-09 10:35:48,105.920452880859
2025-12-09 10:35:49,104.914366149902
2025-12-09 10:35:50,
2025-12-09 10:35:51,
2025-12-09 10:35:52,
2025-12-09 10:35:53,103.884535217285
2025-12-09 10:35:54,103.862747955322
2025-12-09 10:35:55,103.439485931396
2025-12-09 10:35:56,103.439485931396
2025-12-09 10:35:57,103.228150177002
2025-12-09 10:35:58,103.740044403076
2025-12-09 10:35:59,103.982986450195
2025-12-09 10:36:00,104.146593475342
2025-12-09 10:36:01,104.488474273682
2025-12-09 10:36:02,104.821950531006
2025-12-09 10:36:03,105.438922119141
2025-12-09 10:36:04,105.384951782227
2025-12-09 10:36:05,104.259862518311
2025-12-09 10:36:06,103.730527496338
2025-12-09 10:36:07,103.730527496338
2025-12-09 10:36:08,101.799742126465
2025-12-09 10:36:09,101.876598358154
2025-12-09 10:36:10,102.006401824951
2025-12-09 10:36:11,102.946556854248
2025-12-09 10:36:12,103.507765960693
2025-12-09 10:36:13,103.791515350342
2025-12-09 10:36:14,105.516094207764
2025-12-09 10:36:15,105.274978637695
2025-12-09 10:36:16,104.043006134033
2025-12-09 10:36:17,102.274069976807
2025-12-09 10:36:18,102.274069976807
2025-12-09 10:36:19,101.635626983643
2025-12-09 10:36:20,102.834976959229
2025-12-09 10:36:21,104.281869506836
2025-12-09 10:36:22,106.867261505127
2025-12-09 10:36:23,106.867261505127
2025-12-09 10:36:24,106.714434814453
2025-12-09 10:36:25,104.743844604492
2025-12-09 10:36:26,104.743844604492
2025-12-09 10:36:27,101.862989044189
2025-12-09 10:36:28,100.22384262085
2025-12-09 10:36:29,100.44581451416
2025-12-09 10:36:30,101.199751281738
2025-12-09 10:36:31,101.51762008667
2025-12-09 10:36:32,102.045623016357
2025-12-09 10:36:33,103.260573577881
2025-12-09 10:36:34,103.260573577881
2025-12-09 10:36:35,103.28466796875
2025-12-09 10:36:36,103.372386932373
2025-12-09 10:36:37,103.372386932373
2025-12-09 10:36:38,103.699381256104
2025-12-09 10:36:39,103.452731323242
2025-12-09 10:36:40,103.378189086914
2025-12-09 10:36:41,105.573023986816
2025-12-09 10:36:42,105.096746063232
2025-12-09 10:36:43,106.297826385498
2025-12-09 10:36:44,105.899977111816
2025-12-09 10:36:45,104.518837738037
2025-12-09 10:36:46,103.662769317627
2025-12-09 10:36:47,104.90407333374
2025-12-09 10:36:48,106.41754989624
2025-12-09 10:36:49,106.922969055176
2025-12-09 10:36:50,106.730344390869
2025-12-09 10:36:51,105.880270385742
2025-12-09 10:36:52,105.090751647949
2025-12-09 10:36:53,103.437844848633
2025-12-09 10:36:54,101.233905029297
2025-12-09 10:36:55,102.489807128906
2025-12-09 10:36:56,103.442692565918
2025-12-09 10:36:57,102.527675628662
2025-12-09 10:36:58,100.972821807861
2025-12-09 10:36:59,99.322826385498
2025-12-09 10:37:00,98.1655540466309
2025-12-09 10:37:01,96.9027786254883
2025-12-09 10:37:02,97.1118621826172
2025-12-09 10:37:03,96.6954940795898
2025-12-09 10:37:04,97.0366676330566
2025-12-09 10:37:05,96.4271392822266
2025-12-09 10:37:06,97.4449127197266
2025-12-09 10:37:07,98.0595359802246
2025-12-09 10:37:08,97.9741996765137
2025-12-09 10:37:09,97.8664031982422
2025-12-09 10:37:10,99.1491050720215
2025-12-09 10:37:11,100.944525146484
2025-12-09 10:37:12,102.267004394531
2025-12-09 10:37:13,103.452655792236
2025-12-09 10:37:14,104.468829345703
2025-12-09 10:37:15,105.510875701904
2025-12-09 10:37:16,106.384824371338
2025-12-09 10:37:17,106.691356658936
2025-12-09 10:37:18,107.235729217529
2025-12-09 10:37:19,107.848793792725
2025-12-09 10:37:20,108.381555175781
2025-12-09 10:37:21,108.698531341553
2025-12-09 10:37:22,108.441430664062
2025-12-09 10:37:23,108.286729431152
2025-12-09 10:37:24,107.702936553955
2025-12-09 10:37:25,107.530602264404
2025-12-09 10:37:26,107.178929901123
2025-12-09 10:37:27,107.464217376709
2025-12-09 10:37:28,107.726852416992
2025-12-09 10:37:29,107.452805328369
2025-12-09 10:37:30,106.713205718994
2025-12-09 10:37:31,106.18727645874
2025-12-09 10:37:32,106.265313720703
2025-12-09 10:37:33,105.789420318604
2025-12-09 10:37:34,105.231177520752
2025-12-09 10:37:35,105.380495452881
2025-12-09 10:37:36,103.717247772217
