timestamp,flow_m3h
2026-05-11 09:11:32,246.84
2026-05-11 09:11:33,246.84
2026-05-11 09:11:34,246.84
2026-05-11 09:11:35,245.58
2026-05-11 09:11:36,246.65
2026-05-11 09:11:37,252.66
2026-05-11 09:11:38,252.66
2026-05-11 09:11:39,252.66
2026-05-11 09:11:40,254.72
2026-05-11 09:11:41,252.88
2026-05-11 09:11:42,248.94
2026-05-11 09:11:43,248.94
2026-05-11 09:11:44,248.94
2026-05-11 09:11:45,247.04
2026-05-11 09:11:46,249.95
2026-05-11 09:11:47,252.9
2026-05-11 09:11:48,252.49
2026-05-11 09:11:49,252.49
2026-05-11 09:11:50,253.7
2026-05-11 09:11:51,257.54
2026-05-11 09:11:52,258.72
2026-05-11 09:12:04,257.01
2026-05-11 09:12:05,257.53
2026-05-11 09:12:08,256.88
2026-05-11 09:12:09,251.86
2026-05-11 09:12:10,250.61
2026-05-11 09:12:11,250.18
2026-05-11 09:12:12,251.24
2026-05-11 09:12:13,251.01
2026-05-11 09:12:14,250.05
2026-05-11 09:12:15,247.55
2026-05-11 09:12:16,246.75
2026-05-11 09:12:17,243.38
2026-05-11 09:12:18,241.77
2026-05-11 09:12:19,241.77
2026-05-11 09:12:20,240.22
2026-05-11 09:12:21,237.97
2026-05-11 09:12:22,237.35
2026-05-11 09:12:23,236.17
2026-05-11 09:12:24,236.05
2026-05-11 09:12:25,236.05
2026-05-11 09:12:26,236.36
2026-05-11 09:12:27,238.33
2026-05-11 09:12:28,238.33
2026-05-11 09:12:29,238.27
2026-05-11 09:12:30,239.87
2026-05-11 09:12:31,239.87
2026-05-11 09:12:32,240.88
2026-05-11 09:12:33,240.37
2026-05-11 09:12:34,239.54
2026-05-11 09:12:35,241.85
2026-05-11 09:12:36,240.72
2026-05-11 09:12:37,240.72
2026-05-11 09:12:38,240.69
2026-05-11 09:12:39,241.68
2026-05-11 09:12:40,241.68
2026-05-11 09:12:41,241.76
2026-05-11 09:12:42,240.25
2026-05-11 09:12:43,239.46
2026-05-11 09:12:44,238.35
2026-05-11 09:12:45,238.35
2026-05-11 09:12:46,238.35
2026-05-11 09:12:47,237.51
2026-05-11 09:12:48,236.76
2026-05-11 09:12:49,235.55
2026-05-11 09:12:50,235.55
2026-05-11 09:12:51,235.55
2026-05-11 09:12:52,235.0
2026-05-11 09:12:53,233.57
2026-05-11 09:12:54,231.61
2026-05-11 09:12:55,231.61
2026-05-11 09:12:56,231.61
2026-05-11 09:12:57,231.98
2026-05-11 09:12:58,232.27
2026-05-11 09:12:59,232.17
2026-05-11 09:13:00,233.06
2026-05-11 09:13:01,233.06
2026-05-11 09:13:02,233.03
2026-05-11 09:13:03,232.53
2026-05-11 09:13:04,232.99
2026-05-11 09:13:05,233.61
2026-05-11 09:13:06,233.61
2026-05-11 09:13:07,234.76
2026-05-11 09:13:08,235.77
2026-05-11 09:13:09,235.94
2026-05-11 09:13:10,236.38
2026-05-11 09:13:11,236.38
2026-05-11 09:13:12,237.31
2026-05-11 09:13:13,238.17
2026-05-11 09:13:14,238.95
2026-05-11 09:13:15,240.78
2026-05-11 09:13:16,240.78
2026-05-11 09:13:17,240.78
2026-05-11 09:13:18,239.68
2026-05-11 09:13:19,238.92
2026-05-11 09:13:20,238.3
2026-05-11 09:13:21,238.3
2026-05-11 09:13:22,238.3
2026-05-11 09:13:23,236.16
2026-05-11 09:13:24,235.91
2026-05-11 09:13:25,235.93
2026-05-11 09:13:26,235.93
2026-05-11 09:13:27,235.93
2026-05-11 09:13:28,235.9
2026-05-11 09:13:29,235.61
2026-05-11 09:13:30,235.43
2026-05-11 09:13:31,235.71
2026-05-11 09:13:32,235.71
2026-05-11 09:13:33,235.45
2026-05-11 09:13:34,234.2
2026-05-11 09:13:35,233.31
2026-05-11 09:13:36,232.64
2026-05-11 09:13:37,232.64
2026-05-11 09:13:38,232.68
2026-05-11 09:13:39,232.49
2026-05-11 09:13:40,232.48
2026-05-11 09:13:41,233.29
2026-05-11 09:13:42,233.29
2026-05-11 09:13:43,235.22
