timestamp,flow_m3h
2026-05-12 11:47:41,-9.67
2026-05-12 11:47:42,-9.67
2026-05-12 11:47:43,-9.67
2026-05-12 11:47:44,-10.51
2026-05-12 11:47:45,-10.86
2026-05-12 11:47:46,-10.98
2026-05-12 11:47:47,-10.98
2026-05-12 11:47:48,-11.64
2026-05-12 11:47:49,-11.72
2026-05-12 11:47:50,-11.72
2026-05-12 11:47:51,-11.26
2026-05-12 11:47:52,-11.13
2026-05-12 11:47:54,-10.69
2026-05-12 11:47:55,-11.03
2026-05-12 11:47:56,-11.25
2026-05-12 11:47:57,-11.25
2026-05-12 11:47:58,-10.54
2026-05-12 11:47:59,-10.54
2026-05-12 11:48:00,-10.48
2026-05-12 11:48:01,-10.48
2026-05-12 11:48:02,-10.69
2026-05-12 11:48:03,-10.69
2026-05-12 11:48:04,-10.59
2026-05-12 11:48:05,-10.58
2026-05-12 11:48:06,-9.93
2026-05-12 11:48:07,-9.78
2026-05-12 11:48:08,-9.62
