timestamp,flow_m3h
2026-05-07 11:13:00,14.87
2026-05-07 11:13:01,16.57
2026-05-07 11:13:02,17.28
2026-05-07 11:13:03,17.42
2026-05-07 11:13:04,17.77
2026-05-07 11:13:05,17.77
2026-05-07 11:13:06,17.42
2026-05-07 11:13:07,17.92
2026-05-07 11:13:08,18.02
2026-05-07 11:13:09,18.02
2026-05-07 11:13:10,17.27
2026-05-07 11:13:11,16.82
2026-05-07 11:13:12,16.98
2026-05-07 11:13:13,18.42
2026-05-07 11:13:14,17.51
2026-05-07 11:13:15,16.99
2026-05-07 11:13:16,17.88
2026-05-07 11:13:17,19.35
2026-05-07 11:13:18,19.32
2026-05-07 11:13:19,18.75
2026-05-07 11:13:20,18.89
2026-05-07 11:13:22,19.68
2026-05-07 11:13:23,19.46
2026-05-07 11:13:24,19.05
2026-05-07 11:13:25,19.41
2026-05-07 11:13:26,19.64
2026-05-07 11:13:27,19.64
2026-05-07 11:13:28,19.69
2026-05-07 11:13:29,19.73
2026-05-07 11:13:30,19.55
2026-05-07 11:13:31,19.37
2026-05-07 11:13:32,19.55
2026-05-07 11:13:33,19.68
2026-05-07 11:13:34,19.4
2026-05-07 11:13:35,19.36
2026-05-07 11:13:36,19.34
2026-05-07 11:13:37,19.35
2026-05-07 11:13:38,19.48
2026-05-07 11:13:39,19.37
2026-05-07 11:13:40,19.52
2026-05-07 11:13:46,19.48
2026-05-07 11:13:47,19.9
2026-05-07 11:13:50,20.02
