timestamp,flow_m3h
2026-05-12 11:48:21,8.88
2026-05-12 11:48:22,8.88
2026-05-12 11:48:23,8.88
2026-05-12 11:48:24,8.71
2026-05-12 11:48:25,8.78
2026-05-12 11:48:26,8.89
2026-05-12 11:48:27,9.04
2026-05-12 11:48:28,8.66
2026-05-12 11:48:29,8.98
2026-05-12 11:48:30,9.36
2026-05-12 11:48:31,9.68
2026-05-12 11:48:32,10.04
2026-05-12 11:48:33,9.86
2026-05-12 11:48:38,8.25
2026-05-12 11:48:39,8.22
2026-05-12 11:48:40,8.58
2026-05-12 11:48:41,8.87
2026-05-12 11:48:42,8.97
2026-05-12 11:48:44,9.01
2026-05-12 11:48:46,9.39
2026-05-12 11:48:47,9.42
2026-05-12 11:48:48,9.42
2026-05-12 11:48:49,8.84
2026-05-12 11:48:50,8.75
2026-05-12 11:49:10,8.75
2026-05-12 11:49:11,8.75
2026-05-12 11:49:12,8.75
2026-05-12 11:49:13,6.86
2026-05-12 11:49:14,3.27
2026-05-12 11:49:15,-3.76
2026-05-12 11:49:16,-4.78
2026-05-12 11:49:17,-5.96
2026-05-12 11:49:18,-8.28
2026-05-12 11:49:19,-8.51
2026-05-12 11:49:20,-8.51
2026-05-12 11:49:23,-9.67
