timestamp,flow_m3h
2026-05-12 10:46:28,-28.16
2026-05-12 10:46:29,-28.16
2026-05-12 10:46:30,-29.61
2026-05-12 10:46:31,-28.41
2026-05-12 10:46:32,-28.41
2026-05-12 10:47:01,-28.52
2026-05-12 10:47:02,-31.17
2026-05-12 10:47:03,-32.74
2026-05-12 10:47:04,-32.74
2026-05-12 10:47:05,-34.02
2026-05-12 10:47:10,-35.04
2026-05-12 10:47:11,-35.85
2026-05-12 10:47:12,-36.22
2026-05-12 10:47:13,-38.08
2026-05-12 10:47:14,-38.02
2026-05-12 10:47:15,-37.96
2026-05-12 10:47:16,-37.57
2026-05-12 10:47:17,-37.12
2026-05-12 10:47:18,-36.61
2026-05-12 10:47:19,-36.61
2026-05-12 10:47:20,-37.18
2026-05-12 10:47:21,-37.18
2026-05-12 10:47:22,-36.72
2026-05-12 10:47:23,-36.72
2026-05-12 10:47:24,-35.9
2026-05-12 10:47:25,-35.9
2026-05-12 10:47:26,-38.62
2026-05-12 10:47:27,-38.62
2026-05-12 10:47:28,-38.61
2026-05-12 10:47:29,-38.61
2026-05-12 10:47:31,-39.52
2026-05-12 10:47:32,-40.31
2026-05-12 10:47:33,-40.37
2026-05-12 10:47:34,-40.05
2026-05-12 10:47:36,-40.25
2026-05-12 10:47:38,-39.73
2026-05-12 10:47:39,-39.84
2026-05-12 10:47:40,-39.84
2026-05-12 10:47:41,-41.3
2026-05-12 10:47:42,-41.3
2026-05-12 10:47:46,-39.72
2026-05-12 10:47:47,-37.34
2026-05-12 10:47:48,-36.55
