timestamp,flow_m3h
2026-05-12 09:22:09,-187.71
2026-05-12 09:22:10,-188.45
2026-05-12 09:22:11,-189.39
2026-05-12 09:22:12,-190.06
2026-05-12 09:22:13,-192.16
2026-05-12 09:22:14,-192.95
2026-05-12 09:22:15,-192.95
2026-05-12 09:22:16,-192.8
2026-05-12 09:22:17,-193.47
2026-05-12 09:22:18,-194.9
2026-05-12 09:22:19,-195.06
2026-05-12 09:22:20,-194.72
2026-05-12 09:22:21,-194.08
2026-05-12 09:22:22,-194.23
2026-05-12 09:22:23,-193.49
2026-05-12 09:22:24,-193.95
2026-05-12 09:22:25,-193.5
2026-05-12 09:22:26,-193.45
2026-05-12 09:22:27,-194.55
2026-05-12 09:22:28,-195.37
2026-05-12 09:22:29,-194.86
2026-05-12 09:22:30,-194.29
2026-05-12 09:22:31,-193.19
2026-05-12 09:22:32,-193.38
2026-05-12 09:22:33,-193.14
2026-05-12 09:22:34,-193.26
2026-05-12 09:22:35,-192.85
2026-05-12 09:22:36,-192.64
2026-05-12 09:22:37,-192.63
2026-05-12 09:22:38,-192.36
2026-05-12 09:22:39,-192.76
2026-05-12 09:22:40,-192.81
2026-05-12 09:22:41,-192.81
2026-05-12 09:22:42,-192.96
