timestamp,flow_m3h
2026-05-04 09:25:26,84.43
2026-05-04 09:25:27,84.43
2026-05-04 09:25:28,83.41
2026-05-04 09:25:29,83.41
2026-05-04 09:25:30,80.53
2026-05-04 09:25:31,80.74
2026-05-04 09:25:32,76.18
2026-05-04 09:25:33,76.24
2026-05-04 09:25:34,76.47
2026-05-04 09:25:35,73.64
2026-05-04 09:25:36,80.21
2026-05-04 09:25:37,71.84
2026-05-04 09:25:38,73.4
2026-05-04 09:25:39,76.31
2026-05-04 09:25:40,77.15
2026-05-04 09:25:41,86.99
2026-05-04 09:25:42,74.26
2026-05-04 09:25:43,78.33
2026-05-04 09:25:44,78.33
2026-05-04 09:25:45,75.3
2026-05-04 09:25:46,74.42
2026-05-04 09:25:47,75.3
2026-05-04 09:25:48,74.03
2026-05-04 09:25:49,76.12
2026-05-04 09:25:50,76.87
2026-05-04 09:25:51,75.87
2026-05-04 09:25:52,76.06
2026-05-04 09:25:53,75.6
2026-05-04 09:25:54,75.29
2026-05-04 09:25:55,75.78
2026-05-04 09:25:56,76.86
2026-05-04 09:25:57,77.24
