timestamp,flow_m3h
2026-05-12 09:43:13,-113.69
2026-05-12 09:43:14,-113.69
2026-05-12 09:43:15,-113.69
2026-05-12 09:43:16,-113.69
2026-05-12 09:43:17,-110.07
2026-05-12 09:43:18,-109.48
2026-05-12 09:43:19,-109.79
2026-05-12 09:43:20,-108.39
2026-05-12 09:43:21,-108.39
2026-05-12 09:43:22,-103.86
2026-05-12 09:43:23,-100.75
2026-05-12 09:43:24,-98.26
2026-05-12 09:43:25,-96.99
2026-05-12 09:43:26,-96.99
2026-05-12 09:43:27,-93.42
2026-05-12 09:43:28,-93.67
2026-05-12 09:43:29,-97.21
2026-05-12 09:43:30,-97.21
2026-05-12 09:43:31,-94.99
2026-05-12 09:43:32,-94.99
2026-05-12 09:43:33,-90.89
2026-05-12 09:43:34,-90.89
2026-05-12 09:43:35,-99.33
2026-05-12 09:43:36,-99.33
2026-05-12 09:43:37,-99.88
2026-05-12 09:43:38,-97.54
2026-05-12 09:43:39,-94.95
2026-05-12 09:43:40,-94.14
2026-05-12 09:43:41,-89.64
2026-05-12 09:43:42,-86.61
2026-05-12 09:43:43,-83.38
2026-05-12 09:43:44,-85.75
2026-05-12 09:43:45,-86.46
2026-05-12 09:43:46,-86.46
2026-05-12 09:43:47,-86.46
2026-05-12 09:43:48,-87.64
2026-05-12 09:43:49,-88.68
2026-05-12 09:43:50,-88.68
2026-05-12 09:43:51,-89.75
2026-05-12 09:43:52,-90.96
2026-05-12 09:43:53,-90.96
2026-05-12 09:43:54,-92.71
2026-05-12 09:43:55,-93.44
2026-05-12 09:43:56,-93.44
2026-05-12 09:43:57,-93.94
2026-05-12 09:43:58,-94.15
2026-05-12 09:43:59,-94.08
2026-05-12 09:44:00,-94.08
2026-05-12 09:44:01,-93.23
2026-05-12 09:44:02,-92.64
2026-05-12 09:44:03,-92.64
2026-05-12 09:44:04,-93.06
2026-05-12 09:44:05,-93.49
2026-05-12 09:44:06,-93.59
2026-05-12 09:44:07,-93.81
2026-05-12 09:44:08,-93.17
2026-05-12 09:44:09,-93.43
2026-05-12 09:44:10,-93.43
2026-05-12 09:44:11,-93.84
2026-05-12 09:44:12,-95.39
2026-05-12 09:44:13,-95.39
2026-05-12 09:44:14,-96.29
2026-05-12 09:44:15,-97.43
2026-05-12 09:44:16,-97.43
2026-05-12 09:44:17,-97.8
2026-05-12 09:44:18,-98.6
2026-05-12 09:44:19,-99.21
2026-05-12 09:44:20,-99.64
2026-05-12 09:44:21,-100.54
2026-05-12 09:44:22,-101.25
2026-05-12 09:44:23,-100.57
2026-05-12 09:44:24,-102.06
2026-05-12 09:44:25,-102.77
2026-05-12 09:44:26,-103.39
2026-05-12 09:44:27,-102.99
2026-05-12 09:44:28,-104.7
2026-05-12 09:44:30,-104.15
2026-05-12 09:44:31,-101.66
2026-05-12 09:44:32,-101.37
2026-05-12 09:44:39,-98.82
2026-05-12 09:44:40,-98.82
