timestamp,flow_m3h
2026-05-06 09:47:23,-11.69
2026-05-06 09:47:24,-11.52
2026-05-06 09:47:25,-11.34
2026-05-06 09:47:26,-11.01
2026-05-06 09:47:27,-11.01
2026-05-06 09:47:28,-11.01
2026-05-06 09:47:34,-8.66
2026-05-06 09:47:35,-5.23
2026-05-06 09:47:36,1.7
2026-05-06 09:47:37,5.47
2026-05-06 09:47:38,9.06
2026-05-06 09:47:39,9.06
2026-05-06 09:47:40,9.91
2026-05-06 09:47:41,10.07
2026-05-06 09:47:42,10.98
2026-05-06 09:47:43,11.03
2026-05-06 09:47:44,11.08
2026-05-06 09:47:45,10.82
2026-05-06 09:47:46,10.57
2026-05-06 09:47:47,10.31
2026-05-06 09:47:48,10.28
2026-05-06 09:47:49,10.31
2026-05-06 09:47:50,10.36
2026-05-06 09:47:51,10.41
2026-05-06 09:47:52,10.57
2026-05-06 09:47:53,10.97
2026-05-06 09:47:54,10.74
2026-05-06 09:47:55,10.67
2026-05-06 09:47:56,10.51
2026-05-06 09:47:57,10.29
2026-05-06 09:47:58,10.24
2026-05-06 09:47:59,10.16
2026-05-06 09:48:00,9.7
2026-05-06 09:48:01,9.24
2026-05-06 09:48:02,9.18
2026-05-06 09:48:03,9.73
2026-05-06 09:48:04,9.67
2026-05-06 09:48:05,9.4
2026-05-06 09:48:06,9.69
2026-05-06 09:48:07,9.81
2026-05-06 09:48:08,9.62
2026-05-06 09:48:09,9.38
2026-05-06 09:48:10,9.42
2026-05-06 09:48:18,9.63
2026-05-06 09:48:19,9.65
2026-05-06 09:48:20,9.8
2026-05-06 09:48:21,9.8
2026-05-06 09:48:22,9.85
2026-05-06 09:48:23,9.93
2026-05-06 09:48:24,9.99
2026-05-06 09:48:25,10.01
2026-05-06 09:48:26,10.03
2026-05-06 09:48:27,9.86
2026-05-06 09:48:28,9.86
2026-05-06 09:48:29,9.75
2026-05-06 09:48:30,9.49
2026-05-06 09:48:31,9.49
