datetime,cabal_m3h
2025-11-22 00:31:37,
2025-11-22 00:31:47,
2025-11-22 00:31:57,
2025-11-22 00:32:07,
2025-11-22 00:32:17,
2025-11-22 00:32:27,
2025-11-22 00:32:37,
2025-11-22 00:32:47,
2025-11-22 00:32:57,
2025-11-22 00:33:07,
2025-11-22 00:33:17,
2025-11-22 00:33:27,
2025-11-22 00:33:37,
2025-11-22 00:33:47,
2025-11-22 00:33:57,
2025-11-22 00:34:07,
2025-11-22 00:34:17,
2025-11-22 00:34:27,
2025-11-22 00:34:37,
2025-11-22 00:34:47,
2025-11-22 00:34:57,
2025-11-22 00:35:07,
2025-11-22 00:35:17,
2025-11-22 00:35:27,
2025-11-22 00:35:37,
2025-11-22 00:35:47,
2025-11-22 00:35:57,
2025-11-22 00:36:07,
2025-11-22 00:36:17,
2025-11-22 00:36:27,
2025-11-22 00:36:37,
2025-11-22 00:36:47,
2025-11-22 00:36:57,
2025-11-22 00:37:07,
2025-11-22 00:37:17,
2025-11-22 00:37:27,
2025-11-22 00:37:37,
2025-11-22 00:37:47,
2025-11-22 00:37:57,
2025-11-22 00:38:07,
2025-11-22 00:38:17,
2025-11-22 00:38:27,
2025-11-22 00:38:37,
2025-11-22 00:38:47,
2025-11-22 00:38:57,
2025-11-22 00:39:07,
2025-11-22 00:39:17,
2025-11-22 00:39:27,
2025-11-22 00:39:37,
2025-11-22 00:39:47,
2025-11-22 00:39:57,
2025-11-22 00:40:07,
2025-11-22 00:40:17,
2025-11-22 00:40:27,
2025-11-22 00:40:37,
2025-11-22 00:40:47,
2025-11-22 00:40:57,
2025-11-22 00:41:07,
2025-11-22 00:41:17,
2025-11-22 00:41:27,
2025-11-22 00:41:37,
2025-11-22 00:41:47,
2025-11-22 00:41:57,
2025-11-22 00:42:07,
2025-11-22 00:42:17,
2025-11-22 00:42:27,
2025-11-22 00:42:37,
2025-11-22 00:42:47,
2025-11-22 00:42:57,
2025-11-22 00:43:07,
2025-11-22 00:43:17,
2025-11-22 00:43:27,
2025-11-22 00:43:37,
2025-11-22 00:43:47,
2025-11-22 00:43:57,
2025-11-22 00:44:07,
2025-11-22 00:44:17,
2025-11-22 00:44:27,
2025-11-22 00:44:37,
2025-11-22 00:44:47,
2025-11-22 00:44:57,0.73568406701088
2025-11-22 00:45:07,
2025-11-22 00:45:17,
2025-11-22 00:45:27,0.723149889707565
2025-11-22 00:45:37,
2025-11-22 00:45:47,0.713931351900101
2025-11-22 00:45:57,0.725688761472702
2025-11-22 00:46:07,0.748482173681259
2025-11-22 00:46:17,0.7258040428161621
2025-11-22 00:46:27,0.7246286988258359
2025-11-22 00:46:37,0.723716855049133
2025-11-22 00:46:47,
2025-11-22 00:46:57,
2025-11-22 00:47:07,
2025-11-22 00:47:17,0.704281568527222
2025-11-22 00:47:27,
2025-11-22 00:47:37,0.7064277648925781
2025-11-22 00:47:47,
2025-11-22 00:47:57,0.71109647154808
2025-11-22 00:48:07,0.707449525594711
2025-11-22 00:48:17,0.708757263422012
2025-11-22 00:48:27,0.719374305009842
2025-11-22 00:48:37,
2025-11-22 00:48:47,0.7387308955192571
2025-11-22 00:48:57,
2025-11-22 00:49:07,0.719367974996567
2025-11-22 00:49:17,
2025-11-22 00:49:27,
2025-11-22 00:49:37,0.7140108525753021
2025-11-22 00:49:47,
2025-11-22 00:49:57,
2025-11-22 00:50:07,
2025-11-22 00:50:17,
2025-11-22 00:50:27,
2025-11-22 00:50:37,
2025-11-22 00:50:47,
2025-11-22 00:50:57,
2025-11-22 00:51:07,
2025-11-22 00:51:17,
2025-11-22 00:51:27,
2025-11-22 00:51:37,
2025-11-22 00:51:47,
2025-11-22 00:51:57,
2025-11-22 00:52:07,
2025-11-22 00:52:17,
2025-11-22 00:52:27,
2025-11-22 00:52:37,
2025-11-22 00:52:47,
2025-11-22 00:52:57,
2025-11-22 00:53:07,
2025-11-22 00:53:17,
2025-11-22 00:53:27,
2025-11-22 00:53:37,
2025-11-22 00:53:47,
2025-11-22 00:53:57,0.7129284203052519
2025-11-22 00:54:07,
2025-11-22 00:54:17,
2025-11-22 00:54:27,0.7082835853099819
2025-11-22 00:54:37,
2025-11-22 00:54:47,
2025-11-22 00:54:57,
2025-11-22 00:55:07,
2025-11-22 00:55:17,0.7177713632583621
2025-11-22 00:55:27,0.7114229500293731
2025-11-22 00:55:37,0.708106184005737
2025-11-22 00:55:47,0.715881317853928
2025-11-22 00:55:57,0.718827563524246
2025-11-22 00:56:07,0.707248628139496
2025-11-22 00:56:17,0.7050005614757541
2025-11-22 00:56:27,0.710482728481293
2025-11-22 00:56:37,
2025-11-22 00:56:47,
2025-11-22 00:56:57,0.715823596715927
2025-11-22 00:57:07,
2025-11-22 00:57:17,
2025-11-22 00:57:27,
2025-11-22 00:57:37,0.712534189224243
2025-11-22 00:57:47,
2025-11-22 00:57:57,
2025-11-22 00:58:07,
2025-11-22 00:58:17,
2025-11-22 00:58:27,
2025-11-22 00:58:37,0.701050740480423
2025-11-22 00:58:47,
2025-11-22 00:58:57,
2025-11-22 00:59:07,0.978904473781586
2025-11-22 00:59:17,
2025-11-22 00:59:27,
2025-11-22 00:59:37,
2025-11-22 00:59:47,
2025-11-22 00:59:57,0.898086887598038
2025-11-22 01:00:07,
2025-11-22 01:00:17,
2025-11-22 01:00:27,
2025-11-22 01:00:37,
2025-11-22 01:00:47,
2025-11-22 01:00:57,
2025-11-22 01:01:07,
2025-11-22 01:01:17,
2025-11-22 01:01:27,
2025-11-22 01:01:37,
2025-11-22 01:01:47,
2025-11-22 01:01:57,
2025-11-22 01:02:07,
2025-11-22 01:02:17,
2025-11-22 01:02:27,
2025-11-22 01:02:37,
2025-11-22 01:02:47,
2025-11-22 01:02:57,
2025-11-22 01:03:07,
2025-11-22 01:03:17,0.7140895485877989
2025-11-22 01:03:27,0.714395105838776
2025-11-22 01:03:37,
2025-11-22 01:03:47,
2025-11-22 01:03:57,
2025-11-22 01:04:07,
2025-11-22 01:04:17,
2025-11-22 01:04:27,
2025-11-22 01:04:37,
2025-11-22 01:04:47,
2025-11-22 01:04:57,
2025-11-22 01:05:07,
2025-11-22 01:05:17,
2025-11-22 01:05:27,
2025-11-22 01:05:37,
2025-11-22 01:05:47,
2025-11-22 01:05:57,1.20095533132553
2025-11-22 01:06:07,1.2057003736496
2025-11-22 01:06:17,
2025-11-22 01:06:27,
2025-11-22 01:06:37,
2025-11-22 01:06:47,
2025-11-22 01:06:57,
2025-11-22 01:07:07,
2025-11-22 01:07:17,
2025-11-22 01:07:27,1.20067777633667
2025-11-22 01:07:37,
2025-11-22 01:07:47,
2025-11-22 01:07:57,
2025-11-22 01:08:07,
2025-11-22 01:08:17,
2025-11-22 01:08:27,1.04701541662216
2025-11-22 01:08:37,0.600258851051331
2025-11-22 01:08:47,
2025-11-22 01:08:57,0.663837075233459
2025-11-22 01:09:07,
2025-11-22 01:09:17,0.69987410902977
2025-11-22 01:09:27,0.736484652757645
2025-11-22 01:09:37,0.6701594173908231
2025-11-22 01:09:47,
2025-11-22 01:09:57,0.640017396211624
2025-11-22 01:10:07,0.678504037857056
2025-11-22 01:10:17,0.7240541696548459
2025-11-22 01:10:27,
2025-11-22 01:10:37,0.784742742776871
2025-11-22 01:10:47,
2025-11-22 01:10:57,0.812272131443024
2025-11-22 01:11:07,0.822003293037415
2025-11-22 01:11:17,0.805445909500122
2025-11-22 01:11:27,
2025-11-22 01:11:37,
2025-11-22 01:11:47,0.60642723441124
2025-11-22 01:11:57,0.60203629732132
2025-11-22 01:12:07,0.616349905729294
2025-11-22 01:12:17,0.619415777921677
2025-11-22 01:12:27,0.624981254339218
2025-11-22 01:12:37,0.631373012065887
2025-11-22 01:12:47,0.6270034790039061
2025-11-22 01:12:57,0.624034541845322
2025-11-22 01:13:07,0.735587078332901
2025-11-22 01:13:17,0.738988173007965
2025-11-22 01:13:27,0.678769093751907
2025-11-22 01:13:37,0.601205563545227
2025-11-22 01:13:47,0.6198798000812531
2025-11-22 01:13:57,0.667544156312943
2025-11-22 01:14:07,0.621726876497269
2025-11-22 01:14:17,
2025-11-22 01:14:27,
2025-11-22 01:14:37,0.607944935560226
2025-11-22 01:14:47,0.622764140367508
2025-11-22 01:14:57,0.633369594812393
2025-11-22 01:15:07,0.6321252107620241
2025-11-22 01:15:17,0.8779632925987241
2025-11-22 01:15:27,0.651796102523804
2025-11-22 01:15:37,0.614398008584976
2025-11-22 01:15:47,0.6046303153038021
2025-11-22 01:15:57,0.601847523450851
2025-11-22 01:16:07,0.599681532382965
2025-11-22 01:16:17,0.6017812728881841
2025-11-22 01:16:27,0.663098984956741
2025-11-22 01:16:37,0.618959319591522
2025-11-22 01:16:47,0.610224545001984
2025-11-22 01:16:57,0.819593167304993
2025-11-22 01:17:07,1.04940333366394
2025-11-22 01:17:17,
2025-11-22 01:17:27,1.09433484077454
2025-11-22 01:17:37,0.963987636566162
2025-11-22 01:17:47,0.790180921554565
2025-11-22 01:17:57,0.6849079191684719
2025-11-22 01:18:07,0.935469210147858
2025-11-22 01:18:17,0.909819889068604
2025-11-22 01:18:27,0.876203870773315
2025-11-22 01:18:37,1.04875853061676
2025-11-22 01:18:47,1.01509219408035
2025-11-22 01:18:57,0.951488864421844
2025-11-22 01:19:07,
2025-11-22 01:19:17,
2025-11-22 01:19:27,
2025-11-22 01:19:37,
2025-11-22 01:19:47,0.372129356861115
2025-11-22 01:19:57,0.364988297224045
2025-11-22 01:20:07,0.403568387031555
2025-11-22 01:20:17,0.395344465970993
2025-11-22 01:20:27,0.385916286706924
2025-11-22 01:20:37,
2025-11-22 01:20:47,0.361709108948708
2025-11-22 01:20:57,0.343004080653191
2025-11-22 01:21:07,0.350596931576729
2025-11-22 01:21:17,
2025-11-22 01:21:27,0.352624547481537
2025-11-22 01:21:37,
2025-11-22 01:21:47,0.353872928023338
2025-11-22 01:21:57,
2025-11-22 01:22:07,
2025-11-22 01:22:17,
2025-11-22 01:22:27,0.365797573328018
2025-11-22 01:22:37,0.40004635155201
2025-11-22 01:22:47,0.40333688557148
2025-11-22 01:22:57,0.3923233330249789
2025-11-22 01:23:07,0.396618381142616
2025-11-22 01:23:17,0.391173738241196
2025-11-22 01:23:27,
2025-11-22 01:23:37,
2025-11-22 01:23:47,
2025-11-22 01:23:57,
2025-11-22 01:24:07,
2025-11-22 01:24:17,
2025-11-22 01:24:27,
2025-11-22 01:24:37,
2025-11-22 01:24:47,
2025-11-22 01:24:57,0.393577319383621
2025-11-22 01:25:07,
2025-11-22 01:25:17,
2025-11-22 01:25:27,
2025-11-22 01:25:37,
2025-11-22 01:25:47,
2025-11-22 01:25:57,
2025-11-22 01:26:07,
2025-11-22 01:26:17,
2025-11-22 01:26:27,
2025-11-22 01:26:37,0.343729135394096
2025-11-22 01:26:47,
2025-11-22 01:26:57,0.370967289805412
2025-11-22 01:27:07,0.3710876405239109
2025-11-22 01:27:17,0.34998471736908
2025-11-22 01:27:27,0.3689854323863979
2025-11-22 01:27:37,0.398405510187149
2025-11-22 01:27:47,0.3913842916488649
2025-11-22 01:27:57,0.398570466041565
2025-11-22 01:28:07,0.399588444828987
2025-11-22 01:28:17,0.395530530810356
2025-11-22 01:28:27,0.447534084320068
2025-11-22 01:28:37,0.402191716432571
2025-11-22 01:28:47,0.346594592928886
2025-11-22 01:28:57,0.34772085249424
2025-11-22 01:29:07,0.350444340705872
2025-11-22 01:29:17,0.347375410795212
2025-11-22 01:29:27,0.349969696998596
2025-11-22 01:29:37,0.354061272740364
2025-11-22 01:29:47,0.353413760662079
2025-11-22 01:29:57,0.35407138466835
2025-11-22 01:30:07,0.373141300678253
2025-11-22 01:30:17,0.397716933488846
2025-11-22 01:30:27,
2025-11-22 01:30:37,0.368349292874336
2025-11-22 01:30:47,
2025-11-22 01:30:57,
2025-11-22 01:31:07,
2025-11-22 01:31:17,0.321625962853432
2025-11-22 01:31:27,0.279948109388351
2025-11-22 01:31:37,
2025-11-22 01:31:47,0.2880959093570709
2025-11-22 01:31:57,
2025-11-22 01:32:07,
2025-11-22 01:32:17,
2025-11-22 01:32:27,
2025-11-22 01:32:37,0.302896955609322
2025-11-22 01:32:47,0.30367822945118
2025-11-22 01:32:57,
2025-11-22 01:33:07,
2025-11-22 01:33:17,
2025-11-22 01:33:27,
2025-11-22 01:33:37,0.311811223626137
2025-11-22 01:33:47,0.318071499466896
2025-11-22 01:33:57,0.321587312221527
2025-11-22 01:34:07,
2025-11-22 01:34:17,
2025-11-22 01:34:27,
2025-11-22 01:34:37,
2025-11-22 01:34:47,
2025-11-22 01:34:57,
2025-11-22 01:35:07,
2025-11-22 01:35:17,
2025-11-22 01:35:27,
2025-11-22 01:35:37,
2025-11-22 01:35:47,
2025-11-22 01:35:57,
2025-11-22 01:36:07,
2025-11-22 01:36:17,
2025-11-22 01:36:27,
2025-11-22 01:36:37,
2025-11-22 01:36:47,
2025-11-22 01:36:57,
2025-11-22 01:37:07,
2025-11-22 01:37:17,
2025-11-22 01:37:27,
2025-11-22 01:37:37,
2025-11-22 01:37:47,
2025-11-22 01:37:57,
2025-11-22 01:38:07,
2025-11-22 01:38:17,0.30383320748806
2025-11-22 01:38:27,
2025-11-22 01:38:37,0.3043807804584499
2025-11-22 01:38:47,0.306433555483818
2025-11-22 01:38:57,0.3050572872161869
2025-11-22 01:39:07,
2025-11-22 01:39:17,
2025-11-22 01:39:27,
2025-11-22 01:39:37,0.317220568656921
2025-11-22 01:39:47,
2025-11-22 01:39:57,0.317842948436737
2025-11-22 01:40:07,
2025-11-22 01:40:17,
2025-11-22 01:40:27,
2025-11-22 01:40:37,
2025-11-22 01:40:47,0.319047904014587
2025-11-22 01:40:57,
2025-11-22 01:41:07,
2025-11-22 01:41:17,
2025-11-22 01:41:27,
2025-11-22 01:41:37,
2025-11-22 01:41:47,
2025-11-22 01:41:57,
2025-11-22 01:42:07,
2025-11-22 01:42:17,
2025-11-22 01:42:27,
2025-11-22 01:42:37,
2025-11-22 01:42:47,
2025-11-22 01:42:57,
2025-11-22 01:43:07,
2025-11-22 01:43:17,
2025-11-22 01:43:27,
2025-11-22 01:43:37,
2025-11-22 01:43:47,
2025-11-22 01:43:57,
2025-11-22 01:44:07,
2025-11-22 01:44:17,
2025-11-22 01:44:27,
2025-11-22 01:44:37,
2025-11-22 01:44:47,
2025-11-22 01:44:57,
2025-11-22 01:45:07,
2025-11-22 01:45:17,0.393421268463135
2025-11-22 01:45:27,0.380984669923782
2025-11-22 01:45:37,0.420307946205139
2025-11-22 01:45:47,0.433054232597351
2025-11-22 01:45:57,0.504466170072556
2025-11-22 01:46:07,
2025-11-22 01:46:17,
2025-11-22 01:46:27,
2025-11-22 01:46:37,
2025-11-22 01:46:47,
2025-11-22 01:46:57,
2025-11-22 01:47:07,
2025-11-22 01:47:17,
2025-11-22 01:47:27,
2025-11-22 01:47:37,
2025-11-22 01:47:47,
2025-11-22 01:47:57,
2025-11-22 01:48:07,
2025-11-22 01:48:17,
2025-11-22 01:48:27,
2025-11-22 01:48:37,
2025-11-22 01:48:47,
2025-11-22 01:48:57,
2025-11-22 01:49:07,
2025-11-22 01:49:17,
2025-11-22 01:49:27,
2025-11-22 01:49:37,
2025-11-22 01:49:47,0.359365233778954
2025-11-22 01:49:57,0.364915180206299
2025-11-22 01:50:07,
