timestamp,flow_m3h
2026-05-12 11:57:09,70.9
2026-05-12 11:57:10,70.9
2026-05-12 11:57:11,70.64
2026-05-12 11:57:12,71.69
2026-05-12 11:57:13,71.69
2026-05-12 11:57:14,70.86
2026-05-12 11:57:15,69.58
2026-05-12 11:57:16,68.18
2026-05-12 11:57:17,67.62
2026-05-12 11:57:18,67.78
2026-05-12 11:57:19,67.78
2026-05-12 11:57:20,66.92
2026-05-12 11:57:21,66.92
2026-05-12 11:57:22,65.76
2026-05-12 11:57:23,65.53
2026-05-12 11:57:24,65.43
2026-05-12 11:57:25,64.7
2026-05-12 11:57:26,65.15
2026-05-12 11:57:27,67.1
