datetime,cabal_m3h
2025-10-15 09:10:34,132.85126647949212
2025-10-15 09:10:44,131.8390274047853
2025-10-15 09:10:54,132.4235137939452
2025-10-15 09:11:04,132.74708862304692
2025-10-15 09:11:14,131.39300994873048
2025-10-15 09:11:24,133.6427764892579
2025-10-15 09:11:34,135.1167160034178
2025-10-15 09:11:44,135.00008239746097
2025-10-15 09:11:54,133.23816375732432
2025-10-15 09:12:04,134.50329437255857
2025-10-15 09:12:14,133.05952606201166
2025-10-15 09:12:24,132.15796051025376
2025-10-15 09:12:34,132.8773040771483
2025-10-15 09:12:44,134.45561370849626
2025-10-15 09:12:54,134.1771102905274
2025-10-15 09:13:04,135.33066101074212
2025-10-15 09:13:14,137.87742919921885
2025-10-15 09:13:24,137.2183319091798
