timestamp,flow_m3h
2026-05-18 08:56:34,-32.69
2026-05-18 08:56:35,-32.69
2026-05-18 08:56:36,-31.88
2026-05-18 08:56:37,-31.74
2026-05-18 08:56:38,-31.05
2026-05-18 08:56:39,-31.05
2026-05-18 08:56:40,-30.89
2026-05-18 08:56:41,-32.2
2026-05-18 08:56:42,-32.86
2026-05-18 08:56:43,-32.86
2026-05-18 08:56:44,-33.16
2026-05-18 08:56:45,-33.29
2026-05-18 08:56:46,-33.45
2026-05-18 08:56:47,-33.27
2026-05-18 08:56:48,-33.43
2026-05-18 08:56:49,-32.36
2026-05-18 08:56:50,-32.36
2026-05-18 08:56:51,-32.27
2026-05-18 08:56:52,-32.62
2026-05-18 08:56:53,-31.75
2026-05-18 08:56:54,-31.75
2026-05-18 08:56:55,-31.89
2026-05-18 08:56:56,-31.89
2026-05-18 08:56:57,-33.51
2026-05-18 08:56:58,-33.52
2026-05-18 08:56:59,-32.61
2026-05-18 08:57:00,-32.89
2026-05-18 08:57:01,-32.89
