timestamp,flow_m3h
2026-05-07 09:28:09,-681.44
2026-05-07 09:28:10,-681.44
2026-05-07 09:28:18,-683.48
2026-05-07 09:28:19,-683.9
2026-05-07 09:28:20,-682.3
2026-05-07 09:28:21,-674.7
2026-05-07 09:28:22,-674.7
2026-05-07 09:28:23,-682.18
2026-05-07 09:28:24,-682.79
2026-05-07 09:28:25,-683.85
2026-05-07 09:28:26,-686.17
2026-05-07 09:28:27,-680.97
2026-05-07 09:28:28,-679.9
2026-05-07 09:28:29,-674.89
2026-05-07 09:28:30,-673.35
2026-05-07 09:28:31,-672.59
2026-05-07 09:28:32,-673.24
2026-05-07 09:28:33,-674.07
2026-05-07 09:28:34,-671.79
2026-05-07 09:28:35,-674.26
2026-05-07 09:28:36,-673.39
2026-05-07 09:28:37,-674.16
2026-05-07 09:28:38,-678.64
2026-05-07 09:28:39,-677.38
2026-05-07 09:28:40,-673.27
2026-05-07 09:28:41,-666.08
2026-05-07 09:28:42,-662.63
2026-05-07 09:28:43,-660.7
2026-05-07 09:28:44,-662.77
2026-05-07 09:28:45,-663.1
2026-05-07 09:28:46,-660.08
2026-05-07 09:28:47,-659.2
2026-05-07 09:28:48,-656.39
2026-05-07 09:28:49,-654.46
2026-05-07 09:28:50,-648.48
2026-05-07 09:28:51,-647.02
2026-05-07 09:28:52,-638.37
2026-05-07 09:28:53,-637.41
2026-05-07 09:28:54,-637.41
2026-05-07 09:28:55,-647.39
2026-05-07 09:28:56,-651.1
2026-05-07 09:28:57,-650.48
2026-05-07 09:28:58,-649.75
2026-05-07 09:28:59,-642.49
2026-05-07 09:29:00,-639.47
2026-05-07 09:29:01,-641.17
2026-05-07 09:29:02,-646.72
2026-05-07 09:29:03,-647.04
2026-05-07 09:29:04,-647.95
2026-05-07 09:29:05,-647.3
2026-05-07 09:29:06,-647.22
2026-05-07 09:29:07,-645.38
2026-05-07 09:29:08,-646.05
2026-05-07 09:29:09,-645.48
2026-05-07 09:29:10,-645.44
2026-05-07 09:29:11,-645.72
2026-05-07 09:29:12,-646.56
2026-05-07 09:29:13,-646.75
2026-05-07 09:29:14,-644.32
2026-05-07 09:29:15,-644.56
2026-05-07 09:29:16,-644.24
2026-05-07 09:29:17,-648.62
2026-05-07 09:29:18,-652.46
2026-05-07 09:29:19,-652.68
2026-05-07 09:29:20,-649.97
2026-05-07 09:29:21,-654.16
2026-05-07 09:29:22,-657.48
2026-05-07 09:29:23,-659.93
2026-05-07 09:29:24,-658.28
2026-05-07 09:29:25,-657.77
2026-05-07 09:29:26,-656.73
2026-05-07 09:29:27,-661.54
2026-05-07 09:29:28,-664.19
2026-05-07 09:29:31,-662.92
2026-05-07 09:29:32,-662.92
2026-05-07 09:29:33,-662.66
2026-05-07 09:29:34,-662.1
2026-05-07 09:29:35,-661.65
2026-05-07 09:29:36,-659.78
2026-05-07 09:29:37,-659.78
2026-05-07 09:29:38,-657.03
2026-05-07 09:29:39,-657.1
2026-05-07 09:29:40,-656.71
