timestamp,flow_m3h
2026-05-07 09:05:54,201.66
2026-05-07 09:05:55,201.66
2026-05-07 09:05:56,192.64
2026-05-07 09:05:57,191.95
2026-05-07 09:05:58,189.21
2026-05-07 09:05:59,182.49
2026-05-07 09:06:00,182.49
2026-05-07 09:06:01,185.05
2026-05-07 09:06:02,185.05
2026-05-07 09:06:03,194.27
2026-05-07 09:06:04,193.81
2026-05-07 09:06:05,189.57
2026-05-07 09:06:06,187.31
2026-05-07 09:06:07,188.47
2026-05-07 09:06:08,185.36
2026-05-07 09:06:09,185.71
2026-05-07 09:06:10,185.71
2026-05-07 09:06:11,184.79
2026-05-07 09:06:12,186.68
2026-05-07 09:06:13,186.44
2026-05-07 09:06:14,189.27
2026-05-07 09:06:15,189.21
2026-05-07 09:06:16,190.44
2026-05-07 09:06:17,187.97
2026-05-07 09:06:18,188.73
2026-05-07 09:06:19,186.74
2026-05-07 09:06:20,186.57
2026-05-07 09:06:21,186.57
2026-05-07 09:06:22,188.56
2026-05-07 09:06:23,187.73
2026-05-07 09:06:24,188.06
2026-05-07 09:06:25,188.17
2026-05-07 09:06:26,187.4
2026-05-07 09:06:27,187.72
2026-05-07 09:06:28,188.92
2026-05-07 09:06:29,190.34
2026-05-07 09:06:30,190.2
2026-05-07 09:06:31,189.94
2026-05-07 09:06:32,188.62
2026-05-07 09:06:33,188.62
2026-05-07 09:06:34,189.01
2026-05-07 09:06:35,189.06
2026-05-07 09:06:36,189.13
2026-05-07 09:06:37,188.13
2026-05-07 09:06:38,188.28
2026-05-07 09:06:39,188.16
2026-05-07 09:06:40,188.22
2026-05-07 09:06:41,187.27
2026-05-07 09:06:42,187.27
2026-05-07 09:06:43,186.91
2026-05-07 09:06:44,186.62
2026-05-07 09:06:45,186.35
2026-05-07 09:06:46,185.11
2026-05-07 09:06:47,184.48
2026-05-07 09:06:48,184.49
2026-05-07 09:06:49,182.98
2026-05-07 09:06:50,182.61
2026-05-07 09:06:51,182.88
