datetime,cabal_m3h
2025-12-09 10:38:26,125.452359008789
2025-12-09 10:38:27,125.452359008789
2025-12-09 10:38:28,125.452359008789
2025-12-09 10:38:29,122.482287597656
2025-12-09 10:38:30,120.902439880371
2025-12-09 10:38:31,120.43388671875
2025-12-09 10:38:32,120.402040100098
2025-12-09 10:38:33,120.402040100098
2025-12-09 10:38:34,118.34644317627
2025-12-09 10:38:35,117.256146240234
2025-12-09 10:38:36,118.953726196289
2025-12-09 10:38:37,120.132655334473
2025-12-09 10:38:38,123.447065734863
2025-12-09 10:38:39,124.652059936523
2025-12-09 10:38:40,123.668124389648
2025-12-09 10:38:41,123.668124389648
2025-12-09 10:38:42,121.664849853516
2025-12-09 10:38:43,121.664849853516
2025-12-09 10:38:44,120.849005126953
2025-12-09 10:38:45,120.436811828613
2025-12-09 10:38:46,119.439610290527
2025-12-09 10:38:47,119.882373046875
2025-12-09 10:38:48,120.579881286621
2025-12-09 10:38:49,120.364768981934
2025-12-09 10:38:50,120.689826965332
2025-12-09 10:38:51,121.759593200684
2025-12-09 10:38:52,121.759593200684
2025-12-09 10:38:53,123.012199401855
2025-12-09 10:38:54,123.012199401855
2025-12-09 10:38:55,122.82805480957
2025-12-09 10:38:56,122.951486206055
2025-12-09 10:38:57,124.168757629395
2025-12-09 10:38:58,124.271081542969
2025-12-09 10:38:59,124.55065612793
2025-12-09 10:39:00,124.728840637207
2025-12-09 10:39:01,124.586361694336
2025-12-09 10:39:02,125.231973266602
2025-12-09 10:39:03,126.155223083496
2025-12-09 10:39:04,127.485159301758
2025-12-09 10:39:05,127.485159301758
2025-12-09 10:39:06,128.13489074707002
2025-12-09 10:39:07,128.645191955566
2025-12-09 10:39:08,129.564459228516
2025-12-09 10:39:09,129.564459228516
2025-12-09 10:39:10,129.879835510254
2025-12-09 10:39:11,129.45760345459
2025-12-09 10:39:12,129.626779174805
2025-12-09 10:39:13,129.958538818359
2025-12-09 10:39:14,129.777868652344
2025-12-09 10:39:15,129.324847412109
2025-12-09 10:39:16,129.349415588379
2025-12-09 10:39:17,129.101220703125
2025-12-09 10:39:18,129.04425659179702
2025-12-09 10:39:19,129.302229309082
2025-12-09 10:39:20,129.007315063477
2025-12-09 10:39:21,128.23007354736302
2025-12-09 10:39:22,128.110102844238
2025-12-09 10:39:23,127.270706176758
2025-12-09 10:39:24,127.254542541504
2025-12-09 10:39:25,127.552313232422
2025-12-09 10:39:26,127.504289245605
2025-12-09 10:39:27,127.436929321289
2025-12-09 10:39:28,127.465713500977
2025-12-09 10:39:29,127.628970336914
2025-12-09 10:39:30,127.927523803711
2025-12-09 10:39:31,128.24907989502
2025-12-09 10:39:32,128.066693115234
2025-12-09 10:39:33,128.164210510254
2025-12-09 10:39:34,128.33453979492202
2025-12-09 10:39:35,128.33453979492202
2025-12-09 10:39:36,128.828031921387
2025-12-09 10:39:37,128.93470916748
2025-12-09 10:39:38,129.041276550293
2025-12-09 10:39:39,129.041276550293
2025-12-09 10:39:40,129.697380065918
2025-12-09 10:39:41,129.62463684082002
2025-12-09 10:39:42,129.42476806640602
2025-12-09 10:39:43,129.453030395508
2025-12-09 10:39:44,129.657032775879
2025-12-09 10:39:45,129.709300231934
2025-12-09 10:39:46,129.581748962402
2025-12-09 10:39:47,128.618673706055
2025-12-09 10:39:48,128.501504516602
2025-12-09 10:39:49,128.081579589844
2025-12-09 10:39:50,128.081579589844
2025-12-09 10:39:51,127.889854431152
2025-12-09 10:39:52,127.889854431152
2025-12-09 10:39:53,127.557106018066
2025-12-09 10:39:54,127.430667114258
2025-12-09 10:39:55,126.924046325684
2025-12-09 10:39:56,126.768740844727
2025-12-09 10:39:57,126.475323486328
2025-12-09 10:39:58,125.491415405273
2025-12-09 10:39:59,125.328886413574
2025-12-09 10:40:00,123.717123413086
2025-12-09 10:40:01,123.717123413086
2025-12-09 10:40:02,123.602838134766
2025-12-09 10:40:03,123.637129211426
2025-12-09 10:40:04,123.271559143066
2025-12-09 10:40:05,122.712657165527
2025-12-09 10:40:06,120.660836791992
2025-12-09 10:40:07,118.783396911621
2025-12-09 10:40:08,116.652598571777
2025-12-09 10:40:09,115.739813232422
2025-12-09 10:40:10,114.888482666016
