timestamp,flow_m3h
2026-05-12 10:29:05,-60.59
2026-05-12 10:29:12,-61.52
2026-05-12 10:29:13,-62.65
2026-05-12 10:29:14,-63.95
2026-05-12 10:29:15,-65.86
2026-05-12 10:29:16,-65.86
2026-05-12 10:29:17,-65.58
2026-05-12 10:29:22,-65.49
2026-05-12 10:29:23,-63.53
2026-05-12 10:29:24,-63.87
2026-05-12 10:29:25,-63.87
2026-05-12 10:29:26,-64.11
2026-05-12 10:29:27,-63.37
2026-05-12 10:29:28,-62.61
2026-05-12 10:29:34,-61.8
2026-05-12 10:30:06,-63.97
2026-05-12 10:30:08,-64.39
2026-05-12 10:30:09,-64.39
2026-05-12 10:30:10,-64.39
2026-05-12 10:30:11,-64.1
2026-05-12 10:30:12,-64.25
2026-05-12 10:30:13,-65.04
2026-05-12 10:30:14,-65.04
2026-05-12 10:30:15,-65.04
2026-05-12 10:30:16,-65.49
2026-05-12 10:30:17,-67.13
2026-05-12 10:30:18,-67.56
2026-05-12 10:30:19,-67.56
2026-05-12 10:30:20,-67.56
2026-05-12 10:30:21,-69.38
2026-05-12 10:30:22,-70.16
2026-05-12 10:30:23,-70.16
2026-05-12 10:30:24,-70.16
2026-05-12 10:30:25,-69.75
2026-05-12 10:30:26,-68.74
2026-05-12 10:30:27,-67.48
2026-05-12 10:30:36,-68.25
2026-05-12 10:30:37,-68.58
2026-05-12 10:30:38,-68.85
2026-05-12 10:30:39,-68.48
2026-05-12 10:30:40,-68.48
2026-05-12 10:30:41,-66.54
2026-05-12 10:30:42,-64.79
2026-05-12 10:30:43,-63.05
2026-05-12 10:30:44,-61.8
2026-05-12 10:30:45,-61.8
2026-05-12 10:30:46,-60.37
2026-05-12 10:30:47,-60.65
2026-05-12 10:30:48,-61.53
2026-05-12 10:30:49,-62.89
2026-05-12 10:30:50,-62.89
2026-05-12 10:30:51,-63.58
2026-05-12 10:30:52,-65.01
2026-05-12 10:30:53,-64.71
2026-05-12 10:30:54,-64.71
2026-05-12 10:30:55,-64.71
2026-05-12 10:30:56,-64.01
2026-05-12 10:30:57,-63.27
2026-05-12 10:30:58,-63.17
2026-05-12 10:30:59,-64.87
2026-05-12 10:31:00,-64.87
2026-05-12 10:31:01,-64.47
2026-05-12 10:31:02,-63.75
2026-05-12 10:31:03,-63.4
2026-05-12 10:31:04,-63.4
2026-05-12 10:31:05,-63.4
2026-05-12 10:31:06,-62.21
2026-05-12 10:31:07,-61.44
2026-05-12 10:31:08,-62.54
2026-05-12 10:31:09,-62.54
2026-05-12 10:31:10,-62.54
