timestamp,flow_m3h
2026-05-06 09:09:30,-15.38
2026-05-06 09:09:31,-15.38
2026-05-06 09:09:32,-15.38
2026-05-06 09:09:39,-7.14
2026-05-06 09:09:40,1.1
2026-05-06 09:09:41,1.1
2026-05-06 09:09:42,1.1
2026-05-06 09:09:43,1.1
2026-05-06 09:09:44,1.1
2026-05-06 09:09:45,5.04
2026-05-06 09:09:56,6.95
2026-05-06 09:09:57,6.95
2026-05-06 09:09:58,6.95
2026-05-06 09:09:59,12.66
2026-05-06 09:10:00,12.73
2026-05-06 09:10:01,12.73
2026-05-06 09:10:02,12.73
2026-05-06 09:10:03,12.73
2026-05-06 09:10:04,12.73
2026-05-06 09:10:05,12.73
2026-05-06 09:10:09,12.86
2026-05-06 09:10:10,13.14
2026-05-06 09:10:11,13.14
2026-05-06 09:10:12,13.14
2026-05-06 09:10:13,13.14
2026-05-06 09:10:14,13.14
2026-05-06 09:10:15,13.14
2026-05-06 09:10:25,13.31
2026-05-06 09:10:26,13.31
2026-05-06 09:10:27,13.31
2026-05-06 09:10:28,13.31
2026-05-06 09:10:29,13.31
2026-05-06 09:10:30,13.31
2026-05-06 09:10:35,13.47
2026-05-06 09:10:36,13.72
2026-05-06 09:10:37,13.72
2026-05-06 09:10:38,13.72
2026-05-06 09:10:39,13.72
2026-05-06 09:10:40,13.72
2026-05-06 09:10:41,14.14
2026-05-06 09:10:42,14.68
2026-05-06 09:10:43,14.68
2026-05-06 09:10:44,14.68
2026-05-06 09:10:46,15.63
2026-05-06 09:10:47,15.63
2026-05-06 09:10:48,15.63
2026-05-06 09:10:49,15.63
2026-05-06 09:10:50,15.63
2026-05-06 09:10:51,15.63
2026-05-06 09:10:52,16.44
2026-05-06 09:10:53,16.44
2026-05-06 09:10:54,16.44
2026-05-06 09:10:55,16.44
2026-05-06 09:10:56,16.2
2026-05-06 09:10:57,15.87
2026-05-06 09:10:58,15.87
2026-05-06 09:10:59,15.87
2026-05-06 09:11:00,15.37
2026-05-06 09:11:01,15.37
2026-05-06 09:11:02,15.37
2026-05-06 09:11:03,15.37
2026-05-06 09:11:04,15.37
2026-05-06 09:11:05,14.75
2026-05-06 09:11:06,14.12
2026-05-06 09:11:07,14.12
2026-05-06 09:11:08,14.12
2026-05-06 09:11:09,14.12
2026-05-06 09:11:10,13.91
2026-05-06 09:11:11,13.65
2026-05-06 09:11:12,13.65
2026-05-06 09:11:13,13.65
2026-05-06 09:11:14,13.65
2026-05-06 09:11:15,13.65
2026-05-06 09:11:16,13.69
2026-05-06 09:11:17,13.92
2026-05-06 09:11:18,13.92
2026-05-06 09:11:19,13.92
2026-05-06 09:11:24,14.08
2026-05-06 09:11:25,14.08
2026-05-06 09:11:26,14.08
2026-05-06 09:11:27,14.08
2026-05-06 09:11:28,14.08
2026-05-06 09:11:29,14.27
2026-05-06 09:11:30,14.51
2026-05-06 09:11:31,14.51
2026-05-06 09:11:32,14.51
2026-05-06 09:11:33,14.75
