Filename,POINTNAME,Type,DATE,TIME,Average,Median,Mode,Maximum,Minimum,DEVICE,MODE,Par.Record,Meas. Point No.,Outer Diameter,Wall Thickness,Roughness,Pipe Material,Lining,Medium,Medium Temperat.,Transducer Type,Sound Path,Transd. Distance,Damping,Full-Scale Val.,Current Loop,Physic. Quant.,Numb.Of Meas.Val,c-Material,Kinem.Viscosity,Density,Storage Rate
260504_0000_31006_Type8.csv,31006,Type8,260504,0,,,,,,G 608ST-60802901,STORED,,: A:3-900-08,139.7 mm,2.0 mm,0.0 mm,Stainless Steel,WITHOUT LINING,Water,20.0 C,CDM1N5213047,2 NUM,52.9 mm,10 s,kg/h,mA,Mass flow,2,,,,
260504_0000_3700.01_Type8.csv,3700.01,Type8,260504,0,77.5325,76.275,84.43,86.99,71.84,G 608ST-60802901,STORED,,: B:3-700-01,220.0 mm,5.0 mm,0.1 mm,Carbon Steel,WITHOUT LINING,Water,20.0 C,CDM1N5213047,2 NUM,118.4 mm,10 s,m3/h,mA,Volume flow,34,,,,00:00:01 SAMPLES
260504_0000_3801_Type8.csv,3801,Type8,260504,0,,,,,,G 608ST-60802901,STORED,,: A:3-800-02,88.9 mm,2.0 mm,0.0 mm,Stainless Steel,WITHOUT LINING,Water,20.0 C,CDM1N5213047,2 NUM,13.7 mm,10 s,kg/h,mA,Mass flow,1,,,,
260504_0000_3806_Type8.csv,3806,Type8,260504,0,,,,,,G 608ST-60802901,STORED,,: A:3-800-03,139.7 mm,2.0 mm,0.0 mm,Stainless Steel,WITHOUT LINING,Water,20.0 C,CDM1N5213047,2 NUM,52.9 mm,10 s,kg/h,mA,Mass flow,3,,,,
260504_0000_3900.01_Type8.csv,3900.01,Type8,260504,0,225.6409,225.8,226.49,233.77,208.68,G 608ST-60802901,STORED,,: B:3-900-01,204.0 mm,2.0 mm,0.0 mm,Stainless Steel,WITHOUT LINING,Water,20.0 C,CDM1N5213047,2 NUM,102.6 mm,10 s,m3/h,mA,Volume flow,65,,,,00:00:01 SAMPLES
260504_0000_3900.02_Type8.csv,3900.02,Type8,260504,0,76.1306,76.795,83.22,83.22,68.65,G 608ST-60802901,STORED,,: B:3-900-02,204.0 mm,2.0 mm,0.0 mm,Stainless Steel,WITHOUT LINING,Water,20.0 C,CDM1N5213047,2 NUM,102.6 mm,10 s,m3/h,mA,Volume flow,52,,,,00:00:01 SAMPLES
260504_0000_3900.03_Type8.csv,3900.03,Type8,260504,0,119.3738,126.16,63.75,131.11,40.04,G 608ST-60802901,STORED,,: B:3-900-04,154.0 mm,2.0 mm,0.0 mm,Stainless Steel,WITHOUT LINING,Water,20.0 C,CDM1N5213047,2 NUM,64.0 mm,10 s,m3/h,mA,Volume flow,143,,,,00:00:01 SAMPLES
260504_0000_3906_Type8.csv,3906,Type8,260504,0,,,,,,G 608ST-60802901,STORED,,: A:3-900-09,139.7 mm,2.0 mm,0.0 mm,Stainless Steel,WITHOUT LINING,Water,20.0 C,CDM1N5213047,2 NUM,52.9 mm,10 s,kg/h,mA,Mass flow,1,,,,
260504_0000_4202_Type8.csv,4202,Type8,260504,0,-14.608,-15.65,-9.31,-9.31,-16.79,G 608ST-60802901,STORED,,: B:-200-02,76.1 mm,3.6 mm,0.1 mm,Carbon Steel,WITHOUT LINING,Water,20.0 C,CDM1N5213047,2 NUM,5.9 mm,10 s,m3/h,mA,Volume flow,66,,,,00:00:01 SAMPLES
260504_0000_4303_Type8.csv,4303,Type8,260504,0,0.4415,0.37,0,0.88,-0.22,G 608ST-60802901,STORED,,: B:-303,60.3 mm,3.6 mm,0.1 mm,Carbon Steel,WITHOUT LINING,Water,20.0 C,CDM1N5213047,4 NUM,34.7 mm,10 s,m3/h,mA,Volume flow,64,,,,00:00:01 SAMPLES
260504_0000_5700_Type8.csv,5700,Type8,260504,0,2.4287,2.2,2.58,4.1,1.58,G 608ST-60802901,STORED,,: B:31-701,114.0 mm,4.5 mm,0.1 mm,Carbon Steel,WITHOUT LINING,Water,20.0 C,CDM1N5213047,2 NUM,36.1 mm,10 s,m3/h,mA,Volume flow,124,,,,00:00:01 SAMPLES
260504_0000_5800.01_Type8.csv,5800.01,Type8,260504,0,22.5084,28.37,-33.94,32.93,-33.94,G 608ST-60802901,STORED,,: B:5-800-01,114.0 mm,4.5 mm,0.1 mm,Carbon Steel,WITHOUT LINING,Water,20.0 C,CDM1N5213047,2 NUM,36.1 mm,10 s,m3/h,mA,Volume flow,81,,,,00:00:01 SAMPLES
260504_0000_5801_Type8.csv,5801,Type8,260504,0,14.0093,14.195,14.1,14.73,11.5,G 608ST-60802901,STORED,,: B:5-800-02,88.9 mm,4.0 mm,0.1 mm,Carbon Steel,WITHOUT LINING,Water,20.0 C,CDM1N5213047,2 NUM,16.2 mm,10 s,m3/h,mA,Volume flow,82,,,,00:00:01 SAMPLES
260504_0000_5802_Type8.csv,5802,Type8,260504,0,12.054,12.42,12.48,14.13,10.31,G 608ST-60802901,STORED,,: B:5-800-03,60.3 mm,3.6 mm,0.1 mm,Carbon Steel,WITHOUT LINING,Water,20.0 C,CDM1N5213047,2 NUM,5.0 mm,10 s,m3/h,mA,Volume flow,83,,,,00:00:01 SAMPLES
260504_0000_8105_Type8.csv,8105,Type8,260504,0,2.7954,0,0,11.24,0,G 608ST-60802901,STORED,,: B:47-5,168.3 mm,5.0 mm,0.1 mm,Carbon Steel,WITHOUT LINING,Water,20.0 C,CDM1N5213047,2 NUM,78.5 mm,10 s,m3/h,mA,Volume flow,29,,,,00:00:01 SAMPLES
260504_0000_8106_Type8.csv,8106,Type8,260504,0,0,0,0,0,0,G 608ST-60802901,STORED,,: B:47-3,220.0 mm,5.0 mm,0.1 mm,Carbon Steel,WITHOUT LINING,Water,20.0 C,CDM1N5213047,2 NUM,118.4 mm,10 s,m3/h,mA,Volume flow,14,,,,00:00:01 SAMPLES
260504_0000_8107_Type8.csv,8107,Type8,260504,0,264.9892,265.775,244.25,277.74,244.2,G 608ST-60802901,STORED,,: B:47-2,220.0 mm,5.0 mm,0.1 mm,Carbon Steel,WITHOUT LINING,Water,20.0 C,CDM1N5213047,2 NUM,118.4 mm,10 s,m3/h,mA,Volume flow,83,,,,00:00:01 SAMPLES
260504_0000_8108_Type8.csv,8108,Type8,260504,0,266.298,268.23,241.09,276.69,241.09,G 608ST-60802901,STORED,,: B:47-4,220.0 mm,5.0 mm,0.1 mm,Carbon Steel,WITHOUT LINING,Water,20.0 C,CDM1N5213047,2 NUM,118.4 mm,10 s,m3/h,mA,Volume flow,84,,,,00:00:01 SAMPLES
260505_0000_05.06_Type8.csv,5.06,Type8,260505,0,,,,,,G 608ST-60802901,STORED,,: A:47-8,323.0 mm,5.5 mm,0.1 mm,Carbon Steel,WITHOUT LINING,Water,20.0 C,CDM1N5213047,2 NUM,198.4 mm,10 s,m3/h,mA,Volume flow,655,,,,
260505_0000_1170_Type8.csv,1170,Type8,260505,0,,,,,,G 608ST-60802901,STORED,,: B:1-170,114.0 mm,2.0 mm,0.0 mm,Stainless Steel,WITHOUT LINING,Water,20.0 C,Standard,2 NUM,33.3 mm,10 s,m3/h,mA,Volume flow,312,,,,00:00:01 SAMPLES
260506_0000_000_Type8.csv,0,Type8,260506,0,,,,,,G 608ST-60802901,STORED,,: B:000,88.9 mm,4.0 mm,0.1 mm,Carbon Steel,WITHOUT LINING,Water,20.0 C,CDM1N5213047,2 NUM,16.2 mm,10 s,m3/h,mA,Volume flow,544,,,,00:00:01 SAMPLES
260506_0000_52100.01_Type8.csv,52100.01,Type8,260506,0,3.9,3.9,6.36,6.36,1.44,G 608ST-60802901,STORED,,: B:52101,88.9 mm,3.4 mm,0.1 mm,Carbon Steel,WITHOUT LINING,Water,20.0 C,CDM1N5213047,2 NUM,15.6 mm,10 s,m3/h,mA,Volume flow,59,,,,00:00:01 SAMPLES
260506_0000_52107_Type8.csv,52107,Type8,260506,0,-6.8506,-6.82,-8.05,-3.71,-8.6,G 608ST-60802901,STORED,,: B:52107,76.0 mm,3.4 mm,0.1 mm,Carbon Steel,WITHOUT LINING,Water,20.0 C,CDM1N5213047,1 NUM,-21.1 mm,10 s,m3/h,mA,Volume flow,47,,,,00:00:01 SAMPLES
260506_0000_52207_Type8.csv,52207,Type8,260506,0,-0.0194,0,0,0,-0.33,G 608ST-60802901,STORED,,: B:52207,60.0 mm,3.0 mm,0.1 mm,Carbon Steel,WITHOUT LINING,Water,20.0 C,CDM1N5213047,2 NUM,5.0 mm,10 s,m3/h,mA,Volume flow,19,,,,00:00:01 SAMPLES
260506_1181_00_Type8.csv,0,Type8,260506,1181,0,0,0,0,0,G 608ST-60802901,STORED,,: B:1181,76.0 mm,3.4 mm,0.1 mm,Carbon Steel,WITHOUT LINING,Water,20.0 C,CDM1N5213047,2 NUM,5.6 mm,10 s,m3/h,mA,Volume flow,14,,,,00:00:01 SAMPLES
260506_1182_02_Type8.csv,2,Type8,260506,1182,6.0723,7.005,7.22,8.24,-7.06,G 608ST-60802901,STORED,,: B:1182,76.0 mm,3.4 mm,0.1 mm,Carbon Steel,WITHOUT LINING,Water,20.0 C,CDM1N5213047,2 NUM,5.6 mm,10 s,m3/h,mA,Volume flow,133,,,,00:00:01 SAMPLES
260506_1191_08_Type8.csv,8,Type8,260506,1191,,,,,,G 608ST-60802901,STORED,,: B:1191,76.0 mm,3.4 mm,0.1 mm,Carbon Steel,WITHOUT LINING,Water,20.0 C,CDM1N5213047,2 NUM,5.6 mm,10 s,m3/h,mA,Volume flow,14,,,,00:00:01 SAMPLES
260506_1191_49_Type8.csv,49,Type8,260506,1191,0,0,0,0,0,G 608ST-60802901,STORED,,: B:1191,76.0 mm,3.4 mm,0.1 mm,Carbon Steel,WITHOUT LINING,Water,20.0 C,CDM1N5213047,2 NUM,5.6 mm,10 s,m3/h,mA,Volume flow,70,,,,00:00:01 SAMPLES
260506_1192_30_Type8.csv,30,Type8,260506,1192,11.85,13.72,12.73,16.44,-15.38,G 608ST-60802901,STORED,,: B:1192,76.0 mm,3.4 mm,0.1 mm,Carbon Steel,WITHOUT LINING,Water,20.0 C,CDM1N5213047,2 NUM,5.6 mm,10 s,m3/h,mA,Volume flow,124,,,,00:00:01 SAMPLES
260506_5601_17_Type8.csv,17,Type8,260506,5601,6.9488,9.8,-11.01,11.08,-11.69,G 608ST-60802901,STORED,,: B:5601,88.9 mm,4.0 mm,0.1 mm,Carbon Steel,WITHOUT LINING,Water,20.0 C,CDM1N5213047,2 NUM,16.2 mm,10 s,m3/h,mA,Volume flow,85,,,,00:00:01 SAMPLES
260507_0721_11.12_Type8.csv,11.12,Type8,260507,721,0.1521,0,0,0.65,0,G 608ST-60802901,STORED,,: B:47.11,88.9 mm,4.0 mm,0.1 mm,Carbon Steel,WITHOUT LINING,Water,20.0 C,CDM1N5213047,2 NUM,16.2 mm,10 s,m3/h,mA,Volume flow,152,,,,00:00:01 SAMPLES
260507_0726_11.12_Type8.csv,11.12,Type8,260507,726,0.1883,0,0,1.47,0,G 608ST-60802901,STORED,,: B:47.11,88.9 mm,4.0 mm,0.1 mm,Carbon Steel,WITHOUT LINING,Water,20.0 C,CDM1N5213047,2 NUM,16.2 mm,10 s,m3/h,mA,Volume flow,148,,,,00:00:01 SAMPLES
260507_0739_47.11.3_Type8.csv,47.11.3,Type8,260507,739,-0.0272,-0.06,-0.07,0.21,-0.19,G 608ST-60802901,STORED,,: B:47.11.3,43.5 mm,3.2 mm,0.0 mm,Stainless Steel,WITHOUT LINING,Water,20.0 C,CDM1N5213047,1 NUM,-34.8 mm,10 s,m3/h,mA,Volume flow,57,,,,00:00:01 SAMPLES
260507_0754_4500.01_Type8.csv,4500.01,Type8,260507,754,8.1965,8.96,8.93,10.5,-8.9,G 608ST-60802901,STORED,,: B:4501,60.5 mm,3.6 mm,0.1 mm,Carbon Steel,WITHOUT LINING,Water,20.0 C,CDM1N5213047,2 NUM,5.0 mm,10 s,m3/h,mA,Volume flow,142,,,,00:00:01 SAMPLES
260507_0805_4500.01_Type8.csv,4500.01,Type8,260507,805,11.6642,11.95,9.69,12.68,9.47,G 608ST-60802901,STORED,,: B:4601,76.1 mm,3.6 mm,0.1 mm,Carbon Steel,WITHOUT LINING,Water,20.0 C,CDM1N5213047,2 NUM,5.9 mm,10 s,m3/h,mA,Volume flow,106,,,,00:00:01 SAMPLES
260507_0808_4500.01_Type8.csv,4500.01,Type8,260507,808,9.0738,9.165,9.39,9.48,8.39,G 608ST-60802901,STORED,,: B:4601,76.1 mm,3.6 mm,0.1 mm,Carbon Steel,WITHOUT LINING,Water,20.0 C,CDM1N5213047,2 NUM,5.9 mm,10 s,m3/h,mA,Volume flow,24,,,,00:00:01 SAMPLES
260507_0809_4500.01_Type8.csv,4500.01,Type8,260507,809,14.5421,15.665,0.13,18.85,0.13,G 608ST-60802901,STORED,,: B:4602,76.1 mm,3.6 mm,0.1 mm,Carbon Steel,WITHOUT LINING,Water,20.0 C,CDM1N5213047,2 NUM,5.9 mm,10 s,m3/h,mA,Volume flow,95,,,,00:00:01 SAMPLES
260507_0812_4600.01_Type8.csv,4600.01,Type8,260507,812,-0.0106,0.01,0.01,0.14,-0.24,G 608ST-60802901,STORED,,: B:4603,60.3 mm,3.6 mm,0.1 mm,Carbon Steel,WITHOUT LINING,Water,20.0 C,CDM1N5213047,2 NUM,-6.3 mm,10 s,m3/h,mA,Volume flow,46,,,,00:00:01 SAMPLES
260507_0819_5600.01_Type8.csv,5600.01,Type8,260507,819,5.9901,6.1,5.74,6.7,3.94,G 608ST-60802901,STORED,,: B:4604,43.0 mm,2.0 mm,0.0 mm,Stainless Steel,WITHOUT LINING,Water,20.0 C,CDM1N5213047,1 NUM,-36.8 mm,10 s,m3/h,mA,Volume flow,107,,,,00:00:01 SAMPLES
260507_0827_4500.01_Type8.csv,4500.01,Type8,260507,827,0.0405,0.02,0.01,0.28,-0.11,G 608ST-60802901,STORED,,: B:4605,22.0 mm,1.0 mm,0.0 mm,Stainless Steel,WITHOUT LINING,Water,20.0 C,CDM1N5213047,1 NUM,-46.4 mm,10 s,m3/h,mA,Volume flow,45,,,,00:00:01 SAMPLES
260507_0833_4500.01_Type8.csv,4500.01,Type8,260507,833,,,,,,G 608ST-60802901,STORED,,: B:4602,88.9 mm,4.0 mm,0.1 mm,Carbon Steel,WITHOUT LINING,Water,20.0 C,CDM1N5213047,2 NUM,16.2 mm,10 s,m3/h,mA,Volume flow,71,,,,00:00:01 SAMPLES
260507_0842_4500.01_Type8.csv,4500.01,Type8,260507,842,-8.2908,-4.34,-11.23,0.51,-44.09,G 608ST-60802901,STORED,,: B:4605,22.0 mm,1.0 mm,0.0 mm,Stainless Steel,WITHOUT LINING,Water,20.0 C,CDM1N5213047,1 NUM,-46.4 mm,10 s,m3/h,mA,Volume flow,108,,,,00:00:01 SAMPLES
260507_0851_06.07_Type8.csv,6.07,Type8,260507,851,598.8232,595.39,614.99,658.95,563.27,G 608ST-60802901,STORED,,: B:47.09,323.0 mm,6.5 mm,0.1 mm,Carbon Steel,WITHOUT LINING,Water,20.0 C,CDM1N5213047,2 NUM,199.3 mm,10 s,m3/h,mA,Volume flow,83,,,,00:00:01 SAMPLES
260507_0853_06.07_Type8.csv,6.07,Type8,260507,853,-580.3169,-576.4,-642.15,-559.48,-642.15,G 608ST-60802901,STORED,,: B:47.09,323.0 mm,6.5 mm,0.1 mm,Carbon Steel,WITHOUT LINING,Water,20.0 C,CDM1N5213047,2 NUM,199.3 mm,10 s,m3/h,mA,Volume flow,152,,,,00:00:01 SAMPLES
260507_0856_06.07_Type8.csv,6.07,Type8,260507,856,610.6868,611.15,615.95,637.4,574.67,G 608ST-60802901,STORED,,: B:47.09,323.0 mm,6.5 mm,0.1 mm,Carbon Steel,WITHOUT LINING,Water,20.0 C,CDM1N5213047,2 NUM,199.3 mm,10 s,m3/h,mA,Volume flow,133,,,,00:00:01 SAMPLES
260507_0858_06.07_Type8.csv,6.07,Type8,260507,858,-570.4316,-569.31,-597.84,-551.18,-597.84,G 608ST-60802901,STORED,,: B:47.09,323.0 mm,6.5 mm,0.1 mm,Carbon Steel,WITHOUT LINING,Water,20.0 C,CDM1N5213047,2 NUM,199.3 mm,10 s,m3/h,mA,Volume flow,101,,,,00:00:01 SAMPLES
260507_0900_06.07_Type8.csv,6.07,Type8,260507,900,625.7909,629.94,632.67,643.64,600.88,G 608ST-60802901,STORED,,: B:47.09,323.0 mm,6.5 mm,0.1 mm,Carbon Steel,WITHOUT LINING,Water,20.0 C,CDM1N5213047,2 NUM,199.3 mm,10 s,m3/h,mA,Volume flow,93,,,,00:00:01 SAMPLES
260507_0905_10.11_Type8.csv,10.11,Type8,260507,905,188.0528,188.015,201.66,201.66,182.49,G 608ST-60802901,STORED,,: B:47.10,273.0 mm,6.0 mm,0.1 mm,Carbon Steel,WITHOUT LINING,Water,20.0 C,CDM1N5213047,2 NUM,160.3 mm,10 s,m3/h,mA,Volume flow,58,,,,00:00:01 SAMPLES
260507_0907_10.11_Type8.csv,10.11,Type8,260507,907,-179.8218,-180.58,-181.47,-170.62,-190.72,G 608ST-60802901,STORED,,: B:47.10,273.0 mm,6.0 mm,0.1 mm,Carbon Steel,WITHOUT LINING,Water,20.0 C,CDM1N5213047,2 NUM,160.3 mm,10 s,m3/h,mA,Volume flow,120,,,,00:00:01 SAMPLES
260507_0913_47.19_Type8.csv,47.19,Type8,260507,913,-48.7153,-48.96,-45.43,-45.43,-51.13,G 608ST-60802901,STORED,,: B:47.19,220.0 mm,5.0 mm,0.1 mm,Carbon Steel,WITHOUT LINING,Water,20.0 C,CDM1N5213047,2 NUM,118.4 mm,10 s,m3/h,mA,Volume flow,192,,,,00:00:01 SAMPLES
260507_0921_05.06_Type8.csv,5.06,Type8,260507,921,652.301,652.52,652.48,699.56,622.34,G 608ST-60802901,STORED,,: B:47.08,323.0 mm,5.0 mm,0.1 mm,Carbon Steel,WITHOUT LINING,Water,20.0 C,CDM1N5213047,2 NUM,197.9 mm,10 s,m3/h,mA,Volume flow,87,,,,00:00:01 SAMPLES
260507_0923_05.06_Type8.csv,5.06,Type8,260507,923,-658.5009,-661.6,-677.1,-623.7,-701.48,G 608ST-60802901,STORED,,: B:47.08,323.0 mm,5.0 mm,0.1 mm,Carbon Steel,WITHOUT LINING,Water,20.0 C,CDM1N5213047,2 NUM,197.9 mm,10 s,m3/h,mA,Volume flow,175,,,,00:00:01 SAMPLES
260507_0926_05.06_Type8.csv,5.06,Type8,260507,926,659.8977,650.245,656.9,803.84,626.51,G 608ST-60802901,STORED,,: B:47.08,323.0 mm,5.0 mm,0.1 mm,Carbon Steel,WITHOUT LINING,Water,20.0 C,CDM1N5213047,2 NUM,197.9 mm,10 s,m3/h,mA,Volume flow,76,,,,00:00:01 SAMPLES
260507_0928_05.06_Type8.csv,5.06,Type8,260507,928,-660.1445,-659.2,-681.44,-637.41,-686.17,G 608ST-60802901,STORED,,: B:47.08,323.0 mm,5.0 mm,0.1 mm,Carbon Steel,WITHOUT LINING,Water,20.0 C,CDM1N5213047,2 NUM,197.9 mm,10 s,m3/h,mA,Volume flow,100,,,,00:00:01 SAMPLES
260507_0929_05.06_Type8.csv,5.06,Type8,260507,929,669.4979,669.12,634.43,719.44,628.95,G 608ST-60802901,STORED,,: B:47.08,323.0 mm,5.0 mm,0.1 mm,Carbon Steel,WITHOUT LINING,Water,20.0 C,CDM1N5213047,2 NUM,197.9 mm,10 s,m3/h,mA,Volume flow,111,,,,00:00:01 SAMPLES
260507_1034_4700_Type8.csv,4700,Type8,260507,1034,-33.9916,-34.03,-25.33,-25.33,-39.39,G 608ST-60802901,STORED,,: B:4700,114.0 mm,4.5 mm,0.1 mm,Carbon Steel,WITHOUT LINING,Water,20.0 C,CDM1N5213047,2 NUM,36.1 mm,10 s,m3/h,mA,Volume flow,71,,,,00:00:01 SAMPLES
260507_1036_4700_Type8.csv,4700,Type8,260507,1036,33.324,33.73,37.33,37.33,28.74,G 608ST-60802901,STORED,,: B:4700,114.0 mm,4.5 mm,0.1 mm,Carbon Steel,WITHOUT LINING,Water,20.0 C,CDM1N5213047,2 NUM,36.1 mm,10 s,m3/h,mA,Volume flow,142,,,,00:00:01 SAMPLES
260507_1042_4810_Type8.csv,4810,Type8,260507,1042,-21.1983,-21.11,-21.55,-19.92,-22.91,G 608ST-60802901,STORED,,: B:4811,76.1 mm,3.6 mm,0.1 mm,Carbon Steel,WITHOUT LINING,Water,20.0 C,CDM1N5213047,2 NUM,5.9 mm,10 s,m3/h,mA,Volume flow,41,,,,00:00:01 SAMPLES
260507_1044_4710_Type8.csv,4710,Type8,260507,1044,-18.5994,-18.33,-22.49,-14.9,-22.49,G 608ST-60802901,STORED,,: B:4711,76.1 mm,3.6 mm,0.1 mm,Carbon Steel,WITHOUT LINING,Water,20.0 C,CDM1N5213047,2 NUM,5.9 mm,10 s,m3/h,mA,Volume flow,99,,,,00:00:01 SAMPLES
260507_1046_4710_Type8.csv,4710,Type8,260507,1046,18.9666,18.595,20.11,20.88,17.97,G 608ST-60802901,STORED,,: B:4711,76.1 mm,3.6 mm,0.1 mm,Carbon Steel,WITHOUT LINING,Water,20.0 C,CDM1N5213047,2 NUM,5.9 mm,10 s,m3/h,mA,Volume flow,70,,,,00:00:01 SAMPLES
260507_1049_4710_Type8.csv,4710,Type8,260507,1049,14.5214,14.53,14.53,14.79,14,G 608ST-60802901,STORED,,: B:4711,73.0 mm,2.0 mm,0.0 mm,Stainless Steel,WITHOUT LINING,Water,20.0 C,CDM1N5213047,2 NUM,1.4 mm,10 s,m3/h,mA,Volume flow,49,,,,00:00:01 SAMPLES
260507_1054_4740_Type8.csv,4740,Type8,260507,1054,1.6305,1.7,1.73,1.9,0.56,G 608ST-60802901,STORED,,: B:4741,33.7 mm,3.2 mm,0.1 mm,Carbon Steel,WITHOUT LINING,Water,20.0 C,CDM1N5213047,1 NUM,-37.8 mm,10 s,m3/h,mA,Volume flow,49,,,,00:00:01 SAMPLES
260507_1104_15.16_Type8.csv,15.16,Type8,260507,1104,24.5969,25.06,21.22,26.9,21.22,G 608ST-60802901,STORED,,: B:47.17,165.3 mm,5.0 mm,0.1 mm,Carbon Steel,WITHOUT LINING,Water,20.0 C,CDM1N5213047,2 NUM,76.2 mm,10 s,m3/h,mA,Volume flow,57,,,,00:00:01 SAMPLES
260507_1106_15.16_Type8.csv,15.16,Type8,260507,1106,-22.46,-22.35,-20.57,-20.2,-25.66,G 608ST-60802901,STORED,,: B:47.17,165.3 mm,5.0 mm,0.1 mm,Carbon Steel,WITHOUT LINING,Water,20.0 C,CDM1N5213047,2 NUM,76.2 mm,10 s,m3/h,mA,Volume flow,49,,,,00:00:01 SAMPLES
260507_1112_15.16_Type8.csv,15.16,Type8,260507,1112,-19.4524,-20.19,-19.9,-14.14,-21.02,G 608ST-60802901,STORED,,: B:47.16,155.0 mm,2.0 mm,0.0 mm,Stainless Steel,WITHOUT LINING,Water,20.0 C,CDM1N5213047,2 NUM,64.7 mm,10 s,m3/h,mA,Volume flow,27,,,,00:00:01 SAMPLES
260507_1113_15.16_Type8.csv,15.16,Type8,260507,1113,18.6258,19.34,17.42,20.02,14.87,G 608ST-60802901,STORED,,: B:47.16,155.0 mm,2.0 mm,0.0 mm,Stainless Steel,WITHOUT LINING,Water,20.0 C,CDM1N5213047,2 NUM,64.7 mm,10 s,m3/h,mA,Volume flow,53,,,,00:00:01 SAMPLES
260507_1125_8104_Type8.csv,8104,Type8,260507,1125,-0.4062,-0.39,0.17,0.85,-1.51,G 608ST-60802901,STORED,,: B:47.05,168.3 mm,5.0 mm,0.1 mm,Carbon Steel,WITHOUT LINING,Water,20.0 C,CDM1N5213047,2 NUM,78.5 mm,10 s,m3/h,mA,Volume flow,75,,,,00:00:01 SAMPLES
260511_0902_8105_Type8.csv,8105,Type8,260511,902,129.8371,255.27,0,278.22,-260.58,G 608ST-60802901,STORED,,: B:47-1,168.0 mm,5.0 mm,0.1 mm,Carbon Steel,WITHOUT LINING,Water,20.0 C,CDM1N5213047,2 NUM,78.2 mm,10 s,m3/h,mA,Volume flow,331,,,,00:00:01 SAMPLES
260511_0911_8107_Type8.csv,8107,Type8,260511,911,240.6311,238.33,246.84,258.72,231.61,G 608ST-60802901,STORED,,: B:47-2,220.0 mm,5.0 mm,0.1 mm,Carbon Steel,WITHOUT LINING,Water,20.0 C,CDM1N5213047,2 NUM,118.4 mm,10 s,m3/h,mA,Volume flow,136,,,,00:00:01 SAMPLES
260511_0916_8106_Type8.csv,8106,Type8,260511,916,2.54,2.54,5.08,5.08,0,G 608ST-60802901,STORED,,: B:47-3,220.0 mm,5.0 mm,0.1 mm,Carbon Steel,WITHOUT LINING,Water,20.0 C,CDM1N5213047,2 NUM,118.4 mm,10 s,m3/h,mA,Volume flow,74,,,,00:00:01 SAMPLES
260511_0918_8108_Type8.csv,8108,Type8,260511,918,282.8684,280.68,272.7,303.3,266.04,G 608ST-60802901,STORED,,: B:47-4,220.0 mm,5.0 mm,0.1 mm,Carbon Steel,WITHOUT LINING,Water,20.0 C,CDM1N5213047,2 NUM,118.4 mm,10 s,m3/h,mA,Volume flow,128,,,,00:00:01 SAMPLES
260511_0924_8105_Type8.csv,8105,Type8,260511,924,,,,,,G 608ST-60802901,STORED,,: B:47-5,168.0 mm,4.5 mm,0.1 mm,Carbon Steel,WITHOUT LINING,Water,20.0 C,CDM1N5213047,2 NUM,77.7 mm,10 s,m3/h,mA,Volume flow,1402,,,,00:00:01 SAMPLES
260512_0840_4200.01_Type8.csv,4200.01,Type8,260512,840,-17.8116,-17.475,-20.44,-14.9,-21.52,G 608ST-60802901,STORED,,: B:4200.01,114.0 mm,4.5 mm,0.1 mm,Carbon Steel,WITHOUT LINING,Water,20.0 C,CDM1N5213047,2 NUM,36.1 mm,10 s,m3/h,mA,Volume flow,92,,,,00:00:01 SAMPLES
260512_0850_3806_Type8.csv,3806,Type8,260512,850,88.3404,88.6,88.56,89.16,83.37,G 608ST-60802901,STORED,,: B:3806,139.7 mm,2.0 mm,0.0 mm,Stainless Steel,WITHOUT LINING,Water,20.0 C,CDM1N5213047,2 NUM,52.9 mm,10 s,m3/h,mA,Volume flow,72,,,,00:00:01 SAMPLES
260512_0854_3801_Type8.csv,3801,Type8,260512,854,30.7138,30.72,31.45,31.68,28.14,G 608ST-60802901,STORED,,: B:3801,88.9 mm,2.0 mm,0.0 mm,Stainless Steel,WITHOUT LINING,Water,20.0 C,CDM1N5213047,2 NUM,13.7 mm,10 s,m3/h,mA,Volume flow,72,,,,00:00:01 SAMPLES
260512_0901_39006_Type8.csv,39006,Type8,260512,901,134.8227,135.29,131.76,138.45,130.18,G 608ST-60802901,STORED,,: B:3906,139.7 mm,2.0 mm,0.0 mm,Stainless Steel,WITHOUT LINING,Water,20.0 C,CDM1N5213047,2 NUM,52.9 mm,10 s,m3/h,mA,Volume flow,253,,,,00:00:01 SAMPLES
260512_0906_31006_Type8.csv,31006,Type8,260512,906,38.5158,38.71,38.81,41.01,33.93,G 608ST-60802901,STORED,,: B:31006,139.7 mm,2.0 mm,0.0 mm,Stainless Steel,WITHOUT LINING,Water,20.0 C,CDM1N5213047,2 NUM,52.9 mm,10 s,m3/h,mA,Volume flow,97,,,,00:00:01 SAMPLES
260512_0910_3900.03_Type8.csv,3900.03,Type8,260512,910,171.3126,171.47,166.19,173.5,166.19,G 608ST-60802901,STORED,,: B:3900.03,154.0 mm,2.0 mm,0.0 mm,Stainless Steel,WITHOUT LINING,Water,20.0 C,CDM1N5213047,2 NUM,64.0 mm,10 s,m3/h,mA,Volume flow,62,,,,00:00:01 SAMPLES
