Index	Date	Trigger	A Flow velocity [m/s]	A Mass flow rate [kg/h]	A Sound speed [m/s]	A Transducer temp. (->) [°C]	A Transducer temp. (>-) [°C]	A Amplitude [%]	A Gain [dB]	A Quality [%]	A Volumetric flow rate [m³/h]	A SCNR [dB]	A SNR [dB]	A VariAmp [%]	A VariTime [%]	A Diag.: error bits	A Event trigger R1	A Event trigger R2	A Event trigger R3	A Event trigger R4	A NoiseTrek activated	A Gain  > limit	A Flow vel. > limit	A Flow vel. < cut-off flow	A Pig detected	A FastFood activated	A Transducer temp. violation	A Last value is held	A Fluid temp. (Calculated) [°C]
1	11/19/2025 11:23:37 AM		0.046000000089407	2.25268907379359	2222.71704101562	72	69	36	95.3600006103516	96	0.594351848121732	23	32	2	∞	0	0	0	0	0	0	0	0	0	0	0	0	0	71.010101010101
2	11/19/2025 11:23:47 AM		NaN	NaN	∞	72	69	37	93.870002746582	96	NaN	23	32	3	∞	2	0	0	0	0	0	0	0	0	0	0	0	0	71.010101010101
3	11/19/2025 11:23:57 AM		0	0	2206.77905273438	72	69	37	93.870002746582	98	0	21	32	3	∞	0	0	0	0	0	0	0	0	1	0	0	0	0	71.010101010101
4	11/19/2025 11:24:07 AM		0	0	2201.35595703125	72	69	38	92.379997253418	97	0	22	32	4	∞	0	0	0	0	0	0	0	0	1	0	0	0	0	71.010101010101
5	11/19/2025 11:24:17 AM		NaN	NaN	∞	72	69	38	92.379997253418	96	NaN	24	33	6	∞	2	0	0	0	0	0	0	0	1	0	0	0	0	71.010101010101
6	11/19/2025 11:24:27 AM		0	0	2201.34106445312	73	69	38	92.379997253418	98	0	21	33	7	∞	0	0	0	0	0	0	0	0	1	0	0	0	0	71.5151515151515
7	11/19/2025 11:24:37 AM		NaN	NaN	∞	73	69	38	92.379997253418	94	NaN	0	∞	∞	∞	0	0	0	0	0	0	0	0	1	0	0	0	0	71.5151515151515
8	11/19/2025 11:24:47 AM		0	0	2041.21203613281	73	69	38	92.379997253418	95	0	20	34	3	∞	0	0	0	0	0	0	0	0	1	0	0	0	0	71.5151515151515
9	11/19/2025 11:24:57 AM		0	0	2167.58911132812	73	69	38	92.379997253418	95	0	20	33	6	∞	0	0	0	0	0	0	0	0	1	0	0	0	0	71.5151515151515
10	11/19/2025 11:25:07 AM		0	0	2209.580078125	74	69	38	92.379997253418	96	0	23	32	8	∞	0	0	0	0	0	0	0	0	1	0	0	0	0	72.020202020202
11	11/19/2025 11:25:17 AM		NaN	NaN	∞	74	70	38	92.379997253418	95	NaN	24	32	9	∞	2	0	0	0	0	0	0	0	1	0	0	0	0	72.5252525252525
12	11/19/2025 11:25:27 AM		NaN	NaN	∞	74	70	38	92.379997253418	93	NaN	21	32	8	∞	2	0	0	0	0	0	0	0	1	0	0	0	0	72.5252525252525
13	11/19/2025 11:25:37 AM		NaN	NaN	∞	74	70	38	92.379997253418	98	NaN	0	∞	∞	∞	0	0	0	0	0	0	0	0	1	0	0	0	0	72.5252525252525
14	11/19/2025 11:25:47 AM		NaN	NaN	∞	74	70	38	92.379997253418	96	NaN	20	33	3	∞	2	0	0	0	0	0	0	0	1	0	0	0	0	72.5252525252525
