# \DEVICE          : G 608ST-60802901
# \MODE            : STORED
# DATE             : 06.05.2026
# TIME             : 09:15:02
# Par.Record       :
# Meas. Point No.: : B:1182
# Outer Diameter  :      76.0 mm
# Wall Thickness  :       3.4 mm
# Roughness       :       0.1 mm
# Pipe Material   : Carbon Steel
# Lining           : WITHOUT LINING
# Medium           : Water
# Medium Temperat.:      20.0 C
# Transducer Type  : CDM1N5213047
# Sound Path       :         2 NUM
# Transd. Distance :       5.6 mm
# Damping          :        10 s
# Full-Scale Val.  :           m3/h
# Current Loop     :           mA
# Storage Rate     :  00:00:01 SAMPLES
# Physic. Quant.   : Volume flow
# Unit Of Measure  : [m3/h]/[m3]
# Numb.Of Meas.Val :       133
# Average MEASURE: 6.072265625
# Average SSPEED: 1510.5676691729323

CHANNEL,MEASURE,SSPEED,AMP,SCNR
B,-7.06,1585.3,49.0
B,-7.06,1585.3,49.0
B,-6.94,1585.0,49.0
B,-6.99,1585.3,49.0
B,???,11.0
B,???,11.0
B,???,11.0
B,???,12.0
B,-5.25,1582.2,45.0
B,-2.59,1582.2,45.0
B,3.1,1592.2,45.0
B,4.83,1594.0,46.0
B,5.67,1602.5,46.0
B,6.57,1602.5,46.0
B,7.22,1611.7,45.0
B,7.25,1630.3,46.0
B,7.22,1630.3,46.0
B,6.8,1614.9,45.0
B,7.08,1606.0,46.0
B,7.31,1598.3,46.0
B,7.7,1598.3,46.0
B,7.92,1590.5,46.0
B,7.91,1590.5,46.0
B,7.83,1582.9,46.0
B,7.84,1574.7,46.0
B,7.86,1574.7,46.0
B,7.76,1566.6,46.0
B,7.53,1556.8,46.0
B,7.55,1556.8,46.0
B,7.56,1556.8,46.0
B,7.57,1545.9,45.0
B,7.57,1545.9,45.0
B,7.56,1543.4,45.0
B,7.49,1532.6,46.0
B,7.46,1529.2,46.0
B,7.36,1529.2,46.0
B,7.23,1524.9,46.0
B,7.23,1524.9,46.0
B,7.1,1523.4,46.0
B,7.08,1522.3,47.0
B,7.06,1520.9,47.0
B,7.04,1520.9,47.0
B,7.02,1522.0,48.0
B,7.02,1522.0,48.0
B,6.99,1522.7,48.0
B,6.93,1523.2,48.0
B,6.92,1523.4,48.0
B,6.85,1523.4,48.0
B,6.77,1522.8,48.0
B,6.74,1521.6,48.0
B,6.72,1521.6,48.0
B,6.64,1520.9,48.0
B,6.59,1524.0,48.0
B,6.39,1524.0,48.0
B,6.07,1526.7,48.0
B,5.91,1529.5,48.0
B,5.74,1529.5,48.0
B,5.39,1531.0,48.0
B,5.28,1531.6,48.0
B,5.23,1534.5,50.0
B,5.15,1534.5,50.0
B,5.01,1535.4,49.0
B,5.01,1535.4,49.0
B,4.91,1535.5,49.0
B,4.82,1534.1,49.0
B,4.75,1532.6,48.0
B,4.72,1532.6,48.0
B,4.65,1530.5,49.0
B,4.6,1522.5,49.0
B,4.61,1514.0,49.0
B,4.58,1514.0,49.0
B,4.59,1518.5,49.0
B,4.59,1518.5,49.0
B,4.6,1523.5,47.0
B,4.63,1526.9,49.0
B,4.67,1526.9,49.0
B,4.79,1530.1,49.0
B,4.86,1542.5,49.0
B,4.94,1542.5,49.0
B,5.07,1550.4,49.0
B,5.14,1561.7,50.0
B,5.17,1565.3,50.0
B,5.22,1565.3,50.0
B,5.24,1559.8,49.0
B,5.27,1559.8,49.0
B,5.41,1554.6,49.0
B,5.63,1554.9,49.0
B,5.69,1555.6,49.0
B,5.85,1555.6,49.0
B,6.04,1556.1,49.0
B,6.13,1556.4,49.0
B,6.22,1556.4,49.0
B,6.41,1558.8,49.0
B,6.45,1555.2,49.0
B,6.54,1555.2,49.0
B,6.73,1551.7,49.0
B,6.8,1556.7,49.0
B,7.05,1556.7,49.0
B,7.3,1552.9,49.0
B,7.5,1562.4,49.0
B,7.6,1573.4,49.0
B,7.71,1573.4,49.0
B,7.78,1567.1,49.0
B,7.81,1567.1,49.0
B,7.96,1574.8,49.0
B,8.01,1578.4,49.0
B,8.06,1578.4,49.0
B,8.14,1580.4,49.0
B,8.24,1582.5,49.0
B,8.24,1582.5,49.0
B,8.24,1581.6,48.0
B,8.2,1580.3,48.0
B,8.16,1578.1,48.0
B,8.11,1578.1,48.0
B,8.08,1576.3,48.0
B,8.04,1576.3,48.0
B,8.0,1578.4,48.0
B,7.94,1580.5,48.0
B,7.9,1582.0,48.0
B,7.87,1582.0,48.0
B,7.88,1580.0,48.0
B,7.91,1580.2,48.0
B,7.94,1581.0,48.0
B,7.94,1581.0,48.0
B,7.92,1578.3,49.0
B,7.88,1578.3,49.0
B,7.77,1575.8,49.0
B,7.67,1565.9,48.0
B,7.56,1565.9,48.0
B,7.34,1559.0,48.0
B,7.22,1552.9,49.0
B,7.22,1552.9,49.0
B,???,1551.2,50.0
