# MEASURE 
# Avg: 610.6868
# Median: 611.1500
# Mode: 615.9500
# Max: 637.4000
# Min: 574.6700
# MEASURE 
# Avg: 610.6868
# Median: 611.1500
# Mode: 615.9500
# Max: 637.4000
# Min: 574.6700
# \DEVICE          : G 608ST-60802901
# \MODE            : STORED
# DATE             : 07.05.2026
# TIME             : 08:56:04
# Par.Record       :
# Meas. Point No.: : B:47.09
# Outer Diameter  :     323.0 mm
# Wall Thickness  :       6.5 mm
# Roughness       :       0.1 mm
# Pipe Material   : Carbon Steel
# Lining           : WITHOUT LINING
# Medium           : Water
# Medium Temperat.:      20.0 C
# Transducer Type  : CDM1N5213047
# Sound Path       :         2 NUM
# Transd. Distance :     199.3 mm
# Damping          :        10 s
# Full-Scale Val.  :           m3/h
# Current Loop     :           mA
# Storage Rate     :  00:00:01 SAMPLES
# Physic. Quant.   : Volume flow
# Unit Of Measure  : [m3/h]/[m3]
# Numb.Of Meas.Val :       133

TIME;TIME;CHANNEL;MEASURE;SSPEED;AMP;SCNR;
08:56:04;08:56:04;B;574.67;1487.1;24.0;
08:56:05;08:56:05;B;574.67;1487.1;24.0;
08:56:06;08:56:06;B;574.67;1487.1;24.0;
08:56:07;08:56:07;B;594.13;1493.5;23.0;
08:56:08;08:56:08;B;610.29;1493.5;23.0;
08:56:09;08:56:09;B;610.3;1493.5;23.0;
08:56:10;08:56:10;B;605.25;1493.5;23.0;
08:56:11;08:56:11;B;605.25;1493.5;23.0;
08:56:12;08:56:12;B;605.25;1493.5;23.0;
08:56:13;08:56:13;B;610.14;1490.7;21.0;
08:56:14;08:56:14;B;613.32;1490.7;21.0;
08:56:15;08:56:15;B;???;1490.7;21.0;
08:56:16;08:56:16;B;618.5;1490.7;21.0;
08:56:17;08:56:17;B;618.5;1490.7;21.0;
08:56:18;08:56:18;B;618.5;1490.7;21.0;
08:56:19;08:56:19;B;620.25;1490.8;21.0;
08:56:20;08:56:20;B;617.49;1490.8;21.0;
08:56:21;08:56:21;B;611.2;1490.8;21.0;
08:56:22;08:56:22;B;605.85;1490.8;21.0;
08:56:23;08:56:23;B;605.85;1490.8;21.0;
08:56:24;08:56:24;B;605.85;1490.8;21.0;
08:56:25;08:56:25;B;614.95;1494.4;19.0;
08:56:26;08:56:26;B;623.31;1494.4;19.0;
08:56:27;08:56:27;B;631.97;1494.4;19.0;
08:56:28;08:56:28;B;631.97;1494.4;19.0;
08:56:29;08:56:29;B;631.97;1494.4;19.0;
08:56:30;08:56:30;B;617.16;1494.3;18.0;
08:56:31;08:56:31;B;608.89;1494.3;18.0;
08:56:32;08:56:32;B;602.34;1494.3;18.0;
08:56:33;08:56:33;B;602.34;1494.3;18.0;
08:56:34;08:56:34;B;602.34;1494.3;18.0;
08:56:35;08:56:35;B;597.07;1495.6;19.0;
08:56:36;08:56:36;B;602.18;1495.6;19.0;
08:56:37;08:56:37;B;609.3;1495.6;19.0;
08:56:38;08:56:38;B;613.74;1495.6;19.0;
08:56:39;08:56:39;B;613.74;1495.6;19.0;
08:56:40;08:56:40;B;621.09;1496.9;20.0;
08:56:41;08:56:41;B;629.39;1496.9;20.0;
08:56:42;08:56:42;B;636.91;1496.9;20.0;
08:56:43;08:56:43;B;636.91;1496.9;20.0;
08:56:44;08:56:44;B;636.91;1496.9;20.0;
08:56:45;08:56:45;B;637.4;1496.7;21.0;
08:56:46;08:56:46;B;634.53;1496.7;21.0;
08:56:47;08:56:47;B;629.17;1496.7;21.0;
08:56:48;08:56:48;B;624.55;1496.7;21.0;
08:56:49;08:56:49;B;624.55;1496.7;21.0;
08:56:50;08:56:50;B;???;1497.0;17.0;
08:56:51;08:56:51;B;???;1497.0;17.0;
08:56:52;08:56:52;B;???;1497.0;17.0;
08:56:53;08:56:53;B;???;1497.0;17.0;
08:56:54;08:56:54;B;???;1497.0;17.0;
08:56:55;08:56:55;B;???;1497.0;17.0;
08:56:56;08:56:56;B;???;19.0;
08:56:57;08:56:57;B;???;19.0;
08:56:58;08:56:58;B;???;19.0;
08:56:59;08:56:59;B;???;19.0;
08:57:00;08:57:00;B;618.86;1496.6;17.0;
08:57:01;08:57:01;B;613.21;1496.6;17.0;
