# \DEVICE          : G 608ST-60802901
# \MODE            : STORED
# DATE             : 04.05.2026
# TIME             : 10:49:02
# Par.Record       :
# Meas. Point No.: : B:273-0
# Outer Diameter  :     323.0 mm
# Wall Thickness  :       5.5 mm
# Roughness       :       0.1 mm
# Pipe Material   : Carbon Steel
# Lining           : WITHOUT LINING
# Medium           : Water
# Medium Temperat.:      20.0 C
# Transducer Type  : CDM1N5213047
# Sound Path       :         2 NUM
# Transd. Distance :     198.4 mm
# Damping          :        10 s
# Full-Scale Val.  :           m3/h
# Current Loop     :           mA
# Storage Rate     :  00:00:01 SAMPLES
# Physic. Quant.   : Volume flow
# Unit Of Measure  : [m3/h]/[m3]
# Numb.Of Meas.Val :       152
# Average MEASURE: 659.5692592592592
# Average SSPEED: 1063.8776315789473

TIME,CHANNEL,MEASURE,SSPEED,AMP,SCNR,TIME
10:49:02,B,660.44,1485.8,36.0,10:49:02
10:49:03,B,660.44,1485.8,36.0,10:49:03
10:49:04,B,660.19,1486.7,42.0,10:49:04
10:49:05,B,657.35,1486.7,42.0,10:49:05
10:49:06,B,657.35,1486.7,42.0,10:49:06
10:49:07,B,659.61,1487.7,42.0,10:49:07
10:49:08,B,658.56,1487.7,42.0,10:49:08
10:49:09,B,649.31,1488.7,38.0,10:49:09
10:49:10,B,649.31,1488.7,38.0,10:49:10
10:49:11,B,640.75,1489.3,39.0,10:49:11
10:49:12,B,646.13,1492.4,41.0,10:49:12
10:49:13,B,654.33,1492.4,41.0,10:49:13
10:49:14,B,673.99,1494.3,41.0,10:49:14
10:49:15,B,679.9,1494.3,41.0,10:49:15
10:49:16,B,678.99,1496.4,42.0,10:49:16
10:49:17,B,677.42,1496.4,42.0,10:49:17
10:49:18,B,669.08,1498.5,42.0,10:49:18
10:49:19,B,667.44,1498.5,42.0,10:49:19
10:49:20,B,664.76,1500.5,42.0,10:49:20
10:49:21,B,663.36,1502.4,42.0,10:49:21
10:49:22,B,666.05,1502.4,42.0,10:49:22
10:49:23,B,680.56,1502.5,41.0,10:49:23
10:49:24,B,662.82,1502.4,42.0,10:49:24
10:49:25,B,662.82,1502.4,42.0,10:49:25
10:49:26,B,660.05,1502.5,41.0,10:49:26
10:49:27,B,666.84,1502.5,41.0,10:49:27
10:49:28,B,667.72,1502.5,41.0,10:49:28
10:49:29,B,664.19,1502.6,42.0,10:49:29
10:49:30,B,662.54,1502.7,42.0,10:49:30
10:49:31,B,662.24,1502.7,42.0,10:49:31
10:49:32,B,660.18,1502.8,42.0,10:49:32
10:49:33,B,659.48,1500.6,42.0,10:49:33
10:49:34,B,658.61,1498.8,43.0,10:49:34
10:49:35,B,659.53,1498.8,43.0,10:49:35
10:49:36,B,659.53,1496.9,43.0,10:49:36
10:49:37,B,661.12,1496.0,42.0,10:49:37
10:49:38,B,660.64,1496.0,42.0,10:49:38
10:49:39,B,660.83,1494.9,42.0,10:49:39
10:49:40,B,662.47,1494.9,42.0,10:49:40
10:49:41,B,665.5,1494.0,42.0,10:49:41
10:49:42,B,664.77,1494.1,41.0,10:49:42
10:49:43,B,665.75,1494.1,41.0,10:49:43
10:49:44,B,662.29,1493.2,42.0,10:49:44
10:49:45,B,659.4,1492.9,42.0,10:49:45
10:49:46,B,659.11,1493.5,42.0,10:49:46
10:49:47,B,661.58,1493.5,42.0,10:49:47
10:49:48,B,659.69,1491.6,42.0,10:49:48
10:49:49,B,659.69,1491.6,42.0,10:49:49
10:49:50,B,655.32,1489.8,43.0,10:49:50
10:49:51,B,659.45,1490.8,43.0,10:49:51
10:49:52,B,662.65,1489.2,44.0,10:49:52
10:49:53,B,661.19,1489.2,44.0,10:49:53
10:49:54,B,659.48,1487.8,44.0,10:49:54
10:49:55,B,658.39,1487.8,44.0,10:49:55
10:49:56,B,658.88,1486.2,44.0,10:49:56
10:49:57,B,661.95,1484.6,44.0,10:49:57
10:49:58,B,663.26,1485.5,47.0,10:49:58
10:49:59,B,669.0,1485.5,47.0,10:49:59
10:50:00,B,671.77,1487.6,48.0,10:50:00
10:50:01,B,671.36,1487.6,48.0,10:50:01
10:50:02,B,669.37,1489.3,47.0,10:50:02
10:50:03,B,669.06,1490.8,48.0,10:50:03
10:50:04,B,669.1,1492.1,47.0,10:50:04
10:50:05,B,669.6,1492.1,47.0,10:50:05
10:50:06,B,670.78,1493.5,47.0,10:50:06
