# \DEVICE          : G 608ST-60802901
# \MODE            : STORED
# DATE             : 04.05.2026
# TIME             : 10:43:12
# Par.Record       :
# Meas. Point No.: : B:273
# Outer Diameter  :     273.0 mm
# Wall Thickness  :       5.0 mm
# Roughness       :       0.1 mm
# Pipe Material   : Carbon Steel
# Lining           : WITHOUT LINING
# Medium           : Water
# Medium Temperat.:      20.0 C
# Transducer Type  : CDM1N5213047
# Sound Path       :         2 NUM
# Transd. Distance :     159.3 mm
# Damping          :        10 s
# Full-Scale Val.  :           m3/h
# Current Loop     :           mA
# Storage Rate     :  00:00:01 SAMPLES
# Physic. Quant.   : Volume flow
# Unit Of Measure  : [m3/h]/[m3]
# Numb.Of Meas.Val :       104
# Average MEASURE: 183.495
# Average SSPEED: 1493.725

CHANNEL,MEASURE,SSPEED,AMP,SCNR
B,198.58,1502.4,36.0
B,198.58,1502.4,36.0
B,185.17,1493.6,37.0
B,178.18,1491.0,38.0
B,180.38,1491.0,38.0
B,178.54,1489.6,37.0
B,181.55,1488.9,36.0
B,186.83,1487.5,36.0
B,188.32,1487.5,36.0
B,184.5,1491.1,34.0
B,190.24,1495.9,34.0
B,188.99,1495.9,34.0
B,193.28,1500.2,34.0
B,197.66,1504.7,34.0
B,199.84,1504.7,34.0
B,205.27,1512.8,34.0
B,196.51,1516.6,35.0
B,190.02,1515.7,35.0
B,189.76,1515.7,35.0
B,188.58,1514.8,34.0
B,185.03,1516.1,36.0
B,185.26,1516.1,36.0
B,185.11,1515.1,35.0
B,185.56,1514.5,35.0
B,186.38,1514.5,35.0
B,186.8,1512.9,36.0
B,186.87,1510.9,36.0
B,186.61,1510.9,36.0
B,188.07,1508.4,35.0
B,189.61,1511.4,36.0
B,190.49,1510.6,36.0
B,191.26,1510.6,36.0
B,191.88,1514.7,36.0
B,191.89,1517.9,36.0
B,192.34,1517.9,36.0
B,193.94,1518.3,35.0
B,193.93,1514.0,37.0
B,192.21,1514.0,37.0
B,191.42,1509.4,38.0
B,190.74,1505.5,39.0
B,188.98,1499.3,41.0
B,187.81,1499.3,41.0
B,187.39,1493.0,41.0
B,186.24,1493.0,41.0
B,184.79,1486.5,42.0
B,183.57,1485.5,42.0
B,183.06,1484.6,42.0
B,181.03,1484.6,42.0
B,180.07,1483.6,42.0
B,180.28,1482.6,42.0
B,180.29,1482.6,42.0
B,179.6,1481.6,42.0
B,179.6,1481.6,42.0
B,178.7,1481.6,42.0
B,178.09,1481.6,42.0
B,176.96,1481.6,42.0
B,176.93,1481.6,42.0
B,176.29,1481.5,42.0
B,176.35,1481.5,42.0
B,177.2,1481.5,42.0
B,176.47,1481.7,42.0
B,177.32,1481.9,42.0
B,176.23,1481.9,42.0
B,177.34,1482.1,42.0
B,177.34,1482.1,42.0
B,178.0,1482.5,42.0
B,178.55,1482.6,42.0
B,178.83,1482.7,42.0
B,179.31,1482.7,42.0
B,180.33,1482.6,42.0
B,181.13,1482.6,42.0
B,180.14,1482.5,42.0
B,180.68,1482.5,42.0
B,181.04,1482.5,42.0
B,180.99,1482.5,42.0
B,180.52,1482.5,42.0
B,179.89,1482.5,42.0
B,179.58,1482.5,42.0
B,179.84,1482.4,42.0
B,180.01,1482.4,43.0
B,179.54,1482.4,43.0
B,178.67,1482.3,42.0
B,177.9,1482.3,42.0
B,177.84,1482.3,42.0
B,177.61,1482.4,42.0
B,177.1,1482.5,42.0
B,175.82,1482.5,42.0
B,176.27,1483.0,42.0
B,175.13,1484.1,42.0
B,175.21,1484.1,42.0
B,176.66,1485.6,41.0
B,176.7,1487.6,40.0
B,177.16,1487.6,40.0
B,178.32,1489.5,41.0
B,178.72,1491.5,40.0
B,179.95,1491.5,40.0
B,180.18,1493.5,40.0
B,180.05,1495.3,40.0
B,180.22,1495.3,40.0
B,182.17,1495.6,41.0
B,182.18,1496.0,41.0
B,181.48,1496.0,41.0
B,182.7,1496.1,42.0
B,182.95,1496.3,42.0
