# \DEVICE          : G 608ST-60802901
# \MODE            : STORED
# DATE             : 06.05.2026
# TIME             : 09:09:30
# Par.Record       :
# Meas. Point No.: : B:1192
# Outer Diameter  :      76.0 mm
# Wall Thickness  :       3.4 mm
# Roughness       :       0.1 mm
# Pipe Material   : Carbon Steel
# Lining           : WITHOUT LINING
# Medium           : Water
# Medium Temperat.:      20.0 C
# Transducer Type  : CDM1N5213047
# Sound Path       :         2 NUM
# Transd. Distance :       5.6 mm
# Damping          :        10 s
# Full-Scale Val.  :           m3/h
# Current Loop     :           mA
# Storage Rate     :  00:00:01 SAMPLES
# Physic. Quant.   : Volume flow
# Unit Of Measure  : [m3/h]/[m3]
# Numb.Of Meas.Val :       124
# Average MEASURE: 11.85
# Average SSPEED: 1289.9661290322579

CHANNEL,MEASURE,SSPEED,AMP,SCNR
B,-15.38,1501.7,46.0
B,-15.38,1501.7,46.0
B,-15.38,1501.7,46.0
B,???,1499.7,46.0
B,???,1499.7,46.0
B,???,1499.7,46.0
B,???,1499.7,46.0
B,???,1499.7,46.0
B,???,1499.7,46.0
B,-7.14,1504.8,40.0
B,1.1,1504.8,40.0
B,1.1,1504.8,40.0
B,1.1,1504.8,40.0
B,1.1,1504.8,40.0
B,1.1,1504.8,40.0
B,5.04,1511.1,42.0
B,???,1511.1,42.0
B,???,1511.1,42.0
B,???,1511.1,42.0
B,???,1511.1,42.0
B,???,40.0
B,???,40.0
B,???,40.0
B,???,40.0
B,???,40.0
B,???,40.0
B,6.95,1509.6,40.0
B,6.95,1509.6,40.0
B,6.95,1509.6,40.0
B,12.66,1511.5,42.0
B,12.73,1511.5,42.0
B,12.73,1511.5,42.0
B,12.73,1511.5,42.0
B,12.73,1511.5,42.0
B,12.73,1511.5,42.0
B,12.73,1511.5,42.0
B,???,42.0
B,???,42.0
B,???,42.0
B,12.86,1506.0,42.0
B,13.14,1506.0,42.0
B,13.14,1506.0,42.0
B,13.14,1506.0,42.0
B,13.14,1506.0,42.0
B,13.14,1506.0,42.0
B,13.14,1506.0,42.0
B,???,40.0
B,???,40.0
B,???,40.0
B,???,40.0
B,???,40.0
B,???,40.0
B,???,40.0
B,???,40.0
B,???,1540.6,40.0
B,13.31,1540.6,40.0
B,13.31,1540.6,40.0
B,13.31,1540.6,40.0
B,13.31,1540.6,40.0
B,13.31,1540.6,40.0
B,13.31,1540.6,40.0
B,???,34.0
B,???,34.0
B,???,34.0
B,???,34.0
B,13.47,1544.5,47.0
B,13.72,1544.5,47.0
B,13.72,1544.5,47.0
B,13.72,1544.5,47.0
B,13.72,1544.5,47.0
B,13.72,1544.5,47.0
B,14.14,1543.6,47.0
B,14.68,1543.6,47.0
B,14.68,1543.6,47.0
B,14.68,1543.6,47.0
B,???,1616.5,45.0
B,15.63,1616.5,45.0
B,15.63,1616.5,45.0
B,15.63,1616.5,45.0
B,15.63,1616.5,45.0
B,15.63,1616.5,45.0
B,15.63,1616.5,45.0
B,16.44,1604.0,44.0
B,16.44,1604.0,44.0
B,16.44,1604.0,44.0
B,16.44,1604.0,44.0
B,16.2,1587.2,47.0
B,15.87,1587.2,47.0
B,15.87,1587.2,47.0
B,15.87,1587.2,47.0
B,15.37,1559.7,46.0
B,15.37,1559.7,46.0
B,15.37,1559.7,46.0
B,15.37,1559.7,46.0
B,15.37,1559.7,46.0
B,14.75,1531.6,48.0
B,14.12,1531.6,48.0
B,14.12,1531.6,48.0
B,14.12,1531.6,48.0
B,14.12,1531.6,48.0
B,13.91,1502.6,48.0
B,13.65,1502.6,48.0
B,13.65,1502.6,48.0
B,13.65,1502.6,48.0
B,13.65,1502.6,48.0
B,13.65,1502.6,48.0
B,13.69,1554.7,46.0
B,13.92,1554.7,46.0
B,13.92,1554.7,46.0
B,13.92,1554.7,46.0
B,???,1597.3,46.0
B,???,1597.3,46.0
B,???,1597.3,46.0
B,???,1597.3,46.0
B,14.08,1596.8,46.0
B,14.08,1596.8,46.0
B,14.08,1596.8,46.0
B,14.08,1596.8,46.0
B,14.08,1596.8,46.0
B,14.27,1603.4,46.0
B,14.51,1603.4,46.0
B,14.51,1603.4,46.0
B,14.51,1603.4,46.0
B,14.75,1611.3,48.0
