10:00:44;10:00:44;B;15.06;1534.5;38.0;
10:00:45;10:00:45;B;15.44;1534.5;38.0;
10:00:46;10:00:46;B;15.44;1534.5;38.0;
10:00:47;10:00:47;B;???;36.0;
10:00:48;10:00:48;B;???;36.0;
10:00:49;10:00:49;B;???;34.0;
10:00:50;10:00:50;B;???;34.0;
10:00:51;10:00:51;B;15.36;1568.0;36.0;
10:00:52;10:00:52;B;15.59;1568.0;36.0;
10:00:53;10:00:53;B;???;1568.0;36.0;
10:00:54;10:00:54;B;???;1568.0;36.0;
10:00:55;10:00:55;B;???;34.0;
10:00:56;10:00:56;B;16.28;1607.3;35.0;
10:00:57;10:00:57;B;16.32;1607.3;35.0;
10:00:58;10:00:58;B;16.33;1607.3;35.0;
10:00:59;10:00:59;B;16.33;1607.3;35.0;
10:01:00;10:01:00;B;16.2;1588.8;39.0;
10:01:01;10:01:01;B;16.14;1588.8;39.0;
10:01:02;10:01:02;B;15.96;1588.8;39.0;
10:01:03;10:01:03;B;15.96;1588.8;39.0;
10:01:04;10:01:04;B;15.84;1621.3;38.0;
10:01:05;10:01:05;B;16.23;1621.3;38.0;
10:01:06;10:01:06;B;16.14;1621.3;38.0;
10:01:07;10:01:07;B;16.14;1621.3;38.0;
10:01:08;10:01:08;B;16.19;1616.3;39.0;
10:01:09;10:01:09;B;16.28;1616.3;39.0;
10:01:10;10:01:10;B;16.28;1616.3;39.0;
10:01:11;10:01:11;B;16.21;1596.3;39.0;
10:01:12;10:01:12;B;16.22;1596.3;39.0;
10:01:13;10:01:13;B;16.28;1596.3;39.0;
10:01:14;10:01:14;B;16.28;1596.3;39.0;
10:01:15;10:01:15;B;16.28;1596.3;39.0;
10:01:16;10:01:16;B;16.87;1599.9;38.0;
10:01:17;10:01:17;B;17.8;1599.9;38.0;
10:01:18;10:01:18;B;17.8;1599.9;38.0;
10:01:19;10:01:19;B;18.1;1609.6;38.0;
10:01:20;10:01:20;B;18.55;1609.6;38.0;
10:01:21;10:01:21;B;18.22;1609.6;38.0;
10:01:22;10:01:22;B;18.22;1609.6;38.0;
10:01:23;10:01:23;B;???;1636.4;36.0;
10:01:24;10:01:24;B;???;1636.4;36.0;
10:01:25;10:01:25;B;???;1636.4;36.0;
10:01:26;10:01:26;B;???;1636.4;36.0;
10:01:27;10:01:27;B;???;34.0;
10:01:28;10:01:28;B;???;34.0;
10:01:29;10:01:29;B;???;31.0;
10:01:30;10:01:30;B;???;31.0;
10:01:31;10:01:31;B;???;30.0;
10:01:32;10:01:32;B;???;30.0;
10:01:33;10:01:33;B;???;30.0;
10:01:34;10:01:34;B;???;30.0;
10:01:35;10:01:35;B;???;30.0;
10:01:36;10:01:36;B;???;30.0;
10:01:37;10:01:37;B;???;30.0;
10:01:38;10:01:38;B;18.13;1652.8;36.0;
10:01:39;10:01:39;B;???;1652.8;36.0;
10:01:40;10:01:40;B;???;1652.8;36.0;
10:01:41;10:01:41;B;???;1652.8;36.0;
10:01:42;10:01:42;B;???;34.0;
10:01:43;10:01:43;B;???;28.0;
10:01:44;10:01:44;B;???;28.0;
10:01:45;10:01:45;B;???;28.0;
10:01:46;10:01:46;B;18.67;1690.5;39.0;
10:01:47;10:01:47;B;20.35;1690.5;39.0;
10:01:48;10:01:48;B;20.63;1690.5;39.0;
10:01:49;10:01:49;B;20.63;1690.5;39.0;
10:01:50;10:01:50;B;???;27.0;
10:01:51;10:01:51;B;???;27.0;
10:01:52;10:01:52;B;???;26.0;
10:01:53;10:01:53;B;???;26.0;
10:01:54;10:01:54;B;???;26.0;
10:01:55;10:01:55;B;20.73;1669.0;36.0;
10:01:56;10:01:56;B;20.44;1669.0;36.0;
10:01:57;10:01:57;B;20.15;1669.0;36.0;
10:01:58;10:01:58;B;20.15;1669.0;36.0;
10:01:59;10:01:59;B;???;30.0;
10:02:00;10:02:00;B;???;30.0;
10:02:01;10:02:01;B;???;30.0;
10:02:02;10:02:02;B;???;1688.5;32.0;
10:02:03;10:02:03;B;???;1688.5;32.0;
10:02:04;10:02:04;B;19.9;1688.5;32.0;
10:02:05;10:02:05;B;20.23;1671.8;36.0;
10:02:06;10:02:06;B;20.2;1671.8;36.0;
10:02:07;10:02:07;B;20.29;1671.8;36.0;
10:02:08;10:02:08;B;20.29;1671.8;36.0;
10:02:09;10:02:09;B;20.83;1649.3;37.0;
10:02:10;10:02:10;B;21.21;1649.3;37.0;
10:02:11;10:02:11;B;21.21;1649.3;37.0;
10:02:12;10:02:12;B;21.67;1614.5;40.0;
10:02:13;10:02:13;B;22.03;1614.5;40.0;
10:02:14;10:02:14;B;22.24;1595.1;40.0;
10:02:15;10:02:15;B;22.7;1595.1;40.0;
10:02:16;10:02:16;B;22.7;1595.1;40.0;
10:02:17;10:02:17;B;21.1;1574.5;40.0;
10:02:18;10:02:18;B;21.1;1574.5;40.0;
10:02:19;10:02:19;B;19.8;1559.2;38.0;
10:02:20;10:02:20;B;19.48;1559.2;38.0;
10:02:21;10:02:21;B;18.97;1549.5;38.0;
10:02:22;10:02:22;B;18.81;1549.5;38.0;
10:02:23;10:02:23;B;18.81;1549.5;38.0;
10:02:24;10:02:24;B;18.31;1527.0;38.0;
10:02:25;10:02:25;B;18.31;1527.0;38.0;
10:02:26;10:02:26;B;17.93;1523.6;38.0;
10:02:27;10:02:27;B;17.93;1523.6;38.0;
10:02:28;10:02:28;B;17.45;1512.5;39.0;
10:02:29;10:02:29;B;17.59;1512.5;39.0;
10:02:30;10:02:30;B;18.03;1528.7;39.0;
10:02:31;10:02:31;B;18.16;1528.7;39.0;
10:02:32;10:02:32;B;18.27;1517.7;39.0;
10:02:33;10:02:33;B;17.81;1517.7;39.0;
10:02:34;10:02:34;B;17.81;1517.7;39.0;
10:02:35;10:02:35;B;17.8;1511.5;40.0;
10:02:36;10:02:36;B;17.8;1511.5;40.0;
10:02:37;10:02:37;B;17.75;1511.6;40.0;
10:02:38;10:02:38;B;17.52;1511.6;40.0;
10:02:39;10:02:39;B;17.33;1507.1;40.0;
10:02:40;10:02:40;B;17.52;1507.1;40.0;
10:02:41;10:02:41;B;17.81;1506.4;40.0;
10:02:42;10:02:42;B;17.95;1506.4;40.0;
10:02:43;10:02:43;B;18.27;1506.5;39.0;
10:02:44;10:02:44;B;18.19;1506.5;39.0;
10:02:45;10:02:45;B;18.19;1506.5;39.0;
10:02:46;10:02:46;B;19.45;1503.1;39.0;
10:02:47;10:02:47;B;19.45;1503.1;39.0;
10:02:48;10:02:48;B;???;1539.3;37.0;
10:02:49;10:02:49;B;???;1539.3;37.0;
10:02:50;10:02:50;B;21.33;1575.6;38.0;
10:02:51;10:02:51;B;21.62;1575.6;38.0;
10:02:52;10:02:52;B;21.72;1574.2;39.0;
10:02:53;10:02:53;B;21.64;1574.2;39.0;
10:02:54;10:02:54;B;21.64;1574.2;39.0;
10:02:55;10:02:55;B;21.44;1609.9;38.0;
10:02:56;10:02:56;B;21.44;1609.9;38.0;
10:02:57;10:02:57;B;???;38.0;
10:02:58;10:02:58;B;21.22;1653.3;38.0;
10:02:59;10:02:59;B;20.88;1653.3;38.0;
10:03:00;10:03:00;B;20.88;1653.3;38.0;
10:03:01;10:03:01;B;???;1650.7;39.0;
10:03:02;10:03:02;B;???;1650.7;39.0;
10:03:03;10:03:03;B;???;36.0;
10:03:04;10:03:04;B;???;26.0;
10:03:05;10:03:05;B;???;26.0;
10:03:06;10:03:06;B;???;27.0;
10:03:07;10:03:07;B;???;27.0;
10:03:08;10:03:08;B;???;26.0;
10:03:09;10:03:09;B;???;26.0;
10:03:10;10:03:10;B;???;26.0;
