# MEASURE 
# Avg: 88.7219
# Median: 88.8350
# Mode: 89.2200
# Max: 91.4400
# Min: 86.0100
# MEASURE 
# Avg: 88.7219
# Median: 88.8350
# Mode: 89.2200
# Max: 91.4400
# Min: 86.0100
# \DEVICE          : G 608ST-60802901
# \MODE            : STORED
# DATE             : 18.05.2026
# TIME             : 10:47:15
# Par.Record       : Par.Record    04
# Meas. Point No.: : B:3806
# Outer Diameter  :     139.7 mm
# Wall Thickness  :       2.0 mm
# Roughness       :       0.0 mm
# Pipe Material   : Stainless Steel
# Lining           : WITHOUT LINING
# Medium           : Water
# Medium Temperat.:      20.0 C
# Transducer Type  : CDM1N5213047
# Sound Path       :         2 NUM
# Transd. Distance :      52.9 mm
# Damping          :        10 s
# Full-Scale Val.  :           m3/h
# Current Loop     :           mA
# Storage Rate     :  00:00:01 SAMPLES
# Physic. Quant.   : Volume flow
# Unit Of Measure  : [m3/h]/[m3]
# Numb.Of Meas.Val :        75

TIME;TIME;CHANNEL;MEASURE;SSPEED;AMP;SCNR;
10:47:15;10:47:15;B;87.84;1470.5;60.0;
10:47:16;10:47:16;B;87.84;1470.5;60.0;
10:47:17;10:47:17;B;87.84;1470.5;60.0;
10:47:18;10:47:18;B;88.33;1471.4;68.0;
10:47:19;10:47:19;B;88.61;1471.4;68.0;
10:47:20;10:47:20;B;88.61;1471.4;68.0;
10:47:21;10:47:21;B;88.58;1471.2;68.0;
10:47:22;10:47:22;B;89.18;1493.1;68.0;
10:47:23;10:47:23;B;91.22;1493.1;68.0;
10:47:24;10:47:24;B;91.44;1493.1;68.0;
10:47:25;10:47:25;B;91.44;1493.1;68.0;
10:47:26;10:47:26;B;90.55;1488.9;53.0;
10:47:27;10:47:27;B;89.6;1488.9;53.0;
10:47:28;10:47:28;B;89.6;1488.9;53.0;
10:47:29;10:47:29;B;87.5;1489.0;62.0;
10:47:30;10:47:30;B;87.64;1485.8;64.0;
10:47:31;10:47:31;B;87.18;1485.8;64.0;
10:47:32;10:47:32;B;86.98;1482.2;64.0;
10:47:33;10:47:33;B;86.82;1478.9;68.0;
10:47:34;10:47:34;B;86.96;1478.9;68.0;
10:47:35;10:47:35;B;86.5;1475.6;67.0;
10:47:36;10:47:36;B;87.6;1472.1;68.0;
10:47:37;10:47:37;B;86.87;1472.3;68.0;
10:47:38;10:47:38;B;86.87;1472.3;68.0;
10:47:39;10:47:39;B;86.01;1472.4;68.0;
10:47:40;10:47:40;B;87.58;1472.2;68.0;
10:47:41;10:47:41;B;87.97;1476.2;68.0;
10:47:42;10:47:42;B;88.54;1476.2;68.0;
10:47:43;10:47:43;B;88.55;1476.6;66.0;
10:47:44;10:47:44;B;88.44;1475.9;66.0;
10:47:45;10:47:45;B;88.4;1475.9;66.0;
10:47:46;10:47:46;B;88.41;1474.6;66.0;
10:47:47;10:47:47;B;88.48;1474.6;66.0;
10:47:48;10:47:48;B;88.34;1474.0;68.0;
10:47:49;10:47:49;B;88.27;1474.0;68.0;
10:47:50;10:47:50;B;88.2;1473.3;68.0;
10:47:51;10:47:51;B;88.29;1472.7;68.0;
10:47:52;10:47:52;B;88.51;1472.7;68.0;
10:47:53;10:47:53;B;88.68;1472.6;68.0;
10:47:54;10:47:54;B;88.8;1472.2;67.0;
10:47:55;10:47:55;B;88.81;1471.6;67.0;
10:47:56;10:47:56;B;88.88;1471.5;64.0;
10:47:57;10:47:57;B;89.01;1471.5;64.0;
10:47:58;10:47:58;B;89.21;1471.8;64.0;
10:47:59;10:47:59;B;89.22;1472.0;66.0;
10:48:00;10:48:00;B;89.22;1472.0;66.0;
10:48:01;10:48:01;B;89.25;1473.1;66.0;
10:48:02;10:48:02;B;89.48;1473.1;66.0;
10:48:03;10:48:03;B;???;1473.3;66.0;
10:48:04;10:48:04;B;89.82;1473.5;59.0;
10:48:05;10:48:05;B;89.79;1473.5;59.0;
10:48:06;10:48:06;B;89.8;1473.7;56.0;
10:48:07;10:48:07;B;89.74;1473.8;56.0;
10:48:08;10:48:08;B;89.61;1473.8;56.0;
10:48:09;10:48:09;B;89.37;1473.5;63.0;
10:48:10;10:48:10;B;89.29;1473.4;70.0;
10:48:11;10:48:11;B;89.22;1473.4;70.0;
10:48:12;10:48:12;B;89.22;1473.3;62.0;
10:48:13;10:48:13;B;89.14;1473.3;62.0;
10:48:14;10:48:14;B;88.98;1473.7;68.0;
10:48:15;10:48:15;B;88.86;1473.1;67.0;
10:48:16;10:48:16;B;88.74;1473.1;67.0;
10:48:17;10:48:17;B;88.93;1472.8;67.0;
10:48:18;10:48:18;B;89.04;1472.5;67.0;
10:48:19;10:48:19;B;89.09;1472.5;67.0;
10:48:20;10:48:20;B;89.28;1473.3;66.0;
10:48:21;10:48:21;B;89.41;1474.8;62.0;
10:48:22;10:48:22;B;89.32;1474.8;62.0;
10:48:23;10:48:23;B;89.31;1474.3;60.0;
10:48:24;10:48:24;B;89.22;1473.6;62.0;
10:48:25;10:48:25;B;89.2;1473.6;62.0;
10:48:26;10:48:26;B;???;34.0;
10:48:27;10:48:27;B;???;29.0;
10:48:28;10:48:28;B;???;26.0;
10:48:29;10:48:29;B;???;26.0;
