# MEASURE 
# Avg: -118.3052
# Median: -116.1400
# Mode: -127.8300
# Max: -106.7800
# Min: -130.4800
# MEASURE 
# Avg: -118.3052
# Median: -116.1400
# Mode: -127.8300
# Max: -106.7800
# Min: -130.4800
# \DEVICE          : G 608ST-60802901
# \MODE            : STORED
# DATE             : 12.05.2026
# TIME             : 10:38:40
# Par.Record       :
# Meas. Point No.: : B:3700.01
# Outer Diameter  :     220.0 mm
# Wall Thickness  :       5.5 mm
# Roughness       :       0.1 mm
# Pipe Material   : Carbon Steel
# Lining           : WITHOUT LINING
# Medium           : Water
# Medium Temperat.:      20.0 C
# Transducer Type  : CDM1N5213047
# Sound Path       :         2 NUM
# Transd. Distance :     118.9 mm
# Damping          :        10 s
# Full-Scale Val.  :           m3/h
# Current Loop     :           mA
# Storage Rate     :  00:00:01 SAMPLES
# Physic. Quant.   : Volume flow
# Unit Of Measure  : [m3/h]/[m3]
# Numb.Of Meas.Val :        88

TIME;TIME;CHANNEL;MEASURE;SSPEED;AMP;SCNR;
10:38:40;10:38:40;B;-127.83;1557.3;32.0;
10:38:41;10:38:41;B;-127.83;1557.3;32.0;
10:38:42;10:38:42;B;-127.83;1557.3;32.0;
10:38:43;10:38:43;B;-127.46;1561.7;32.0;
10:38:44;10:38:44;B;-126.37;1561.7;32.0;
10:38:45;10:38:45;B;-126.55;1561.7;32.0;
10:38:46;10:38:46;B;-127.5;1561.7;32.0;
10:38:47;10:38:47;B;-127.5;1561.7;32.0;
10:38:48;10:38:48;B;???;32.0;
10:38:49;10:38:49;B;???;32.0;
10:38:50;10:38:50;B;-128.45;1578.0;32.0;
10:38:51;10:38:51;B;-130.48;1578.0;32.0;
10:38:52;10:38:52;B;-130.48;1578.0;32.0;
10:38:53;10:38:53;B;-124.76;1562.5;32.0;
10:38:54;10:38:54;B;-122.3;1562.5;32.0;
10:38:55;10:38:55;B;-120.42;1553.7;32.0;
10:38:56;10:38:56;B;-117.87;1553.7;32.0;
10:38:57;10:38:57;B;-117.87;1553.7;32.0;
10:38:58;10:38:58;B;???;32.0;
10:38:59;10:38:59;B;???;32.0;
10:39:00;10:39:00;B;???;32.0;
10:39:01;10:39:01;B;???;1568.9;32.0;
10:39:02;10:39:02;B;???;1568.9;32.0;
10:39:03;10:39:03;B;???;1568.9;32.0;
10:39:04;10:39:04;B;???;34.0;
10:39:05;10:39:05;B;???;30.0;
10:39:06;10:39:06;B;???;30.0;
10:39:07;10:39:07;B;-110.34;1590.1;30.0;
10:39:08;10:39:08;B;-112.91;1590.1;30.0;
10:39:09;10:39:09;B;-112.91;1590.1;30.0;
10:39:10;10:39:10;B;-119.28;1596.5;31.0;
10:39:11;10:39:11;B;-125.01;1596.5;31.0;
10:39:12;10:39:12;B;-128.21;1601.9;32.0;
10:39:13;10:39:13;B;???;1601.9;32.0;
10:39:14;10:39:14;B;???;1601.9;32.0;
10:39:15;10:39:15;B;???;1601.9;32.0;
10:39:16;10:39:16;B;???;32.0;
10:39:17;10:39:17;B;???;32.0;
10:39:18;10:39:18;B;???;32.0;
10:39:19;10:39:19;B;???;32.0;
10:39:20;10:39:20;B;???;32.0;
10:39:21;10:39:21;B;???;32.0;
10:39:22;10:39:22;B;???;32.0;
10:39:23;10:39:23;B;???;32.0;
10:39:24;10:39:24;B;???;1601.2;31.0;
10:39:25;10:39:25;B;???;1601.2;31.0;
10:39:26;10:39:26;B;???;1601.2;31.0;
10:39:27;10:39:27;B;-127.48;1601.2;31.0;
10:39:28;10:39:28;B;???;30.0;
10:39:29;10:39:29;B;???;30.0;
10:39:30;10:39:30;B;???;26.0;
10:39:31;10:39:31;B;???;23.0;
10:39:32;10:39:32;B;???;26.0;
10:39:33;10:39:33;B;???;26.0;
10:39:34;10:39:34;B;???;1615.0;28.0;
10:39:35;10:39:35;B;-123.46;1615.0;28.0;
10:39:36;10:39:36;B;???;1617.4;32.0;
10:39:37;10:39:37;B;-118.43;1595.0;34.0;
10:39:38;10:39:38;B;-118.39;1595.0;34.0;
