# \DEVICE          : G 608ST-60802901
# \MODE            : STORED
# DATE             : 04.05.2026
# TIME             : 11:01:47
# Par.Record       :
# Meas. Point No.: : B:5-800-02
# Outer Diameter  :      88.9 mm
# Wall Thickness  :       4.0 mm
# Roughness       :       0.1 mm
# Pipe Material   : Carbon Steel
# Lining           : WITHOUT LINING
# Medium           : Water
# Medium Temperat.:      20.0 C
# Transducer Type  : CDM1N5213047
# Sound Path       :         2 NUM
# Transd. Distance :      16.2 mm
# Damping          :        10 s
# Full-Scale Val.  :           m3/h
# Current Loop     :           mA
# Storage Rate     :  00:00:01 SAMPLES
# Physic. Quant.   : Volume flow
# Unit Of Measure  : [m3/h]/[m3]
# Numb.Of Meas.Val :        82
# Average MEASURE: 14.009268292682927
# Average SSPEED: 1501.4243902439025

CHANNEL,MEASURE,SSPEED,AMP,SCNR
B,13.43,1584.6,38.0
B,13.43,1584.6,38.0
B,13.61,1585.0,38.0
B,13.64,1585.0,38.0
B,13.49,1547.5,39.0
B,12.38,1547.5,39.0
B,12.38,1547.5,39.0
B,11.5,1525.5,39.0
B,11.85,1514.8,40.0
B,11.97,1514.8,40.0
B,13.28,1515.8,40.0
B,14.2,1526.8,41.0
B,14.49,1545.1,42.0
B,14.73,1545.1,42.0
B,14.06,1538.1,41.0
B,13.69,1530.5,41.0
B,13.51,1530.5,41.0
B,13.64,1523.1,41.0
B,13.57,1512.8,41.0
B,13.26,1512.8,41.0
B,14.01,1518.0,41.0
B,14.48,1520.5,41.0
B,14.03,1520.5,41.0
B,13.99,1514.4,45.0
B,14.0,1507.1,45.0
B,13.99,1503.6,46.0
B,14.0,1503.6,46.0
B,14.02,1500.1,46.0
B,14.04,1500.1,46.0
B,14.08,1496.7,46.0
B,14.09,1493.5,46.0
B,14.1,1493.5,46.0
B,14.1,1490.4,46.0
B,14.1,1490.4,46.0
B,14.11,1490.2,46.0
B,14.1,1490.2,46.0
B,14.1,1490.0,46.0
B,14.1,1490.0,46.0
B,14.11,1489.3,46.0
B,14.12,1488.4,46.0
B,14.13,1488.0,46.0
B,14.15,1488.0,46.0
B,14.19,1487.5,46.0
B,14.21,1486.9,46.0
B,14.21,1486.9,46.0
B,14.22,1486.9,46.0
B,14.23,1486.7,46.0
B,14.23,1486.7,46.0
B,14.25,1486.4,46.0
B,14.27,1486.1,46.0
B,14.25,1486.1,46.0
B,14.27,1485.3,45.0
B,14.27,1484.8,46.0
B,14.28,1484.0,46.0
B,14.3,1484.0,46.0
B,14.31,1484.3,46.0
B,14.32,1484.8,46.0
B,14.32,1484.8,46.0
B,14.32,1484.7,46.0
B,14.31,1484.6,46.0
B,14.33,1484.6,46.0
B,14.32,1483.9,46.0
B,14.33,1483.1,46.0
B,14.34,1483.1,46.0
B,14.37,1482.5,46.0
B,14.39,1482.1,46.0
B,14.39,1482.1,46.0
B,14.41,1481.6,46.0
B,14.4,1480.5,46.0
B,14.41,1480.5,46.0
B,14.4,1480.3,46.0
B,14.41,1480.5,46.0
B,14.42,1480.5,46.0
B,14.43,1481.3,46.0
B,14.45,1481.5,46.0
B,14.45,1481.8,46.0
B,14.47,1481.8,46.0
B,14.38,1481.5,45.0
B,14.38,1481.5,45.0
B,14.24,1479.9,44.0
B,14.15,1478.4,44.0
B,14.07,1478.4,44.0
