# \DEVICE          : G 608ST-60802901
# \MODE            : STORED
# DATE             : 06.05.2026
# TIME             : 09:05:49
# Par.Record       :
# Meas. Point No.: : B:1191
# Outer Diameter  :      76.0 mm
# Wall Thickness  :       3.4 mm
# Roughness       :       0.1 mm
# Pipe Material   : Carbon Steel
# Lining           : WITHOUT LINING
# Medium           : Water
# Medium Temperat.:      20.0 C
# Transducer Type  : CDM1N5213047
# Sound Path       :         2 NUM
# Transd. Distance :       5.6 mm
# Damping          :        10 s
# Full-Scale Val.  :           m3/h
# Current Loop     :           mA
# Storage Rate     :  00:00:01 SAMPLES
# Physic. Quant.   : Volume flow
# Unit Of Measure  : [m3/h]/[m3]
# Numb.Of Meas.Val :        70
# Average MEASURE: 0.0
# Average SSPEED: 1121.4542857142858

CHANNEL,MEASURE,SSPEED,AMP,SCNR
B,0.0,1618.0,43.0
B,0.0,1618.0,43.0
B,0.0,1618.0,43.0
B,0.0,1618.0,43.0
B,0.0,1618.0,43.0
B,???,1593.1,42.0
B,???,1593.1,42.0
B,???,1593.1,42.0
B,???,1593.1,42.0
B,???,1570.9,42.0
B,???,1570.9,42.0
B,???,1570.9,42.0
B,???,1570.9,42.0
B,???,1570.9,42.0
B,???,1581.7,39.0
B,???,1581.7,39.0
B,???,1581.7,39.0
B,???,1581.7,39.0
B,???,37.0
B,???,37.0
B,???,1592.2,41.0
B,???,1592.2,41.0
B,???,1592.2,41.0
B,???,1592.2,41.0
B,???,1592.2,41.0
B,0.0,1562.2,48.0
B,0.0,1562.2,48.0
B,0.0,1562.2,48.0
B,0.0,1551.4,43.0
B,0.0,1551.4,43.0
B,0.0,1551.4,43.0
B,0.0,1542.0,44.0
B,0.0,1542.0,44.0
B,0.0,1542.0,44.0
B,0.0,1542.0,44.0
B,0.0,1542.0,44.0
B,0.0,1542.0,44.0
B,0.0,1542.0,44.0
B,???,14.0
B,???,14.0
B,???,14.0
B,???,14.0
B,???,14.0
B,???,12.0
B,???,12.0
B,???,12.0
B,???,12.0
B,???,12.0
B,???,12.0
B,0.0,1593.9,32.0
B,0.0,1593.9,32.0
B,0.0,1593.9,32.0
B,???,1635.0,30.0
B,???,1635.0,30.0
B,???,1635.0,30.0
B,???,1635.0,30.0
B,???,1635.0,30.0
B,???,1635.0,30.0
B,???,36.0
B,???,36.0
B,???,36.0
B,???,1697.9,34.0
B,???,1697.9,34.0
B,???,1697.9,34.0
B,???,1697.9,34.0
B,???,11.0
B,???,11.0
B,???,11.0
B,???,11.0
B,???,11.0
