# MEASURE 
# Avg: 124.3458
# Median: 126.4500
# Mode: 125.9500
# Max: 132.0200
# Min: 111.0200
# MEASURE 
# Avg: 124.3458
# Median: 126.4500
# Mode: 125.9500
# Max: 132.0200
# Min: 111.0200
# \DEVICE          : G 608ST-60802901
# \MODE            : STORED
# DATE             : 12.05.2026
# TIME             : 10:41:52
# Par.Record       :
# Meas. Point No.: : B:3700.01
# Outer Diameter  :     220.0 mm
# Wall Thickness  :       5.5 mm
# Roughness       :       0.1 mm
# Pipe Material   : Carbon Steel
# Lining           : WITHOUT LINING
# Medium           : Water
# Medium Temperat.:      20.0 C
# Transducer Type  : CDM1N5213047
# Sound Path       :         2 NUM
# Transd. Distance :     118.9 mm
# Damping          :        10 s
# Full-Scale Val.  :           m3/h
# Current Loop     :           mA
# Storage Rate     :  00:00:01 SAMPLES
# Physic. Quant.   : Volume flow
# Unit Of Measure  : [m3/h]/[m3]
# Numb.Of Meas.Val :        85

TIME;TIME;CHANNEL;MEASURE;SSPEED;AMP;SCNR;
10:41:52;10:41:52;B;111.02;1547.8;36.0;
10:41:53;10:41:53;B;111.02;1547.8;36.0;
10:41:54;10:41:54;B;111.02;1547.8;36.0;
10:41:55;10:41:55;B;112.15;1548.4;37.0;
10:41:56;10:41:56;B;114.44;1548.4;37.0;
10:41:57;10:41:57;B;114.44;1548.4;37.0;
10:41:58;10:41:58;B;116.27;1556.4;36.0;
10:41:59;10:41:59;B;118.56;1556.4;36.0;
10:42:00;10:42:00;B;119.33;1556.4;36.0;
10:42:01;10:42:01;B;120.57;1555.7;37.0;
10:42:02;10:42:02;B;121.49;1555.7;37.0;
10:42:03;10:42:03;B;122.01;1555.7;37.0;
10:42:04;10:42:04;B;121.14;1557.0;38.0;
10:42:05;10:42:05;B;120.29;1557.0;38.0;
10:42:06;10:42:06;B;119.39;1562.3;38.0;
10:42:07;10:42:07;B;119.74;1562.3;38.0;
10:42:08;10:42:08;B;119.09;1561.7;38.0;
10:42:09;10:42:09;B;117.03;1561.7;38.0;
10:42:10;10:42:10;B;116.85;1561.0;38.0;
10:42:11;10:42:11;B;118.33;1561.0;38.0;
10:42:12;10:42:12;B;120.76;1559.8;38.0;
10:42:13;10:42:13;B;121.17;1559.8;38.0;
10:42:14;10:42:14;B;120.76;1559.7;38.0;
10:42:15;10:42:15;B;121.54;1559.7;38.0;
10:42:16;10:42:16;B;124.36;1558.0;38.0;
10:42:17;10:42:17;B;124.36;1558.0;38.0;
10:42:18;10:42:18;B;127.83;1557.1;36.0;
10:42:19;10:42:19;B;127.83;1557.1;36.0;
10:42:20;10:42:20;B;129.49;1550.3;36.0;
10:42:21;10:42:21;B;130.1;1550.3;36.0;
10:42:22;10:42:22;B;129.46;1543.7;37.0;
10:42:23;10:42:23;B;128.53;1543.7;37.0;
10:42:24;10:42:24;B;128.11;1537.3;37.0;
10:42:25;10:42:25;B;128.11;1537.3;37.0;
10:42:26;10:42:26;B;127.73;1531.3;37.0;
10:42:27;10:42:27;B;127.73;1531.3;37.0;
10:42:28;10:42:28;B;127.4;1535.7;38.0;
10:42:29;10:42:29;B;127.4;1535.7;38.0;
10:42:30;10:42:30;B;127.39;1540.2;38.0;
10:42:31;10:42:31;B;127.39;1540.2;38.0;
10:42:32;10:42:32;B;127.13;1542.3;38.0;
10:42:33;10:42:33;B;126.94;1542.3;38.0;
10:42:34;10:42:34;B;126.68;1544.1;38.0;
10:42:35;10:42:35;B;126.45;1544.1;38.0;
10:42:36;10:42:36;B;125.95;1544.0;38.0;
10:42:37;10:42:37;B;125.95;1544.0;38.0;
10:42:38;10:42:38;B;124.96;1541.1;38.0;
10:42:39;10:42:39;B;124.96;1541.1;38.0;
10:42:40;10:42:40;B;124.52;1541.9;38.0;
10:42:41;10:42:41;B;124.71;1543.2;38.0;
10:42:42;10:42:42;B;125.95;1543.2;38.0;
10:42:43;10:42:43;B;125.95;1543.2;38.0;
10:42:44;10:42:44;B;126.51;1537.1;38.0;
10:42:45;10:42:45;B;126.95;1537.1;38.0;
10:42:46;10:42:46;B;127.23;1531.5;38.0;
10:42:47;10:42:47;B;127.25;1531.5;38.0;
10:42:48;10:42:48;B;127.21;1525.3;38.0;
10:42:49;10:42:49;B;127.26;1525.3;38.0;
10:42:50;10:42:50;B;127.24;1519.5;38.0;
10:42:51;10:42:51;B;127.24;1519.5;38.0;
10:42:52;10:42:52;B;127.59;1523.3;38.0;
10:42:53;10:42:53;B;127.59;1523.3;38.0;
10:42:54;10:42:54;B;126.97;1516.9;38.0;
10:42:55;10:42:55;B;126.65;1516.9;38.0;
10:42:56;10:42:56;B;126.65;1524.7;38.0;
10:42:57;10:42:57;B;127.26;1524.7;38.0;
10:42:58;10:42:58;B;128.65;1530.0;37.0;
10:42:59;10:42:59;B;128.65;1530.0;37.0;
10:43:00;10:43:00;B;129.94;1535.2;38.0;
10:43:01;10:43:01;B;130.37;1540.9;37.0;
10:43:02;10:43:02;B;130.98;1540.9;37.0;
10:43:03;10:43:03;B;131.87;1546.4;37.0;
10:43:04;10:43:04;B;131.94;1545.8;38.0;
10:43:05;10:43:05;B;132.02;1545.8;38.0;
10:43:06;10:43:06;B;130.29;1540.2;38.0;
10:43:07;10:43:07;B;128.46;1534.5;38.0;
10:43:08;10:43:08;B;126.63;1526.5;38.0;
10:43:09;10:43:09;B;125.0;1526.5;38.0;
10:43:10;10:43:10;B;124.02;1518.2;38.0;
10:43:11;10:43:11;B;123.1;1512.7;38.0;
10:43:12;10:43:12;B;121.8;1511.2;38.0;
10:43:13;10:43:13;B;121.41;1511.2;38.0;
10:43:14;10:43:14;B;120.75;1510.0;38.0;
10:43:15;10:43:15;B;120.77;1508.7;38.0;
10:43:16;10:43:16;B;121.36;1508.7;38.0;
