08:06:26;08:06:26;08:06:26;B;11.82;1691.6;39.0;
08:06:27;08:06:27;08:06:27;B;11.84;1712.0;39.0;
08:06:28;08:06:28;08:06:28;B;11.86;1724.4;38.0;
08:06:29;08:06:29;08:06:29;B;11.85;1724.4;38.0;
08:06:30;08:06:30;08:06:30;B;11.95;1734.8;38.0;
08:06:31;08:06:31;08:06:31;B;11.95;1745.1;38.0;
08:06:32;08:06:32;08:06:32;B;11.98;1745.1;38.0;
08:06:33;08:06:33;08:06:33;B;12.05;1738.6;38.0;
08:06:34;08:06:34;08:06:34;B;12.2;1731.3;38.0;
08:06:35;08:06:35;08:06:35;B;12.29;1731.3;38.0;
08:06:36;08:06:36;08:06:36;B;???;1725.2;38.0;
08:06:37;08:06:37;08:06:37;B;12.41;1724.6;38.0;
08:06:38;08:06:38;08:06:38;B;12.43;1724.6;38.0;
08:06:39;08:06:39;08:06:39;B;12.57;1726.5;40.0;
08:06:40;08:06:40;08:06:40;B;12.62;1728.9;40.0;
08:06:41;08:06:41;08:06:41;B;12.66;1728.9;40.0;
08:06:42;08:06:42;08:06:42;B;12.5;1696.8;41.0;
08:06:43;08:06:43;08:06:43;B;12.43;1650.5;40.0;
08:06:44;08:06:44;08:06:44;B;12.29;1650.5;40.0;
08:06:45;08:06:45;08:06:45;B;12.05;1601.8;40.0;
08:06:46;08:06:46;08:06:46;B;???;1624.4;38.0;
08:06:47;08:06:47;08:06:47;B;???;1624.4;38.0;
08:06:48;08:06:48;08:06:48;B;???;1635.3;40.0;
08:06:49;08:06:49;08:06:49;B;???;32.0;
08:06:50;08:06:50;08:06:50;B;???;1670.3;32.0;
08:06:51;08:06:51;08:06:51;B;???;1670.3;32.0;
08:06:52;08:06:52;08:06:52;B;???;1710.2;37.0;
08:06:53;08:06:53;08:06:53;B;???;32.0;
08:06:54;08:06:54;08:06:54;B;11.65;1680.2;34.0;
08:06:55;08:06:55;08:06:55;B;11.55;1680.2;34.0;
08:06:56;08:06:56;08:06:56;B;???;1687.3;40.0;
08:06:57;08:06:57;08:06:57;B;???;1687.3;40.0;
08:06:58;08:06:58;08:06:58;B;11.34;1641.2;33.0;
08:06:59;08:06:59;08:06:59;B;???;1662.4;38.0;
08:07:00;08:07:00;08:07:00;B;???;34.0;
08:07:01;08:07:01;08:07:01;B;???;35.0;
08:07:02;08:07:02;08:07:02;B;???;1669.6;30.0;
08:07:03;08:07:03;08:07:03;B;???;1669.6;30.0;
08:07:04;08:07:04;08:07:04;B;???;34.0;
08:07:05;08:07:05;08:07:05;B;???;11.0;
08:07:06;08:07:06;08:07:06;B;???;13.0;
08:07:07;08:07:07;08:07:07;B;???;13.0;
08:07:08;08:07:08;08:07:08;B;???;1650.3;42.0;
08:07:09;08:07:09;08:07:09;B;???;36.0;
08:07:10;08:07:10;08:07:10;B;???;36.0;
08:07:11;08:07:11;08:07:11;B;???;36.0;
08:07:12;08:07:12;08:07:12;B;???;36.0;
08:07:13;08:07:13;08:07:13;B;???;36.0;
08:07:14;08:07:14;08:07:14;B;???;38.0;
08:07:15;08:07:15;08:07:15;B;???;37.0;
08:07:16;08:07:16;08:07:16;B;???;32.0;
08:07:17;08:07:17;08:07:17;B;???;35.0;
08:07:18;08:07:18;08:07:18;B;???;35.0;
08:07:19;08:07:19;08:07:19;B;11.28;1688.4;38.0;
08:07:20;08:07:20;08:07:20;B;???;1688.4;38.0;
08:07:21;08:07:21;08:07:21;B;11.12;1691.4;36.0;
08:07:22;08:07:22;08:07:22;B;???;1691.4;36.0;
08:07:23;08:07:23;08:07:23;B;???;1668.4;42.0;
08:07:24;08:07:24;08:07:24;B;11.17;1640.5;41.0;
08:07:25;08:07:25;08:07:25;B;11.14;1640.5;41.0;
08:07:26;08:07:26;08:07:26;B;11.21;1636.2;40.0;
08:07:27;08:07:27;08:07:27;B;11.4;1688.5;40.0;
08:07:28;08:07:28;08:07:28;B;11.5;1688.5;40.0;
08:07:29;08:07:29;08:07:29;B;???;1692.0;41.0;
08:07:30;08:07:30;08:07:30;B;???;1656.5;44.0;
08:07:31;08:07:31;08:07:31;B;???;1656.5;44.0;
08:07:32;08:07:32;08:07:32;B;???;11.0;
