# \DEVICE          : G 608ST-60802901
# \MODE            : STORED
# DATE             : 18.05.2026
# TIME             : 09:25:36
# Par.Record       : Par.Record    04
# Meas. Point No.: : B:06.07
# Outer Diameter  :     323.0 mm
# Wall Thickness  :       5.5 mm
# Roughness       :       0.1 mm
# Pipe Material   : Carbon Steel
# Lining           : WITHOUT LINING
# Medium           : Water
# Medium Temperat.:      20.0 C
# Transducer Type  : CDM1N5213047
# Sound Path       :         2 NUM
# Transd. Distance :     198.4 mm
# Damping          :        10 s
# Full-Scale Val.  :           m3/h
# Current Loop     :           mA
# Storage Rate     :  00:00:01 SAMPLES
# Physic. Quant.   : Volume flow
# Unit Of Measure  : [m3/h]/[m3]
# Numb.Of Meas.Val :        44
# MEASURE Stats -> Avg: -716.0977 | Median: -714.6700 | Mode: -709.2400 | Max: -701.6200 | Min: -735.5800
# SSPEED Stats -> Avg: 1499.3818 | Median: 1498.4000 | Mode: 1505.3000 | Max: 1505.3000 | Min: 1496.5000

TIME;TIME;TIME;CHANNEL;MEASURE;SSPEED;AMP;SCNR;
09:25:36;09:25:36;09:25:36;B;-709.24;1497.4;44.0;
09:25:37;09:25:37;09:25:37;B;-709.24;1497.4;44.0;
09:25:38;09:25:38;09:25:38;B;-709.24;1497.4;44.0;
09:25:39;09:25:39;09:25:39;B;-709.24;1497.4;44.0;
09:25:40;09:25:40;09:25:40;B;-712.98;1505.3;42.0;
09:25:41;09:25:41;09:25:41;B;-716.18;1505.3;42.0;
09:25:42;09:25:42;09:25:42;B;-714.06;1505.3;42.0;
09:25:43;09:25:43;09:25:43;B;-714.06;1505.3;42.0;
09:25:44;09:25:44;09:25:44;B;-712.04;1505.3;42.0;
09:25:45;09:25:45;09:25:45;B;-712.04;1505.3;42.0;
09:25:46;09:25:46;09:25:46;B;-718.15;1501.7;46.0;
09:25:47;09:25:47;09:25:47;B;-719.88;1501.7;46.0;
09:25:48;09:25:48;09:25:48;B;-719.88;1501.7;46.0;
09:25:49;09:25:49;09:25:49;B;-719.88;1501.7;46.0;
09:25:50;09:25:50;09:25:50;B;-729.16;1500.3;46.0;
09:25:51;09:25:51;09:25:51;B;-735.58;1500.3;46.0;
09:25:52;09:25:52;09:25:52;B;-735.58;1500.3;46.0;
09:25:53;09:25:53;09:25:53;B;-735.15;1499.7;43.0;
09:25:54;09:25:54;09:25:54;B;-729.45;1499.7;43.0;
09:25:55;09:25:55;09:25:55;B;-725.48;1499.7;43.0;
09:25:56;09:25:56;09:25:56;B;-725.48;1499.7;43.0;
09:25:57;09:25:57;09:25:57;B;-716.94;1499.3;42.0;
09:25:58;09:25:58;09:25:58;B;-710.15;1499.3;42.0;
09:25:59;09:25:59;09:25:59;B;-710.15;1499.3;42.0;
09:26:00;09:26:00;09:26:00;B;-710.15;1499.3;42.0;
09:26:01;09:26:01;09:26:01;B;-710.1;1498.4;42.0;
09:26:02;09:26:02;09:26:02;B;-708.65;1498.4;42.0;
09:26:03;09:26:03;09:26:03;B;-708.65;1498.4;42.0;
09:26:04;09:26:04;09:26:04;B;-707.36;1497.8;41.0;
09:26:05;09:26:05;09:26:05;B;-701.62;1497.8;41.0;
09:26:06;09:26:06;09:26:06;B;-702.79;1497.8;41.0;
09:26:07;09:26:07;09:26:07;B;-702.79;1497.8;41.0;
09:26:08;09:26:08;09:26:08;B;-709.75;1497.1;42.0;
09:26:09;09:26:09;09:26:09;B;-714.67;1497.1;42.0;
09:26:10;09:26:10;09:26:10;B;-714.67;1497.1;42.0;
09:26:11;09:26:11;09:26:11;B;-714.67;1497.1;42.0;
09:26:12;09:26:12;09:26:12;B;-714.67;1497.1;42.0;
09:26:13;09:26:13;09:26:13;B;-715.93;1496.5;41.0;
09:26:14;09:26:14;09:26:14;B;-719.16;1496.5;41.0;
09:26:15;09:26:15;09:26:15;B;-723.38;1496.5;41.0;
09:26:16;09:26:16;09:26:16;B;-721.31;1496.5;41.0;
09:26:17;09:26:17;09:26:17;B;-721.31;1496.5;41.0;
09:26:18;09:26:18;09:26:18;B;-721.31;1496.5;41.0;
09:26:19;09:26:19;09:26:19;B;-716.13;1496.8;40.0;
