Index	Date	Trigger	A Flow velocity [m/s]	A Mass flow rate [kg/h]	A Sound speed [m/s]	A Transducer temp. (->) [°C]	A Transducer temp. (>-) [°C]	A Amplitude [%]	A Gain [dB]	A Quality [%]	A Volumetric flow rate [m³/h]	A SCNR [dB]	A SNR [dB]	A VariAmp [%]	A VariTime [%]	A Diag.: error bits	A Event trigger R1	A Event trigger R2	A Event trigger R3	A Event trigger R4	A NoiseTrek activated	A Gain  > limit	A Flow vel. > limit	A Flow vel. < cut-off flow	A Pig detected	A FastFood activated	A Transducer temp. violation	A Last value is held	A Fluid temp. (Calculated) [°C]
1	11/27/2025 1:30:04 PM		3.62100005149841	763.116306066513	534.474975585938	109	112	43	84.9300003051758	95	183.835977315903	21	32	11	66	0	0	0	0	0	0	0	0	0	0	0	0	0	111.414141414141
2	11/27/2025 1:30:05 PM		3.62100005149841	763.116306066513	534.474975585938	109	112	43	84.9300003051758	95	183.835977315903	21	32	11	66	0	0	0	0	0	0	0	0	0	0	0	0	0	111.414141414141
3	11/27/2025 1:30:06 PM		3.71399998664856	782.784247398376	534.004028320312	109	112	43	84.9300003051758	88	188.557523488998	20	32	11	67	0	0	0	0	0	0	0	0	0	0	0	0	0	111.414141414141
4	11/27/2025 1:30:07 PM		3.68600010871887	776.972222328186	533.559020996094	109	112	42	86.4199981689453	94	187.135979533195	22	32	11	102	0	0	0	0	0	0	0	0	0	0	0	0	0	111.414141414141
5	11/27/2025 1:30:08 PM		3.6470000743866	768.706619739532	533.559020996094	109	112	42	86.4199981689453	94	185.155986249447	22	32	11	102	0	0	0	0	0	0	0	0	0	0	0	0	0	111.414141414141
6	11/27/2025 1:30:09 PM		3.56500005722046	751.481312513351	533.471008300781	109	112	42	86.4199981689453	90	180.992889404297	19	32	11	89	0	0	0	0	0	0	0	0	0	0	0	0	0	111.414141414141
7	11/27/2025 1:30:10 PM		3.17700004577637	669.667232036591	533.280029296875	109	112	42	86.4199981689453	91	161.294370889664	20	32	11	124	0	0	0	0	0	0	0	0	0	0	0	0	0	111.414141414141
8	11/27/2025 1:30:11 PM		3.17000007629395	668.111336231232	533.216003417969	109	112	42	86.4199981689453	98	160.93897819519	19	32	12	108	0	0	0	0	0	0	0	0	0	0	0	0	0	111.414141414141
9	11/27/2025 1:30:12 PM		3.21000003814697	676.559275388718	533.216003417969	109	112	42	86.4199981689453	98	162.969759106636	19	32	12	108	0	0	0	0	0	0	0	0	0	0	0	0	0	111.414141414141
10	11/27/2025 1:30:13 PM		3.25999999046326	687.11553812027	533.284973144531	108	112	42	86.4199981689453	87	165.508228540421	18	31	12	118	0	0	0	0	0	0	0	0	0	0	0	0	0	110.909090909091
11	11/27/2025 1:30:14 PM		3.48499989509583	734.456366300583	533.284973144531	108	112	42	86.4199981689453	87	176.931340992451	18	31	12	118	0	0	0	0	0	0	0	0	0	0	0	0	0	110.909090909091
12	11/27/2025 1:30:15 PM		3.40100002288818	716.888165473938	533.304992675781	108	112	42	86.4199981689453	70	172.666709125042	20	31	13	101	0	0	0	0	0	0	0	0	0	0	0	0	0	110.909090909091
13	11/27/2025 1:30:16 PM		3.38800001144409	714.107304811478	533.072021484375	108	112	42	86.4199981689453	97	172.006711363792	22	31	12	118	0	0	0	0	0	0	0	0	0	0	0	0	0	110.909090909091
14	11/27/2025 1:30:17 PM		3.36899995803833	710.069561004639	533.181030273438	108	112	42	86.4199981689453	89	171.042081713676	23	31	12	106	0	0	0	0	0	0	0	0	0	0	0	0	0	110.909090909091
15	11/27/2025 1:30:18 PM		3.36299991607666	708.743101358414	533.181030273438	108	112	42	86.4199981689453	89	170.7374766469	23	31	12	106	0	0	0	0	0	0	0	0	0	0	0	0	0	110.909090909091
