# \DEVICE          : G 608ST-60802901
# \MODE            : STORED
# DATE             : 12.05.2026
# TIME             : 11:41:10
# Par.Record       :
# Meas. Point No.: : B:1181
# Outer Diameter  :      76.1 mm
# Wall Thickness  :       3.6 mm
# Roughness       :       0.1 mm
# Pipe Material   : Carbon Steel
# Lining           : WITHOUT LINING
# Medium           : Water
# Medium Temperat.:      20.0 C
# Transducer Type  : CDM1N5213047
# Sound Path       :         2 NUM
# Transd. Distance :       5.9 mm
# Damping          :        10 s
# Full-Scale Val.  :           m3/h
# Current Loop     :           mA
# Storage Rate     :  00:00:01 SAMPLES
# Physic. Quant.   : Volume flow
# Unit Of Measure  : [m3/h]/[m3]
# Numb.Of Meas.Val :        70
# MEASURE Stats -> Avg: -16.7583 | Median: -15.4450 | Mode: -20.2800 | Max: -14.1900 | Min: -20.2800
# SSPEED Stats -> Avg: 534.8486 | Median: 48.0000 | Mode: 48.0000 | Max: 1857.2000 | Min: 23.0000

TIME;TIME;TIME;CHANNEL;MEASURE;SSPEED;AMP;SCNR;
11:41:10;11:41:10;11:41:10;B;-20.28;1825.4;47.0;
11:41:11;11:41:11;11:41:11;B;-20.28;1825.4;47.0;
11:41:12;11:41:12;11:41:12;B;???;50.0;
11:41:13;11:41:13;11:41:13;B;???;50.0;
11:41:14;11:41:14;11:41:14;B;???;46.0;
11:41:15;11:41:15;11:41:15;B;???;46.0;
11:41:16;11:41:16;11:41:16;B;???;46.0;
11:41:17;11:41:17;11:41:17;B;???;46.0;
11:41:18;11:41:18;11:41:18;B;???;46.0;
11:41:19;11:41:19;11:41:19;B;???;46.0;
11:41:20;11:41:20;11:41:20;B;???;46.0;
11:41:21;11:41:21;11:41:21;B;???;46.0;
11:41:22;11:41:22;11:41:22;B;???;48.0;
11:41:23;11:41:23;11:41:23;B;???;48.0;
11:41:24;11:41:24;11:41:24;B;???;48.0;
11:41:25;11:41:25;11:41:25;B;???;48.0;
11:41:26;11:41:26;11:41:26;B;???;44.0;
11:41:27;11:41:27;11:41:27;B;???;46.0;
11:41:28;11:41:28;11:41:28;B;???;46.0;
11:41:29;11:41:29;11:41:29;B;???;48.0;
11:41:30;11:41:30;11:41:30;B;???;48.0;
11:41:31;11:41:31;11:41:31;B;???;48.0;
11:41:32;11:41:32;11:41:32;B;???;1857.2;50.0;
11:41:33;11:41:33;11:41:33;B;???;1857.2;50.0;
11:41:34;11:41:34;11:41:34;B;???;50.0;
11:41:35;11:41:35;11:41:35;B;???;50.0;
11:41:36;11:41:36;11:41:36;B;???;45.0;
11:41:37;11:41:37;11:41:37;B;???;49.0;
11:41:38;11:41:38;11:41:38;B;???;49.0;
11:41:39;11:41:39;11:41:39;B;???;48.0;
11:41:40;11:41:40;11:41:40;B;???;50.0;
11:41:41;11:41:41;11:41:41;B;???;50.0;
11:41:42;11:41:42;11:41:42;B;???;49.0;
11:41:43;11:41:43;11:41:43;B;???;48.0;
11:41:44;11:41:44;11:41:44;B;???;48.0;
11:41:45;11:41:45;11:41:45;B;???;48.0;
11:41:46;11:41:46;11:41:46;B;???;42.0;
11:41:47;11:41:47;11:41:47;B;???;43.0;
11:41:48;11:41:48;11:41:48;B;???;48.0;
11:41:49;11:41:49;11:41:49;B;???;48.0;
11:41:50;11:41:50;11:41:50;B;???;32.0;
11:41:51;11:41:51;11:41:51;B;???;32.0;
11:41:52;11:41:52;11:41:52;B;???;48.0;
11:41:53;11:41:53;11:41:53;B;???;31.0;
11:41:54;11:41:54;11:41:54;B;???;1806.7;44.0;
11:41:55;11:41:55;11:41:55;B;???;1806.7;44.0;
11:41:56;11:41:56;11:41:56;B;???;1802.4;44.0;
11:41:57;11:41:57;11:41:57;B;???;1802.4;44.0;
11:41:58;11:41:58;11:41:58;B;???;1791.4;42.0;
11:41:59;11:41:59;11:41:59;B;???;41.0;
11:42:00;11:42:00;11:42:00;B;-15.62;1737.0;44.0;
11:42:01;11:42:01;11:42:01;B;???;1737.0;44.0;
11:42:02;11:42:02;11:42:02;B;???;44.0;
11:42:03;11:42:03;11:42:03;B;???;1756.4;44.0;
11:42:04;11:42:04;11:42:04;B;???;1756.4;44.0;
11:42:05;11:42:05;11:42:05;B;???;1755.4;42.0;
11:42:06;11:42:06;11:42:06;B;???;38.0;
11:42:07;11:42:07;11:42:07;B;???;41.0;
11:42:08;11:42:08;11:42:08;B;???;40.0;
11:42:09;11:42:09;11:42:09;B;-14.91;1698.9;40.0;
11:42:10;11:42:10;11:42:10;B;-14.19;1698.9;40.0;
11:42:11;11:42:11;11:42:11;B;???;43.0;
11:42:12;11:42:12;11:42:12;B;???;43.0;
11:42:13;11:42:13;11:42:13;B;???;50.0;
11:42:14;11:42:14;11:42:14;B;???;1656.1;46.0;
11:42:15;11:42:15;11:42:15;B;-15.27;1656.1;46.0;
11:42:16;11:42:16;11:42:16;B;???;40.0;
11:42:17;11:42:17;11:42:17;B;???;1680.7;40.0;
11:42:18;11:42:18;11:42:18;B;???;1680.7;40.0;
11:42:19;11:42:19;11:42:19;B;???;23.0;
