# \DEVICE          : G 608ST-60802901
# \MODE            : STORED
# DATE             : 12.05.2026
# TIME             : 09:18:16
# Par.Record       :
# Meas. Point No.: : B:3901
# Outer Diameter  :      88.9 mm
# Wall Thickness  :       2.0 mm
# Roughness       :       0.0 mm
# Pipe Material   : Stainless Steel
# Lining           : WITHOUT LINING
# Medium           : Water
# Medium Temperat.:      20.0 C
# Transducer Type  : CDM1N5213047
# Sound Path       :         2 NUM
# Transd. Distance :      13.7 mm
# Damping          :        10 s
# Full-Scale Val.  :           m3/h
# Current Loop     :           mA
# Storage Rate     :  00:00:01 SAMPLES
# Physic. Quant.   : Volume flow
# Unit Of Measure  : [m3/h]/[m3]
# Numb.Of Meas.Val :        57
# MEASURE Stats -> Avg: 49.7847 | Median: 51.7700 | Mode: 43.5600 | Max: 53.0600 | Min: 43.5600
# SSPEED Stats -> Avg: 1407.3667 | Median: 1457.7000 | Mode: 1457.5000 | Max: 1462.5000 | Min: 19.0000

TIME;TIME;TIME;CHANNEL;MEASURE;SSPEED;AMP;SCNR;
09:18:16;09:18:16;09:18:16;B;43.56;1456.9;46.0;
09:18:17;09:18:17;09:18:17;B;43.56;1456.9;46.0;
09:18:18;09:18:18;09:18:18;B;43.87;1456.5;46.0;
09:18:19;09:18:19;09:18:19;B;44.0;1456.5;46.0;
09:18:20;09:18:20;09:18:20;B;45.05;1457.5;48.0;
09:18:21;09:18:21;09:18:21;B;45.05;1457.5;48.0;
09:18:22;09:18:22;09:18:22;B;44.93;1457.6;48.0;
09:18:23;09:18:23;09:18:23;B;44.79;1457.7;47.0;
09:18:24;09:18:24;09:18:24;B;44.99;1457.7;47.0;
09:18:25;09:18:25;09:18:25;B;44.36;1457.9;48.0;
09:18:26;09:18:26;09:18:26;B;44.72;1457.8;48.0;
09:18:27;09:18:27;09:18:27;B;44.86;1458.1;48.0;
09:18:28;09:18:28;09:18:28;B;44.87;1458.1;48.0;
09:18:29;09:18:29;09:18:29;B;44.89;1458.4;48.0;
09:18:30;09:18:30;09:18:30;B;45.26;1458.7;50.0;
09:18:31;09:18:31;09:18:31;B;44.88;1458.7;50.0;
09:18:32;09:18:32;09:18:32;B;47.93;1462.5;45.0;
09:18:33;09:18:33;09:18:33;B;49.11;1460.0;62.0;
09:18:34;09:18:34;09:18:34;B;50.4;1460.0;62.0;
09:18:35;09:18:35;09:18:35;B;51.19;1457.5;62.0;
09:18:36;09:18:36;09:18:36;B;51.1;1455.6;62.0;
09:18:37;09:18:37;09:18:37;B;51.34;1454.1;62.0;
09:18:38;09:18:38;09:18:38;B;51.33;1454.1;62.0;
09:18:39;09:18:39;09:18:39;B;51.77;1452.8;62.0;
09:18:40;09:18:40;09:18:40;B;51.91;1453.7;62.0;
09:18:41;09:18:41;09:18:41;B;52.04;1454.7;62.0;
09:18:42;09:18:42;09:18:42;B;51.98;1454.7;62.0;
09:18:43;09:18:43;09:18:43;B;51.98;1455.9;62.0;
09:18:44;09:18:44;09:18:44;B;52.06;1455.9;62.0;
09:18:45;09:18:45;09:18:45;B;52.33;1457.2;63.0;
09:18:46;09:18:46;09:18:46;B;52.42;1458.5;63.0;
09:18:47;09:18:47;09:18:47;B;52.48;1458.5;63.0;
09:18:48;09:18:48;09:18:48;B;52.74;1458.7;63.0;
09:18:49;09:18:49;09:18:49;B;52.97;1459.0;62.0;
09:18:50;09:18:50;09:18:50;B;52.99;1459.7;68.0;
09:18:51;09:18:51;09:18:51;B;52.95;1459.7;68.0;
09:18:52;09:18:52;09:18:52;B;53.06;1460.2;68.0;
09:18:53;09:18:53;09:18:53;B;53.02;1459.9;70.0;
09:18:54;09:18:54;09:18:54;B;52.79;1459.9;70.0;
09:18:55;09:18:55;09:18:55;B;52.58;1459.2;70.0;
09:18:56;09:18:56;09:18:56;B;52.58;1458.9;69.0;
09:18:57;09:18:57;09:18:57;B;52.42;1458.9;69.0;
09:18:58;09:18:58;09:18:58;B;52.21;1458.7;68.0;
09:18:59;09:18:59;09:18:59;B;51.95;1457.8;68.0;
09:19:00;09:19:00;09:19:00;B;51.95;1457.3;67.0;
09:19:01;09:19:01;09:19:01;B;51.88;1457.3;67.0;
09:19:02;09:19:02;09:19:02;B;51.49;1456.3;68.0;
09:19:03;09:19:03;09:19:03;B;51.56;1456.2;67.0;
09:19:04;09:19:04;09:19:04;B;51.55;1456.2;67.0;
09:19:05;09:19:05;09:19:05;B;51.64;1456.8;68.0;
09:19:06;09:19:06;09:19:06;B;51.82;1456.8;68.0;
09:19:07;09:19:07;09:19:07;B;52.09;1457.5;68.0;
09:19:08;09:19:08;09:19:08;B;52.2;1458.4;67.0;
09:19:09;09:19:09;09:19:09;B;52.31;1458.4;67.0;
09:19:10;09:19:10;09:19:10;B;52.4;1458.9;66.0;
09:19:11;09:19:11;09:19:11;B;???;19.0;
09:19:12;09:19:12;09:19:12;B;???;32.0;
