Index	Date	Trigger	A Flow velocity [m/s]	A Volumetric flow rate [m³/h]	A Sound speed [m/s]	A Transducer temp. (->) [°C]	A Transducer temp. (>-) [°C]	A Amplitude [%]	A Gain [dB]	A Quality [%]	A SCNR [dB]	A SNR [dB]	A VariAmp [%]	A VariTime [%]	A Diag.: error bits	A Event trigger R1	A Event trigger R2	A Event trigger R3	A Event trigger R4	A NoiseTrek activated	A Gain  > limit	A Flow vel. > limit	A Flow vel. < cut-off flow	A Pig detected	A FastFood activated	A Transducer temp. violation	A Last value is held	A Fluid temp. (Calculated) [°C]
1	11/27/2025 1:29:19 PM		3.58452153205872	181.98399245739	534.682983398438	108	111	42	86.4199981689453	92	20	32	10	77	0	0	0	0	0	0	0	0	0	0	0	0	0	110.40404040404
2	11/27/2025 1:29:20 PM		3.58452153205872	181.98399245739	534.682983398438	108	111	42	86.4199981689453	92	20	32	10	77	0	0	0	0	0	0	0	0	0	0	0	0	0	110.40404040404
3	11/27/2025 1:29:21 PM		3.50723147392273	178.060014545918	531.557006835938	108	111	42	86.4199981689453	94	21	32	10	71	0	0	0	0	0	0	0	0	0	0	0	0	0	110.40404040404
4	11/27/2025 1:29:22 PM		3.37705397605896	171.450984477997	530.781982421875	108	111	42	86.4199981689453	92	23	32	10	82	0	0	0	0	0	0	0	0	0	0	0	0	0	110.40404040404
5	11/27/2025 1:29:23 PM		3.52962279319763	179.196815192699	530.781982421875	108	111	42	86.4199981689453	92	23	32	10	82	0	0	0	0	0	0	0	0	0	0	0	0	0	110.40404040404
6	11/27/2025 1:29:24 PM		3.52962279319763	179.196815192699	530.781982421875	108	111	42	86.4199981689453	92	23	32	10	82	0	0	0	0	0	0	0	0	0	0	0	0	0	110.40404040404
7	11/27/2025 1:29:25 PM		3.58591723442078	182.054843008518	530.174987792969	108	111	42	86.4199981689453	96	19	32	11	68	0	0	0	0	0	0	0	0	0	0	0	0	0	110.40404040404
8	11/27/2025 1:29:26 PM		3.56941866874695	181.217229366302	529.796020507812	108	111	42	86.4199981689453	92	18	32	11	83	0	0	0	0	0	0	0	0	0	0	0	0	0	110.40404040404
9	11/27/2025 1:29:27 PM		3.54931044578552	180.196340382099	528.72802734375	108	111	42	86.4199981689453	97	22	32	12	92	0	0	0	0	0	0	0	0	0	0	0	0	0	110.40404040404
10	11/27/2025 1:29:28 PM		3.68576097488403	187.123842537403	528.72802734375	108	111	42	86.4199981689453	97	22	32	12	92	0	0	0	0	0	0	0	0	0	0	0	0	0	110.40404040404
11	11/27/2025 1:29:29 PM		3.65485429763794	185.554736852646	528.817993164062	108	111	42	86.4199981689453	97	21	32	12	84	0	0	0	0	0	0	0	0	0	0	0	0	0	110.40404040404
12	11/27/2025 1:29:30 PM		3.46997690200806	176.168628036976	528.859985351562	108	111	42	86.4199981689453	97	19	32	12	86	0	0	0	0	0	0	0	0	0	0	0	0	0	110.40404040404
13	11/27/2025 1:29:31 PM		3.42830038070679	174.052740633488	528.859985351562	108	111	42	86.4199981689453	97	19	32	12	86	0	0	0	0	0	0	0	0	0	0	0	0	0	110.40404040404
14	11/27/2025 1:29:32 PM		3.30999755859375	168.046577274799	528.931030273438	108	111	42	86.4199981689453	96	18	32	13	112	0	0	0	0	0	0	0	0	0	0	0	0	0	110.40404040404
15	11/27/2025 1:29:33 PM		3.43050050735474	174.164427816868	528.882995605469	108	111	42	86.4199981689453	96	25	32	12	91	0	0	0	0	0	0	0	0	0	0	0	0	0	110.40404040404
16	11/27/2025 1:29:34 PM		3.43050050735474	174.164427816868	528.882995605469	108	111	42	86.4199981689453	96	25	32	12	91	0	0	0	0	0	0	0	0	0	0	0	0	0	110.40404040404
17	11/27/2025 1:29:35 PM		3.42405319213867	173.837104439735	529.033020019531	108	111	42	86.4199981689453	92	22	32	13	182	0	0	0	0	0	0	0	0	0	0	0	0	0	110.40404040404
18	11/27/2025 1:29:36 PM		3.60423016548157	182.98457711935	529.06201171875	108	111	42	86.4199981689453	94	19	32	13	168	0	0	0	0	0	0	0	0	0	0	0	0	0	110.40404040404
19	11/27/2025 1:29:37 PM		3.50931978225708	178.166042268276	529.015991210938	108	111	42	86.4199981689453	2	19	32	13	104	0	0	0	0	0	0	0	0	0	0	0	0	0	110.40404040404
20	11/27/2025 1:29:38 PM		3.5762357711792	181.563314795494	529.015991210938	108	111	42	86.4199981689453	2	19	32	13	104	0	0	0	0	0	0	0	0	0	0	0	0	0	110.40404040404
21	11/27/2025 1:29:39 PM		3.64509630203247	185.059332847595	528.885009765625	108	111	42	86.4199981689453	95	22	32	13	114	0	0	0	0	0	0	0	0	0	0	0	0	0	110.40404040404
22	11/27/2025 1:29:40 PM		3.56649374961853	181.068728864193	528.838012695312	108	111	42	86.4199981689453	84	21	32	13	133	0	0	0	0	0	0	0	0	0	0	0	0	0	110.40404040404
23	11/27/2025 1:29:41 PM		3.5844886302948	181.982316076756	528.838012695312	108	111	42	86.4199981689453	84	21	32	13	133	0	0	0	0	0	0	0	0	0	0	0	0	0	110.40404040404
24	11/27/2025 1:29:42 PM		3.52358102798462	178.890064358711	528.807983398438	108	111	42	86.4199981689453	88	19	32	13	141	0	0	0	0	0	0	0	0	0	0	0	0	0	110.40404040404
25	11/27/2025 1:29:43 PM		3.52674889564514	179.050903022289	528.754028320312	108	111	42	86.4199981689453	96	22	32	12	87	0	0	0	0	0	0	0	0	0	0	0	0	0	110.40404040404
