# \DEVICE          : G 608ST-60802901
# \MODE            : STORED
# DATE             : 18.05.2026
# TIME             : 09:10:25
# Par.Record       : Par.Record    04
# Meas. Point No.: : B:05.06
# Outer Diameter  :     323.0 mm
# Wall Thickness  :       5.5 mm
# Roughness       :       0.1 mm
# Pipe Material   : Carbon Steel
# Lining           : WITHOUT LINING
# Medium           : Water
# Medium Temperat.:      20.0 C
# Transducer Type  : CDM1N5213047
# Sound Path       :         2 NUM
# Transd. Distance :     198.4 mm
# Damping          :        10 s
# Full-Scale Val.  :           m3/h
# Current Loop     :           mA
# Storage Rate     :  00:00:01 SAMPLES
# Physic. Quant.   : Volume flow
# Unit Of Measure  : [m3/h]/[m3]
# Numb.Of Meas.Val :        91
# MEASURE Stats -> Avg: -806.3155 | Median: -804.0000 | Mode: -823.0900 | Max: -753.0000 | Min: -855.4300
# SSPEED Stats -> Avg: 1452.0088 | Median: 1499.0000 | Mode: 1498.6000 | Max: 1504.4000 | Min: 26.0000

TIME;TIME;TIME;CHANNEL;MEASURE;SSPEED;AMP;SCNR;
09:10:25;09:10:25;09:10:25;B;-786.34;1497.6;46.0;
09:10:26;09:10:26;09:10:26;B;-786.34;1497.6;46.0;
09:10:27;09:10:27;09:10:27;B;-786.33;1497.8;46.0;
09:10:28;09:10:28;09:10:28;B;-786.18;1497.8;46.0;
09:10:29;09:10:29;09:10:29;B;-787.92;1497.8;46.0;
09:10:30;09:10:30;09:10:30;B;-787.92;1497.8;46.0;
09:10:31;09:10:31;09:10:31;B;-783.76;1498.3;46.0;
09:10:32;09:10:32;09:10:32;B;-782.01;1498.3;46.0;
09:10:33;09:10:33;09:10:33;B;-782.01;1498.3;46.0;
09:10:34;09:10:34;09:10:34;B;-784.16;1497.4;46.0;
09:10:35;09:10:35;09:10:35;B;-787.56;1497.4;46.0;
09:10:36;09:10:36;09:10:36;B;-787.56;1497.4;46.0;
09:10:37;09:10:37;09:10:37;B;-789.13;1496.5;43.0;
09:10:38;09:10:38;09:10:38;B;-787.52;1496.5;43.0;
09:10:39;09:10:39;09:10:39;B;-787.52;1496.5;43.0;
09:10:40;09:10:40;09:10:40;B;-793.61;1495.5;42.0;
09:10:41;09:10:41;09:10:41;B;???;1495.5;42.0;
09:10:42;09:10:42;09:10:42;B;???;1495.5;42.0;
09:10:43;09:10:43;09:10:43;B;???;1495.5;42.0;
09:10:44;09:10:44;09:10:44;B;???;26.0;
09:10:45;09:10:45;09:10:45;B;???;26.0;
09:10:46;09:10:46;09:10:46;B;???;26.0;
09:10:47;09:10:47;09:10:47;B;-793.04;1499.0;28.0;
09:10:48;09:10:48;09:10:48;B;-791.14;1499.0;28.0;
09:10:49;09:10:49;09:10:49;B;-791.45;1499.0;28.0;
09:10:50;09:10:50;09:10:50;B;-793.87;1499.0;28.0;
09:10:51;09:10:51;09:10:51;B;-788.72;1498.6;38.0;
09:10:52;09:10:52;09:10:52;B;-781.18;1498.6;38.0;
09:10:53;09:10:53;09:10:53;B;-778.52;1498.6;38.0;
09:10:54;09:10:54;09:10:54;B;-778.52;1498.6;38.0;
09:10:55;09:10:55;09:10:55;B;-778.52;1498.6;38.0;
09:10:56;09:10:56;09:10:56;B;-773.85;1498.5;38.0;
09:10:57;09:10:57;09:10:57;B;-763.83;1498.5;38.0;
09:10:58;09:10:58;09:10:58;B;-753.91;1498.5;38.0;
09:10:59;09:10:59;09:10:59;B;-753.0;1498.5;38.0;
09:11:00;09:11:00;09:11:00;B;-753.0;1498.5;38.0;
09:11:01;09:11:01;09:11:01;B;-754.7;1498.7;38.0;
09:11:02;09:11:02;09:11:02;B;-757.36;1498.7;38.0;
09:11:03;09:11:03;09:11:03;B;-760.28;1498.7;38.0;
09:11:04;09:11:04;09:11:04;B;-762.93;1498.7;38.0;
09:11:05;09:11:05;09:11:05;B;-762.93;1498.7;38.0;
09:11:06;09:11:06;09:11:06;B;-762.93;1498.7;38.0;
09:11:07;09:11:07;09:11:07;B;-769.07;1498.6;37.0;
09:11:08;09:11:08;09:11:08;B;-785.22;1498.6;37.0;
09:11:09;09:11:09;09:11:09;B;-804.0;1498.6;37.0;
