# \DEVICE          : G 608ST-60802901
# \MODE            : STORED
# DATE             : 07.05.2026
# TIME             : 08:42:06
# Par.Record       :
# Meas. Point No.: : B:4605
# Outer Diameter  :      22.0 mm
# Wall Thickness  :       1.0 mm
# Roughness       :       0.0 mm
# Pipe Material   : Stainless Steel
# Lining           : WITHOUT LINING
# Medium           : Water
# Medium Temperat.:      20.0 C
# Transducer Type  : CDM1N5213047
# Sound Path       :         1 NUM
# Transd. Distance :     -46.4 mm
# Damping          :        10 s
# Full-Scale Val.  :           m3/h
# Current Loop     :           mA
# Storage Rate     :  00:00:01 SAMPLES
# Physic. Quant.   : Volume flow
# Unit Of Measure  : [m3/h]/[m3]
# Numb.Of Meas.Val :       108
# MEASURE Stats -> Avg: -8.2908 | Median: -4.3400 | Mode: -11.2300 | Max: 0.5100 | Min: -44.0900
# SSPEED Stats -> Avg: 1199.3130 | Median: 1782.9000 | Mode: 19.0000 | Max: 2838.3000 | Min: 13.0000

TIME;TIME;TIME;CHANNEL;MEASURE;SSPEED;AMP;SCNR;
08:42:06;08:42:06;08:42:06;B;???;19.0;
08:42:07;08:42:07;08:42:07;B;???;19.0;
08:42:08;08:42:08;08:42:08;B;???;20.0;
08:42:09;08:42:09;08:42:09;B;???;21.0;
08:42:29;08:42:29;08:42:29;B;-1.18;2092.1;41.0;
08:42:30;08:42:30;08:42:30;B;-1.43;2092.1;41.0;
08:42:31;08:42:31;08:42:31;B;-0.59;2090.3;42.0;
08:42:32;08:42:32;08:42:32;B;0.07;2126.9;34.0;
08:42:33;08:42:33;08:42:33;B;0.45;2126.9;34.0;
08:42:34;08:42:34;08:42:34;B;0.48;2178.6;38.0;
08:42:35;08:42:35;08:42:35;B;-10.55;2226.4;38.0;
08:42:36;08:42:36;08:42:36;B;-9.0;2226.4;38.0;
08:42:37;08:42:37;08:42:37;B;???;36.0;
08:42:38;08:42:38;08:42:38;B;-7.09;2586.6;36.0;
08:42:39;08:42:39;08:42:39;B;???;37.0;
08:42:40;08:42:40;08:42:40;B;-6.0;2838.3;37.0;
08:42:41;08:42:41;08:42:41;B;-5.14;2838.3;37.0;
08:42:42;08:42:42;08:42:42;B;-3.79;2817.2;34.0;
08:42:43;08:42:43;08:42:43;B;-3.48;2814.2;33.0;
08:42:44;08:42:44;08:42:44;B;-7.19;2814.2;33.0;
08:42:45;08:42:45;08:42:45;B;-11.95;2804.9;32.0;
08:42:46;08:42:46;08:42:46;B;???;2589.8;32.0;
08:42:47;08:42:47;08:42:47;B;-11.23;2589.8;32.0;
08:42:48;08:42:48;08:42:48;B;-11.23;2589.8;32.0;
08:42:49;08:42:49;08:42:49;B;???;19.0;
08:42:50;08:42:50;08:42:50;B;???;20.0;
08:42:51;08:42:51;08:42:51;B;???;30.0;
08:42:52;08:42:52;08:42:52;B;-5.38;2535.5;32.0;
08:42:53;08:42:53;08:42:53;B;-4.91;2295.1;33.0;
08:42:54;08:42:54;08:42:54;B;-4.34;2295.1;33.0;
08:42:55;08:42:55;08:42:55;B;-3.63;2082.5;34.0;
08:42:56;08:42:56;08:42:56;B;-3.24;1949.7;35.0;
08:42:57;08:42:57;08:42:57;B;-2.52;1801.6;36.0;
08:42:58;08:42:58;08:42:58;B;-2.0;1801.6;36.0;
08:42:59;08:42:59;08:42:59;B;-1.82;1764.2;34.0;
08:43:00;08:43:00;08:43:00;B;-1.26;1764.2;34.0;
08:43:01;08:43:01;08:43:01;B;-0.18;2122.0;36.0;
08:43:02;08:43:02;08:43:02;B;0.06;2374.5;36.0;
08:43:03;08:43:03;08:43:03;B;-17.34;2374.5;36.0;
08:43:04;08:43:04;08:43:04;B;-16.25;2642.2;36.0;
08:43:05;08:43:05;08:43:05;B;-14.26;2822.4;36.0;
08:43:06;08:43:06;08:43:06;B;-22.44;2822.4;36.0;
08:43:07;08:43:07;08:43:07;B;-23.64;2759.8;36.0;
08:43:08;08:43:08;08:43:08;B;-23.64;2759.8;36.0;
08:43:09;08:43:09;08:43:09;B;???;2538.0;33.0;
08:43:10;08:43:10;08:43:10;B;???;2538.0;33.0;
08:43:11;08:43:11;08:43:11;B;-19.29;2296.4;33.0;
08:43:12;08:43:12;08:43:12;B;-16.41;2024.7;35.0;
08:43:13;08:43:13;08:43:13;B;-15.44;2024.7;35.0;
08:43:14;08:43:14;08:43:14;B;???;2036.2;35.0;
08:43:15;08:43:15;08:43:15;B;???;20.0;
08:43:16;08:43:16;08:43:16;B;???;20.0;
08:43:17;08:43:17;08:43:17;B;???;13.0;
08:43:18;08:43:18;08:43:18;B;???;20.0;
08:43:19;08:43:19;08:43:19;B;???;20.0;
08:43:20;08:43:20;08:43:20;B;???;19.0;
08:43:21;08:43:21;08:43:21;B;???;19.0;
08:43:22;08:43:22;08:43:22;B;???;19.0;
08:43:23;08:43:23;08:43:23;B;???;32.0;
08:43:24;08:43:24;08:43:24;B;???;13.0;
08:43:25;08:43:25;08:43:25;B;???;21.0;
08:43:26;08:43:26;08:43:26;B;???;13.0;
08:43:27;08:43:27;08:43:27;B;???;13.0;
08:43:28;08:43:28;08:43:28;B;???;13.0;
08:43:29;08:43:29;08:43:29;B;???;20.0;
08:43:30;08:43:30;08:43:30;B;???;21.0;
08:43:31;08:43:31;08:43:31;B;???;19.0;
08:43:32;08:43:32;08:43:32;B;???;19.0;
08:43:33;08:43:33;08:43:33;B;???;19.0;
08:43:34;08:43:34;08:43:34;B;???;13.0;
08:43:35;08:43:35;08:43:35;B;???;19.0;
08:43:36;08:43:36;08:43:36;B;???;21.0;
08:43:37;08:43:37;08:43:37;B;???;21.0;
08:43:38;08:43:38;08:43:38;B;???;19.0;
08:43:39;08:43:39;08:43:39;B;???;19.0;
08:43:40;08:43:40;08:43:40;B;???;19.0;
08:43:41;08:43:41;08:43:41;B;???;13.0;
08:43:42;08:43:42;08:43:42;B;???;13.0;
08:43:43;08:43:43;08:43:43;B;???;20.0;
08:43:44;08:43:44;08:43:44;B;???;13.0;
08:43:45;08:43:45;08:43:45;B;???;13.0;
08:43:46;08:43:46;08:43:46;B;???;19.0;
08:43:47;08:43:47;08:43:47;B;???;19.0;
08:43:48;08:43:48;08:43:48;B;???;20.0;
08:43:49;08:43:49;08:43:49;B;???;13.0;
08:43:50;08:43:50;08:43:50;B;???;13.0;
08:43:51;08:43:51;08:43:51;B;???;19.0;
08:43:52;08:43:52;08:43:52;B;???;19.0;
08:43:53;08:43:53;08:43:53;B;???;25.0;
