Index	Date	Trigger	A Flow velocity [m/s]	A Mass flow rate [kg/h]	A Sound speed [m/s]	A Transducer temp. (->) [°C]	A Transducer temp. (>-) [°C]	A Amplitude [%]	A Gain [dB]	A Quality [%]	A Volumetric flow rate [m³/h]	A SCNR [dB]	A SNR [dB]	A VariAmp [%]	A VariTime [%]	A Diag.: error bits	A Event trigger R1	A Event trigger R2	A Event trigger R3	A Event trigger R4	A NoiseTrek activated	A Gain  > limit	A Flow vel. > limit	A Flow vel. < cut-off flow	A Pig detected	A FastFood activated	A Transducer temp. violation	A Last value is held	A Fluid temp. (Calculated) [°C]
1	11/26/2025 2:17:46 PM		2.30200004577637	486.709249019623	535.692993164062	109	111	42	86.4199981689453	66	117.220272123814	13	26	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110.909090909091
2	11/26/2025 2:18:46 PM		5.42500019073486	1146.84219360352	541.627014160156	109	111	42	86.4199981689453	65	276.24674141407	13	25	9	7	0	0	0	0	0	0	0	0	0	0	0	0	0	110.909090909091
3	11/26/2025 2:19:46 PM		4.88000011444092	1031.69656991959	533.974975585938	109	111	42	86.4199981689453	70	248.494756221771	14	25	9	4	0	0	0	0	0	0	0	0	0	0	0	0	0	110.909090909091
4	11/26/2025 2:20:46 PM		5.55100011825562	1173.45088720322	534.739013671875	109	111	42	86.4199981689453	65	282.662799954414	17	25	9	3	0	0	0	0	0	0	0	0	0	0	0	0	0	110.909090909091
5	11/26/2025 2:21:46 PM		6.27500009536743	1326.55298709869	538.148010253906	109	111	42	86.4199981689453	55	319.529628753662	20	25	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	110.909090909091
6	11/26/2025 2:22:46 PM		6.78299999237061	1433.94187688828	536.086975097656	109	111	42	86.4199981689453	61	345.39752304554	18	24	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	110.909090909091
7	11/26/2025 2:23:46 PM		5.03000020980835	1063.33483457565	536.351013183594	109	111	42	86.4199981689453	48	256.132909655571	15	24	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	110.909090909091
8	11/26/2025 2:24:46 PM		4.83300018310547	1021.75780534744	534.280029296875	109	111	42	86.4199981689453	75	246.101474761963	16	25	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	110.909090909091
9	11/26/2025 2:25:46 PM		3.77500009536743	798.079651594162	534.414978027344	109	111	42	86.4199981689453	71	192.226986587048	19	25	10	3	0	0	0	0	0	0	0	0	0	0	0	0	0	110.909090909091
10	11/26/2025 2:26:46 PM		4.38299989700317	926.628005504608	534.968017578125	109	111	42	86.4199981689453	68	223.187001049519	20	25	10	5	0	0	0	0	0	0	0	0	0	0	0	0	0	110.909090909091
11	11/26/2025 2:27:46 PM		3.21900010108948	680.557215213776	533.594970703125	109	111	42	86.4199981689453	90	163.914889097214	15	25	10	7	0	0	0	0	0	0	0	0	0	0	0	0	0	110.909090909091
12	11/26/2025 2:28:46 PM		4.11600017547607	870.119816064835	533.994995117188	109	110	42	86.4199981689453	30	209.591071307659	15	26	10	27	0	0	0	0	0	0	0	0	0	0	0	0	0	110.40404040404
13	11/26/2025 2:29:46 PM		4.59000015258789	970.379233360291	540.161010742188	109	111	42	86.4199981689453	59	233.727666735649	17	26	10	1	0	0	0	0	0	0	0	0	0	0	0	0	0	110.909090909091
14	11/26/2025 2:30:46 PM		2.20799994468689	466.772389411926	533.64501953125	109	111	42	86.4199981689453	87	112.433695793152	17	26	10	39	0	0	0	0	0	0	0	0	0	0	0	0	0	110.909090909091
15	11/26/2025 2:31:46 PM		2.57200002670288	543.816483020782	533.450012207031	109	110	42	86.4199981689453	75	130.968953669071	20	24	10	26	0	0	0	0	0	0	0	0	0	0	0	0	0	110.40404040404
16	11/26/2025 2:32:46 PM		2.78800010681152	589.357173442841	533.489013671875	109	110	42	86.4199981689453	78	141.967901587486	22	33	9	18	0	0	0	0	0	0	0	0	0	0	0	0	0	110.40404040404
17	11/26/2025 2:33:46 PM		NaN	NaN	∞	109	110	42	86.4199981689453	0	NaN	17	33	8	4	2	0	0	0	0	0	0	0	0	0	0	0	0	110.40404040404
18	11/26/2025 2:34:46 PM		4.02299976348877	850.355476140976	533.799987792969	109	110	42	86.4199981689453	38	204.855416715145	13	34	9	2	0	0	0	0	0	0	0	0	0	0	0	0	0	110.40404040404
19	11/26/2025 2:35:46 PM		3.81299996376038	806.104874610901	533.633972167969	109	110	42	86.4199981689453	37	194.161985814571	16	34	9	3	0	0	0	0	0	0	0	0	0	0	0	0	0	110.40404040404
