# MEASURE 
# Avg: 14.0093
# Median: 14.1950
# Mode: 14.1000
# Max: 14.7300
# Min: 11.5000
# \DEVICE          : G 608ST-60802901
# \MODE            : STORED
# DATE             : 04.05.2026
# TIME             : 11:01:47
# Par.Record       :
# Meas. Point No.: : B:5-800-02
# Outer Diameter  :      88.9 mm
# Wall Thickness  :       4.0 mm
# Roughness       :       0.1 mm
# Pipe Material   : Carbon Steel
# Lining           : WITHOUT LINING
# Medium           : Water
# Medium Temperat.:      20.0 C
# Transducer Type  : CDM1N5213047
# Sound Path       :         2 NUM
# Transd. Distance :      16.2 mm
# Damping          :        10 s
# Full-Scale Val.  :           m3/h
# Current Loop     :           mA
# Storage Rate     :  00:00:01 SAMPLES
# Physic. Quant.   : Volume flow
# Unit Of Measure  : [m3/h]/[m3]
# Numb.Of Meas.Val :        82

TIME,CHANNEL,MEASURE,SSPEED,AMP,SCNR,TIME
11:01:47,B,13.43,1584.6,38.0,11:01:47
11:01:48,B,13.43,1584.6,38.0,11:01:48
11:01:49,B,13.61,1585.0,38.0,11:01:49
11:01:50,B,13.64,1585.0,38.0,11:01:50
11:01:51,B,13.49,1547.5,39.0,11:01:51
11:01:52,B,12.38,1547.5,39.0,11:01:52
11:01:53,B,12.38,1547.5,39.0,11:01:53
11:01:54,B,11.5,1525.5,39.0,11:01:54
11:01:55,B,11.85,1514.8,40.0,11:01:55
11:01:56,B,11.97,1514.8,40.0,11:01:56
11:01:57,B,13.28,1515.8,40.0,11:01:57
11:01:58,B,14.2,1526.8,41.0,11:01:58
11:01:59,B,14.49,1545.1,42.0,11:01:59
11:02:00,B,14.73,1545.1,42.0,11:02:00
11:02:01,B,14.06,1538.1,41.0,11:02:01
11:02:02,B,13.69,1530.5,41.0,11:02:02
11:02:03,B,13.51,1530.5,41.0,11:02:03
11:02:04,B,13.64,1523.1,41.0,11:02:04
11:02:05,B,13.57,1512.8,41.0,11:02:05
11:02:06,B,13.26,1512.8,41.0,11:02:06
11:02:07,B,14.01,1518.0,41.0,11:02:07
11:02:08,B,14.48,1520.5,41.0,11:02:08
11:02:09,B,14.03,1520.5,41.0,11:02:09
11:02:10,B,13.99,1514.4,45.0,11:02:10
11:02:11,B,14.0,1507.1,45.0,11:02:11
11:02:12,B,13.99,1503.6,46.0,11:02:12
11:02:13,B,14.0,1503.6,46.0,11:02:13
11:02:14,B,14.02,1500.1,46.0,11:02:14
11:02:15,B,14.04,1500.1,46.0,11:02:15
11:02:16,B,14.08,1496.7,46.0,11:02:16
11:02:17,B,14.09,1493.5,46.0,11:02:17
11:02:18,B,14.1,1493.5,46.0,11:02:18
11:02:19,B,14.1,1490.4,46.0,11:02:19
11:02:20,B,14.1,1490.4,46.0,11:02:20
11:02:21,B,14.11,1490.2,46.0,11:02:21
11:02:22,B,14.1,1490.2,46.0,11:02:22
11:02:23,B,14.1,1490.0,46.0,11:02:23
11:02:24,B,14.1,1490.0,46.0,11:02:24
11:02:25,B,14.11,1489.3,46.0,11:02:25
11:02:26,B,14.12,1488.4,46.0,11:02:26
11:02:27,B,14.13,1488.0,46.0,11:02:27
11:02:28,B,14.15,1488.0,46.0,11:02:28
11:02:29,B,14.19,1487.5,46.0,11:02:29
11:02:30,B,14.21,1486.9,46.0,11:02:30
11:02:31,B,14.21,1486.9,46.0,11:02:31
11:02:32,B,14.22,1486.9,46.0,11:02:32
11:02:33,B,14.23,1486.7,46.0,11:02:33
11:02:34,B,14.23,1486.7,46.0,11:02:34
11:02:35,B,14.25,1486.4,46.0,11:02:35
11:02:36,B,14.27,1486.1,46.0,11:02:36
11:02:37,B,14.25,1486.1,46.0,11:02:37
11:02:38,B,14.27,1485.3,45.0,11:02:38
11:02:39,B,14.27,1484.8,46.0,11:02:39
11:02:40,B,14.28,1484.0,46.0,11:02:40
11:02:41,B,14.3,1484.0,46.0,11:02:41
11:02:42,B,14.31,1484.3,46.0,11:02:42
11:02:43,B,14.32,1484.8,46.0,11:02:43
11:02:44,B,14.32,1484.8,46.0,11:02:44
11:02:45,B,14.32,1484.7,46.0,11:02:45
11:02:46,B,14.31,1484.6,46.0,11:02:46
11:02:47,B,14.33,1484.6,46.0,11:02:47
11:02:48,B,14.32,1483.9,46.0,11:02:48
11:02:49,B,14.33,1483.1,46.0,11:02:49
11:02:50,B,14.34,1483.1,46.0,11:02:50
11:02:51,B,14.37,1482.5,46.0,11:02:51
11:02:52,B,14.39,1482.1,46.0,11:02:52
11:02:53,B,14.39,1482.1,46.0,11:02:53
11:02:54,B,14.41,1481.6,46.0,11:02:54
11:02:55,B,14.4,1480.5,46.0,11:02:55
11:02:56,B,14.41,1480.5,46.0,11:02:56
11:02:57,B,14.4,1480.3,46.0,11:02:57
11:02:58,B,14.41,1480.5,46.0,11:02:58
11:02:59,B,14.42,1480.5,46.0,11:02:59
11:03:00,B,14.43,1481.3,46.0,11:03:00
11:03:01,B,14.45,1481.5,46.0,11:03:01
11:03:02,B,14.45,1481.8,46.0,11:03:02
11:03:03,B,14.47,1481.8,46.0,11:03:03
11:03:04,B,14.38,1481.5,45.0,11:03:04
11:03:05,B,14.38,1481.5,45.0,11:03:05
11:03:06,B,14.24,1479.9,44.0,11:03:06
11:03:07,B,14.15,1478.4,44.0,11:03:07
11:03:08,B,14.07,1478.4,44.0,11:03:08
