# \DEVICE          : G 608ST-60802901
# \MODE            : STORED
# DATE             : 12.05.2026
# TIME             : 10:57:05
# Par.Record       :
# Meas. Point No.: : B:8107
# Outer Diameter  :     220.0 mm
# Wall Thickness  :       5.0 mm
# Roughness       :       0.1 mm
# Pipe Material   : Carbon Steel
# Lining           : WITHOUT LINING
# Medium           : Water
# Medium Temperat.:      20.0 C
# Transducer Type  : CDM1N5213047
# Sound Path       :         2 NUM
# Transd. Distance :     118.4 mm
# Damping          :        10 s
# Full-Scale Val.  :           m3/h
# Current Loop     :           mA
# Storage Rate     :  00:00:01 SAMPLES
# Physic. Quant.   : Volume flow
# Unit Of Measure  : [m3/h]/[m3]
# Numb.Of Meas.Val :        98
# MEASURE Stats -> Avg: 249.0416 | Median: 250.4800 | Mode: 245.4100 | Max: 261.1300 | Min: 230.8000
# SSPEED Stats -> Avg: 1542.3122 | Median: 1544.0000 | Mode: 1546.6000 | Max: 1584.4000 | Min: 1524.6000

TIME;TIME;TIME;CHANNEL;MEASURE;SSPEED;AMP;SCNR;
10:57:05;10:57:05;10:57:05;B;245.41;1584.4;21.0;
10:57:06;10:57:06;10:57:06;B;245.41;1584.4;21.0;
10:57:07;10:57:07;10:57:07;B;245.41;1584.4;21.0;
10:57:08;10:57:08;10:57:08;B;241.96;1555.3;29.0;
10:57:09;10:57:09;10:57:09;B;239.87;1555.3;29.0;
10:57:10;10:57:10;10:57:10;B;237.3;1555.3;29.0;
10:57:11;10:57:11;10:57:11;B;235.7;1555.3;29.0;
10:57:12;10:57:12;10:57:12;B;235.7;1555.3;29.0;
10:57:13;10:57:13;10:57:13;B;233.71;1546.6;28.0;
10:57:14;10:57:14;10:57:14;B;232.91;1546.6;28.0;
10:57:15;10:57:15;10:57:15;B;231.65;1546.6;28.0;
10:57:16;10:57:16;10:57:16;B;230.8;1546.6;28.0;
10:57:17;10:57:17;10:57:17;B;230.8;1546.6;28.0;
10:57:18;10:57:18;10:57:18;B;230.8;1546.6;28.0;
10:57:19;10:57:19;10:57:19;B;235.71;1555.4;28.0;
10:57:20;10:57:20;10:57:20;B;240.38;1555.4;28.0;
10:57:21;10:57:21;10:57:21;B;244.8;1555.4;28.0;
10:57:22;10:57:22;10:57:22;B;244.8;1555.4;28.0;
10:57:23;10:57:23;10:57:23;B;244.8;1555.4;28.0;
10:57:24;10:57:24;10:57:24;B;247.49;1549.4;26.0;
10:57:25;10:57:25;10:57:25;B;246.86;1549.4;26.0;
10:57:26;10:57:26;10:57:26;B;???;1549.4;26.0;
10:57:27;10:57:27;10:57:27;B;???;1549.4;26.0;
10:57:28;10:57:28;10:57:28;B;???;1549.4;26.0;
10:57:29;10:57:29;10:57:29;B;???;1550.8;28.0;
10:57:30;10:57:30;10:57:30;B;???;1550.8;28.0;
10:57:31;10:57:31;10:57:31;B;???;1550.8;28.0;
10:57:32;10:57:32;10:57:32;B;???;1550.8;28.0;
10:57:33;10:57:33;10:57:33;B;???;1550.8;28.0;
10:57:34;10:57:34;10:57:34;B;???;1550.8;28.0;
10:57:35;10:57:35;10:57:35;B;246.13;1553.2;26.0;
10:57:36;10:57:36;10:57:36;B;246.48;1553.2;26.0;
10:57:37;10:57:37;10:57:37;B;248.32;1553.2;26.0;
10:57:38;10:57:38;10:57:38;B;248.32;1553.2;26.0;
10:57:39;10:57:39;10:57:39;B;248.32;1553.2;26.0;
10:57:40;10:57:40;10:57:40;B;246.2;1547.9;27.0;
10:57:41;10:57:41;10:57:41;B;244.85;1547.9;27.0;
10:57:42;10:57:42;10:57:42;B;245.68;1547.9;27.0;
10:57:43;10:57:43;10:57:43;B;246.3;1547.9;27.0;
10:57:44;10:57:44;10:57:44;B;246.3;1547.9;27.0;
10:57:45;10:57:45;10:57:45;B;247.32;1544.0;27.0;
10:57:46;10:57:46;10:57:46;B;248.23;1544.0;27.0;
10:57:47;10:57:47;10:57:47;B;246.07;1544.0;27.0;
10:57:48;10:57:48;10:57:48;B;244.41;1544.0;27.0;
10:57:49;10:57:49;10:57:49;B;244.41;1544.0;27.0;
10:57:50;10:57:50;10:57:50;B;244.41;1544.0;27.0;
10:57:51;10:57:51;10:57:51;B;247.84;1541.7;26.0;
10:57:52;10:57:52;10:57:52;B;250.62;1541.7;26.0;
10:57:53;10:57:53;10:57:53;B;252.55;1541.7;26.0;
10:57:54;10:57:54;10:57:54;B;252.55;1541.7;26.0;
10:57:55;10:57:55;10:57:55;B;254.36;1544.4;26.0;
10:57:56;10:57:56;10:57:56;B;256.88;1544.4;26.0;
10:57:57;10:57:57;10:57:57;B;259.06;1544.4;26.0;
10:57:58;10:57:58;10:57:58;B;261.13;1544.4;26.0;
10:57:59;10:57:59;10:57:59;B;261.13;1544.4;26.0;
10:58:00;10:58:00;10:58:00;B;261.13;1544.4;26.0;
10:58:01;10:58:01;10:58:01;B;260.31;1541.1;27.0;
10:58:02;10:58:02;10:58:02;B;257.18;1541.1;27.0;
10:58:03;10:58:03;10:58:03;B;255.83;1541.1;27.0;
10:58:04;10:58:04;10:58:04;B;255.83;1541.1;27.0;
10:58:05;10:58:05;10:58:05;B;255.83;1541.1;27.0;
10:58:06;10:58:06;10:58:06;B;253.16;1536.3;27.0;
10:58:07;10:58:07;10:58:07;B;250.13;1536.3;27.0;
10:58:08;10:58:08;10:58:08;B;250.48;1536.3;27.0;
10:58:09;10:58:09;10:58:09;B;250.48;1536.3;27.0;
10:58:10;10:58:10;10:58:10;B;250.48;1536.3;27.0;
10:58:11;10:58:11;10:58:11;B;252.07;1536.0;28.0;
10:58:12;10:58:12;10:58:12;B;252.89;1536.0;28.0;
10:58:13;10:58:13;10:58:13;B;256.94;1536.0;28.0;
10:58:14;10:58:14;10:58:14;B;256.94;1536.0;28.0;
10:58:15;10:58:15;10:58:15;B;256.94;1536.0;28.0;
10:58:16;10:58:16;10:58:16;B;257.7;1527.6;29.0;
