# \DEVICE          : G 608ST-60802901
# \MODE            : STORED
# DATE             : 04.05.2026
# TIME             : 11:13:05
# Par.Record       :
# Meas. Point No.: : B:3-100-01
# Outer Diameter  :     220.0 mm
# Wall Thickness  :       5.5 mm
# Roughness       :       0.1 mm
# Pipe Material   : Carbon Steel
# Lining           : WITHOUT LINING
# Medium           : Water
# Medium Temperat.:      20.0 C
# Transducer Type  : CDM1N5213047
# Sound Path       :         2 NUM
# Transd. Distance :     118.9 mm
# Damping          :        10 s
# Full-Scale Val.  :           m3/h
# Current Loop     :           mA
# Storage Rate     :  00:00:01 SAMPLES
# Physic. Quant.   : Volume flow
# Unit Of Measure  : [m3/h]/[m3]
# Numb.Of Meas.Val :       132
# Average MEASURE: 72.59738095238096
# Average SSPEED: 968.5674242424242

TIME,CHANNEL,MEASURE,SSPEED,AMP,SCNR,TIME
11:13:05,B,-94.36,1525.4,34.0,11:13:05
11:13:06,B,-94.36,1525.4,34.0,11:13:06
11:13:07,B,-94.36,1525.4,34.0,11:13:07
11:13:08,B,-93.48,1527.0,32.0,11:13:08
11:13:09,B,-92.29,1527.0,32.0,11:13:09
11:13:10,B,-92.29,1527.0,32.0,11:13:10
11:13:11,B,-92.29,1527.0,32.0,11:13:11
11:13:12,B,???,11.0,11:13:12
11:13:13,B,???,11.0,11:13:13
11:13:14,B,???,11.0,11:13:14
11:13:15,B,-72.51,1517.7,39.0,11:13:15
11:13:16,B,-39.38,1517.7,39.0,11:13:16
11:13:17,B,-6.1,1517.7,39.0,11:13:17
11:13:18,B,26.95,1517.7,39.0,11:13:18
11:13:19,B,59.21,1510.1,41.0,11:13:19
11:13:20,B,88.41,1510.1,41.0,11:13:20
11:13:21,B,87.33,1505.8,41.0,11:13:21
11:13:22,B,88.06,1505.8,41.0,11:13:22
11:13:23,B,88.31,1498.4,41.0,11:13:23
11:13:24,B,85.95,1498.4,41.0,11:13:24
11:13:25,B,88.05,1496.8,41.0,11:13:25
11:13:26,B,89.33,1495.5,41.0,11:13:26
11:13:27,B,86.09,1495.5,41.0,11:13:27
